"Status","Year","Age","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Scottish Government","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Monmouthshire and Newport","10","10","21110","21090"
"In post","2021","16-19","United Kingdom Statistics Authority","South Hampshire","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Berkshire","25","25","29290","26970"
"In post","2021","20-29","Attorney General's Departments","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Birmingham","50","50","26280","23470"
"In post","2021","20-29","Attorney General's Departments","Brighton and Hove","15","15","25760","26970"
"In post","2021","20-29","Attorney General's Departments","Bristol, City of","30","30","26620","23470"
"In post","2021","20-29","Attorney General's Departments","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Cardiff and Vale of Glamorgan","15","15","36680","38000"
"In post","2021","20-29","Attorney General's Departments","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Croydon","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Devon CC","20","20","24170","22710"
"In post","2021","20-29","Attorney General's Departments","East Kent","25","25","26360","24590"
"In post","2021","20-29","Attorney General's Departments","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Heart of Essex","25","25","29690","26970"
"In post","2021","20-29","Attorney General's Departments","Hertfordshire","15","15","27990","26970"
"In post","2021","20-29","Attorney General's Departments","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Kingston upon Hull, City of","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Leeds","60","55","28440","25480"
"In post","2021","20-29","Attorney General's Departments","Leicester","10","10","28670","25480"
"In post","2021","20-29","Attorney General's Departments","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Liverpool","75","75","26360","23470"
"In post","2021","20-29","Attorney General's Departments","Manchester","20","20","27410","24480"
"In post","2021","20-29","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Mid Lancashire","15","15","30460","25480"
"In post","2021","20-29","Attorney General's Departments","Norwich and East Norfolk","15","15","26740","21950"
"In post","2021","20-29","Attorney General's Departments","Nottingham","50","45","24560","21950"
"In post","2021","20-29","Attorney General's Departments","Portsmouth","25","25","24680","23520"
"In post","2021","20-29","Attorney General's Departments","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Sheffield","20","20","27660","25480"
"In post","2021","20-29","Attorney General's Departments","South Hampshire","15","15","27410","26970"
"In post","2021","20-29","Attorney General's Departments","South Teesside","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Swansea","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Tyneside","25","25","29530","25480"
"In post","2021","20-29","Attorney General's Departments","Wakefield","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","West Surrey","10","10","27740","26970"
"In post","2021","20-29","Attorney General's Departments","Westminster","640","635","33570","29280"
"In post","2021","20-29","Attorney General's Departments","York","30","30","25040","25480"
"In post","2021","20-29","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Birmingham","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Blackpool","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Bristol, City of","20","20","32450","30630"
"In post","2021","20-29","Cabinet Office","Buckinghamshire CC","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Camden and City of London","20","20","41670","36300"
"In post","2021","20-29","Cabinet Office","Cardiff and Vale of Glamorgan","20","20","29300","28630"
"In post","2021","20-29","Cabinet Office","Central Hampshire","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","City of Edinburgh","15","15","30880","28000"
"In post","2021","20-29","Cabinet Office","Coventry","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Croydon","30","30","30180","29250"
"In post","2021","20-29","Cabinet Office","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Glasgow City","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Greater Manchester South West","35","35","33990","29250"
"In post","2021","20-29","Cabinet Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Lambeth","10","10","29050","28000"
"In post","2021","20-29","Cabinet Office","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Leeds","45","45","31770","29250"
"In post","2021","20-29","Cabinet Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Liverpool","15","15","29040","28630"
"In post","2021","20-29","Cabinet Office","Manchester","30","30","32620","29250"
"In post","2021","20-29","Cabinet Office","Medway","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Milton Keynes","15","15","22600","20800"
"In post","2021","20-29","Cabinet Office","Monmouthshire and Newport","10","10","29210","28000"
"In post","2021","20-29","Cabinet Office","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Norwich and East Norfolk","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Nottingham","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Sheffield","20","20","32040","29250"
"In post","2021","20-29","Cabinet Office","South Hampshire","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Telford and Wrekin","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Tower Hamlets","225","225","38740","34550"
"In post","2021","20-29","Cabinet Office","Tyneside","90","85","25070","23850"
"In post","2021","20-29","Cabinet Office","Unknown","370","370","31530","29250"
"In post","2021","20-29","Cabinet Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Westminster","2225","2225","35170","32000"
"In post","2021","20-29","Cabinet Office","Wiltshire","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office","York","95","95","24420","20920"
"In post","2021","20-29","Chancellor's other departments","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Camden and City of London","60","60","35910","33380"
"In post","2021","20-29","Chancellor's other departments","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Westminster","20","20","35560","36500"
"In post","2021","20-29","Charity Commission","Sefton","35","35","25540","24440"
"In post","2021","20-29","Charity Commission","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Westminster","15","15","31080","29160"
"In post","2021","20-29","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","City of Edinburgh","10","10","48720","53530"
"In post","2021","20-29","Competition and Markets Authority","Tower Hamlets","140","140","37810","33610"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","10","10","29680","30360"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Birmingham","95","95","25890","24250"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Bristol, City of","15","15","27200","26000"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","155","155","26660","24500"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","City of Edinburgh","25","25","21910","20880"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Croydon","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Devon CC","225","225","28180","25780"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Glasgow City","10","10","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Hackney and Newham","20","20","30340","26710"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Harrow and Hillingdon","10","10","38060","36930"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Inverness and Nairn and Moray, Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Leeds","25","25","22470","20880"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Lincolnshire","10","10","34760","36730"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Manchester","45","45","25460","24250"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Medway","10","10","21660","20880"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","285","280","28790","26530"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","North Hampshire","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Nottingham","25","25","25350","24250"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Overseas","15","15","39400","41200"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Oxfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Suffolk","20","20","24470","20880"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Swindon","10","10","35920","36740"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Tyneside","20","20","24770","24250"
