"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Liverpool","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Liverpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Luton","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Luton","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Luton","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Luton","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Luton","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Luton","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Luton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Luton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Luton","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Luton","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Luton","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Luton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mid Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Milton Keynes","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Monmouthshire and Newport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Na h-Eileanan Siar","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Na h-Eileanan Siar","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Na h-Eileanan Siar","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Na h-Eileanan Siar","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Na h-Eileanan Siar","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Na h-Eileanan Siar","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Na h-Eileanan Siar","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Na h-Eileanan Siar","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Na h-Eileanan Siar","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Newry, Mourne and Down","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Newry, Mourne and Down","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Newry, Mourne and Down","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and North East Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and North East Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and North East Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and North East Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and North East Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and North East Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and North East Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and North East Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and North East Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and West Norfolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and West Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and West Norfolk","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and West Norfolk","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and West Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and West Norfolk","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and West Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and West Norfolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and West Norfolk","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and West Norfolk","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and West Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North and West Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Northamptonshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Northamptonshire","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Norwich and East Norfolk","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Norwich and East Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Norwich and East Norfolk","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Norwich and East Norfolk","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Norwich and East Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Norwich and East Norfolk","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Norwich and East Norfolk","G6/G7","Female","[c]","[c]","[c]","[c]"
