"Status","Year","Disability","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Female","Heterosexual / straight","375","[c]","24890","22920"
"New entrant CS","2021","Declared disabled","Operational Delivery","Female","LGBO","100","[c]","24050","22920"
"New entrant CS","2021","Declared disabled","Operational Delivery","Female","Undeclared","40","[c]","25240","22640"
"New entrant CS","2021","Declared disabled","Operational Delivery","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Male","Heterosexual / straight","195","[c]","25800","22850"
"New entrant CS","2021","Declared disabled","Operational Delivery","Male","LGBO","45","[c]","24160","22850"
"New entrant CS","2021","Declared disabled","Operational Delivery","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Female","Heterosexual / straight","40","[c]","22960","20920"
"New entrant CS","2021","Declared disabled","Other","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Male","Heterosexual / straight","30","[c]","25140","24170"
"New entrant CS","2021","Declared disabled","Other","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Female","Heterosexual / straight","90","[c]","35160","33570"
"New entrant CS","2021","Declared disabled","Policy","Female","LGBO","40","[c]","34020","32560"
"New entrant CS","2021","Declared disabled","Policy","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Male","Heterosexual / straight","55","[c]","34600","32560"
"New entrant CS","2021","Declared disabled","Policy","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Female","Heterosexual / straight","50","[c]","29980","27960"
"New entrant CS","2021","Declared disabled","Science and Engineering","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Male","Heterosexual / straight","35","[c]","23310","20140"
"New entrant CS","2021","Declared disabled","Tax","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Female","Heterosexual / straight","1035","[c]","27130","27570"
"New entrant CS","2021","Declared disabled","Unknown","Female","LGBO","175","[c]","27240","27570"
"New entrant CS","2021","Declared disabled","Unknown","Female","Undeclared","85","[c]","28450","27570"
"New entrant CS","2021","Declared disabled","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Male","Heterosexual / straight","655","[c]","26960","27570"
"New entrant CS","2021","Declared disabled","Unknown","Male","LGBO","185","[c]","26890","27570"
"New entrant CS","2021","Declared disabled","Unknown","Male","Undeclared","65","[c]","28610","27570"
"New entrant CS","2021","Declared disabled","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Female","Heterosexual / straight","90","[c]","33650","33000"
"New entrant CS","2021","Declared non-disabled","Commercial","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Male","Heterosexual / straight","85","[c]","37070","34710"
"New entrant CS","2021","Declared non-disabled","Commercial","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Female","Heterosexual / straight","95","[c]","36250","32320"
"New entrant CS","2021","Declared non-disabled","Communications","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Male","Heterosexual / straight","50","[c]","37670","32710"
"New entrant CS","2021","Declared non-disabled","Communications","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
