"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Mixed","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","AO","80","[c]","21630","21010"
"New entrant CS","2021","Undeclared","Undeclared","EO","95","[c]","27670","27570"
"New entrant CS","2021","Undeclared","Undeclared","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","G7","35","[c]","56480","54700"
"New entrant CS","2021","Undeclared","Undeclared","HEO","55","[c]","31350","31370"
"New entrant CS","2021","Undeclared","Undeclared","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","SEO","35","[c]","40200","40000"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","55","[c]","26570","27220"
"New entrant CS","2021","Undeclared","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HEO","90","[c]","32300","34710"
"New entrant CS","2021","Undeclared","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","AA","50","[c]","19430","19560"
"New entrant CS","2021","Undeclared","White","AO","275","[c]","21610","21010"
"New entrant CS","2021","Undeclared","White","EO","340","[c]","27400","27570"
"New entrant CS","2021","Undeclared","White","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","G7","45","[c]","54800","54050"
"New entrant CS","2021","Undeclared","White","HEO","165","[c]","31780","31810"
"New entrant CS","2021","Undeclared","White","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","SEO","85","[c]","39600","39310"
"New entrant CS","2021","Undeclared","White","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","AO","125","[c]","21950","21430"
"New entrant CS","2021","Unknown","Asian","EO","135","[c]","27580","27330"
"New entrant CS","2021","Unknown","Asian","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","G7","55","[c]","53750","52840"
"New entrant CS","2021","Unknown","Asian","HEO","95","[c]","34130","32830"
"New entrant CS","2021","Unknown","Asian","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","SEO","40","[c]","40950","40230"
"New entrant CS","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","AO","40","[c]","22000","21160"
"New entrant CS","2021","Unknown","Black","EO","70","[c]","27780","27270"
"New entrant CS","2021","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","HEO","35","[c]","34070","32790"
"New entrant CS","2021","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","SEO","40","[c]","40880","40450"
"New entrant CS","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","AO","45","[c]","21680","21010"
"New entrant CS","2021","Unknown","Mixed","EO","50","[c]","28940","27660"
"New entrant CS","2021","Unknown","Mixed","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","HEO","40","[c]","33810","32830"
"New entrant CS","2021","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","AO","60","[c]","19480","18200"
"New entrant CS","2021","Unknown","Undeclared","EO","45","[c]","27150","27540"
"New entrant CS","2021","Unknown","Undeclared","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA","1125","[c]","19770","20060"
"New entrant CS","2021","Unknown","Unknown","AO","5835","[c]","21750","20880"
"New entrant CS","2021","Unknown","Unknown","EO","3800","[c]","26650","27270"
"New entrant CS","2021","Unknown","Unknown","G6","290","[c]","71270","66250"
"New entrant CS","2021","Unknown","Unknown","G7","850","[c]","54740","53360"
"New entrant CS","2021","Unknown","Unknown","HEO","2360","[c]","31360","31390"
"New entrant CS","2021","Unknown","Unknown","SCS level","260","[c]","88650","74000"
"New entrant CS","2021","Unknown","Unknown","SEO","965","[c]","40120","40000"
"New entrant CS","2021","Unknown","Unknown","Unknown","755","[c]","23130","22920"
"New entrant CS","2021","Unknown","White","AA","85","[c]","19990","19560"
"New entrant CS","2021","Unknown","White","AO","850","[c]","21780","21950"
"New entrant CS","2021","Unknown","White","EO","1040","[c]","28340","27400"
"New entrant CS","2021","Unknown","White","G6","50","[c]","67180","65220"
"New entrant CS","2021","Unknown","White","G7","370","[c]","53220","52170"
"New entrant CS","2021","Unknown","White","HEO","700","[c]","33960","32790"
"New entrant CS","2021","Unknown","White","SCS level","35","[c]","92510","84210"
"New entrant CS","2021","Unknown","White","SEO","355","[c]","39680","38890"
"New entrant CS","2021","Unknown","White","Unknown","35","[c]","28370","24020"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"","For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' from 2022 onwards.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
