"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Intelligence Analysis","London","Inner London - West","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","London","Inner London - West","Male","45","[c]","47420","53360"
"New entrant CS","2021","Intelligence Analysis","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","London","Outer London - West and North West","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","North West (England)","Greater Manchester","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","North West (England)","Greater Manchester","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","South East (England)","Kent","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Yorkshire and The Humber","West Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Yorkshire and The Humber","West Yorkshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","Inner London - West","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","Inner London - West","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North East (England)","Northumberland and Tyne and Wear","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","Inner London - West","Female","70","[c]","32190","31800"
"New entrant CS","2021","International Trade","London","Inner London - West","Male","40","[c]","34640","31800"
"New entrant CS","2021","International Trade","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Midlands (England)","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Midlands (England)","Derbyshire and Nottinghamshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East of England","East Anglia","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Inner London - East","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Inner London - East","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Inner London - West","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Inner London - West","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Wales","East Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","East Anglia","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Essex","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Inner London - East","Female","40","[c]","48500","53530"
"New entrant CS","2021","Legal","London","Inner London - East","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Inner London - West","Female","210","[c]","46490","50500"
"New entrant CS","2021","Legal","London","Inner London - West","Male","120","[c]","46800","50500"
"New entrant CS","2021","Legal","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Outer London - South","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Outer London - West and North West","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Outer London - West and North West","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Northumberland and Tyne and Wear","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Northumberland and Tyne and Wear","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Tees Valley and Durham","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Greater Manchester","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Greater Manchester","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Lancashire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Lancashire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Merseyside","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Merseyside","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Eastern Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","West Central Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","West Central Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Hampshire and Isle of Wight","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Hampshire and Isle of Wight","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Kent","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Kent","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Surrey, East and West Sussex","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Surrey, East and West Sussex","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","East Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","East Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","West Midlands","Female","35","[c]","41130","48080"
"New entrant CS","2021","Legal","West Midlands (England)","West Midlands","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","South Yorkshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","South Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","West Yorkshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","West Yorkshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Midlands (England)","Lincolnshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East of England","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East of England","East Anglia","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East of England","Essex","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Inner London - East","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Inner London - East","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Inner London - West","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North East (England)","Northumberland and Tyne and Wear","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North West (England)","Greater Manchester","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North West (England)","Lancashire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South East (England)","Hampshire and Isle of Wight","Female","40","[c]","39870","33780"
"New entrant CS","2021","Medicine","South East (England)","Hampshire and Isle of Wight","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South East (England)","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South West (England)","Devon","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
