"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","White","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","International Trade","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Legal","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Operational Delivery","London","45","[c]","52470","51420"
"Leaver Dept.","2021","40-49","White","Operational Delivery","Outside London","170","[c]","29720","25310"
"Leaver Dept.","2021","40-49","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Other","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Other","Outside London","30","[c]","40920","37660"
"Leaver Dept.","2021","40-49","White","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Policy","London","110","[c]","63970","61310"
"Leaver Dept.","2021","40-49","White","Policy","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Project Delivery","Outside London","50","[c]","47780","42450"
"Leaver Dept.","2021","40-49","White","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Property","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Security","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Statistics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","London","145","[c]","60610","57400"
"Leaver Dept.","2021","40-49","White","Unknown","Outside London","420","[c]","30240","27570"
"Leaver Dept.","2021","40-49","White","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Policy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Policy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
