"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","International Trade","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","Unknown","130","[c]","38510","30850"
"New entrant CS","2021","Unknown","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Male","Unknown","75","[c]","37360","30850"
"New entrant CS","2021","Unknown","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Female","Unknown","65","[c]","43160","33780"
"New entrant CS","2021","Unknown","Medicine","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Female","Heterosexual / straight","50","[c]","26370","22350"
"New entrant CS","2021","Unknown","Operational Delivery","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Female","Undeclared","60","[c]","21830","20850"
"New entrant CS","2021","Unknown","Operational Delivery","Female","Unknown","3070","[c]","23500","21590"
"New entrant CS","2021","Unknown","Operational Delivery","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Male","Unknown","2630","[c]","24400","22850"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Female","Unknown","210","[c]","30030","28650"
"New entrant CS","2021","Unknown","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Male","Unknown","220","[c]","30970","26350"
"New entrant CS","2021","Unknown","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Female","Unknown","630","[c]","37640","32880"
"New entrant CS","2021","Unknown","Policy","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Male","Unknown","460","[c]","40800","34710"
"New entrant CS","2021","Unknown","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","Unknown","120","[c]","36770","34750"
"New entrant CS","2021","Unknown","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Male","Unknown","135","[c]","38700","35900"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","Unknown","40","[c]","29970","26720"
"New entrant CS","2021","Unknown","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Male","Unknown","75","[c]","35810","27880"
"New entrant CS","2021","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Female","Unknown","40","[c]","27540","25850"
"New entrant CS","2021","Unknown","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Female","Unknown","35","[c]","38360","29890"
"New entrant CS","2021","Unknown","Science and Engineering","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Male","Unknown","125","[c]","26050","20510"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Female","Unknown","50","[c]","28940","24620"
"New entrant CS","2021","Unknown","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Male","Unknown","200","[c]","29120","25540"
"New entrant CS","2021","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Female","Unknown","30","[c]","35680","33800"
"New entrant CS","2021","Unknown","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Female","Unknown","35","[c]","32120","30270"
"New entrant CS","2021","Unknown","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Male","Unknown","50","[c]","32090","30100"
"New entrant CS","2021","Unknown","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Female","Unknown","1020","[c]","22020","20140"
"New entrant CS","2021","Unknown","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Male","Unknown","1055","[c]","22540","20140"
"New entrant CS","2021","Unknown","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Heterosexual / straight","45","[c]","28370","27570"
"New entrant CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Unknown","2430","[c]","31930","28000"
"New entrant CS","2021","Unknown","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Unknown","1765","[c]","34500","28000"
"New entrant CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Female","Heterosexual / straight","115","[c]","34140","33300"
"New entrant CS","2021","White","Commercial","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Male","Heterosexual / straight","105","[c]","35840","34000"
"New entrant CS","2021","White","Commercial","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Female","Heterosexual / straight","110","[c]","35010","31560"
"New entrant CS","2021","White","Communications","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Male","Heterosexual / straight","60","[c]","38010","32970"
"New entrant CS","2021","White","Communications","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","Female","Heterosexual / straight","235","[c]","39420","36500"
"New entrant CS","2021","White","Digital, Data and Technology","Female","LGBO","35","[c]","35290","32260"
"New entrant CS","2021","White","Digital, Data and Technology","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","Male","Heterosexual / straight","420","[c]","41980","38630"
"New entrant CS","2021","White","Digital, Data and Technology","Male","LGBO","40","[c]","37090","35830"
"New entrant CS","2021","White","Digital, Data and Technology","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","Male","Unknown","40","[c]","36230","32060"
"New entrant CS","2021","White","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Female","Heterosexual / straight","70","[c]","32110","31800"
"New entrant CS","2021","White","Economics","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Male","Heterosexual / straight","120","[c]","32990","31800"
"New entrant CS","2021","White","Economics","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Female","Heterosexual / straight","185","[c]","33960","28900"
"New entrant CS","2021","White","Finance","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Male","Heterosexual / straight","135","[c]","38120","33570"
"New entrant CS","2021","White","Finance","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Female","Heterosexual / straight","270","[c]","32940","28850"
"New entrant CS","2021","White","Human Resources","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Male","Heterosexual / straight","100","[c]","35350","28090"
"New entrant CS","2021","White","Human Resources","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
