"Status","Year","Ethnicity","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Female","Heterosexual / straight","35","[c]","27820","26810"
"New entrant CS","2021","Undeclared","No function","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Female","Undeclared","135","[c]","30930","28590"
"New entrant CS","2021","Undeclared","No function","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Male","Heterosexual / straight","35","[c]","30970","25850"
"New entrant CS","2021","Undeclared","No function","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Male","Undeclared","130","[c]","33980","28720"
"New entrant CS","2021","Undeclared","No function","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","Heterosexual / straight","60","[c]","27680","27570"
"New entrant CS","2021","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","Undeclared","105","[c]","29400","27570"
"New entrant CS","2021","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Male","Heterosexual / straight","60","[c]","27910","27570"
"New entrant CS","2021","Undeclared","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Male","Undeclared","130","[c]","27260","27570"
"New entrant CS","2021","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Female","Unknown","115","[c]","36560","32540"
"New entrant CS","2021","Unknown","Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Male","Unknown","170","[c]","35160","31810"
"New entrant CS","2021","Unknown","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Female","Unknown","165","[c]","59460","63000"
"New entrant CS","2021","Unknown","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Male","Unknown","180","[c]","67810","68250"
"New entrant CS","2021","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Female","Unknown","310","[c]","30040","25560"
"New entrant CS","2021","Unknown","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Male","Unknown","345","[c]","29590","25560"
"New entrant CS","2021","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Female","Unknown","35","[c]","29110","25560"
"New entrant CS","2021","Unknown","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Male","Unknown","45","[c]","28360","25560"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Female","Unknown","335","[c]","20400","20140"
"New entrant CS","2021","Unknown","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Male","Unknown","315","[c]","20440","20140"
"New entrant CS","2021","Unknown","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Female","Unknown","245","[c]","38890","34550"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Male","Unknown","400","[c]","40350","36550"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Female","Unknown","120","[c]","34320","32790"
"New entrant CS","2021","Unknown","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Male","Unknown","110","[c]","32620","31810"
"New entrant CS","2021","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Female","Unknown","125","[c]","32740","28000"
"New entrant CS","2021","Unknown","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Male","Unknown","50","[c]","31850","31870"
"New entrant CS","2021","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","Undeclared","55","[c]","22760","20850"
"New entrant CS","2021","Unknown","Legal","Female","Unknown","175","[c]","34160","27170"
"New entrant CS","2021","Unknown","Legal","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Male","Unknown","95","[c]","34160","28600"
"New entrant CS","2021","Unknown","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Female","Heterosexual / straight","50","[c]","29150","24250"
"New entrant CS","2021","Unknown","No function","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Female","Unknown","4165","[c]","25800","22680"
"New entrant CS","2021","Unknown","No function","Male","Heterosexual / straight","45","[c]","34130","30820"
"New entrant CS","2021","Unknown","No function","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Male","Unknown","3345","[c]","26830","22850"
"New entrant CS","2021","Unknown","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","Unknown","145","[c]","35310","32870"
"New entrant CS","2021","Unknown","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Male","Unknown","235","[c]","31600","29000"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","Unknown","80","[c]","25220","20880"
"New entrant CS","2021","Unknown","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Male","Unknown","115","[c]","29790","24500"
"New entrant CS","2021","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Female","Unknown","75","[c]","27020","23090"
"New entrant CS","2021","Unknown","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Male","Unknown","235","[c]","27960","25540"
"New entrant CS","2021","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Heterosexual / straight","45","[c]","28710","27570"
"New entrant CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Unknown","2545","[c]","30410","27570"
"New entrant CS","2021","Unknown","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Unknown","2095","[c]","31030","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Female","Heterosexual / straight","280","[c]","34190","32040"
"New entrant CS","2021","White","Analysis","Female","LGBO","40","[c]","31050","30270"
"New entrant CS","2021","White","Analysis","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Male","Heterosexual / straight","270","[c]","33940","32540"
"New entrant CS","2021","White","Analysis","Male","LGBO","40","[c]","32890","32170"
"New entrant CS","2021","White","Analysis","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Female","Heterosexual / straight","145","[c]","33750","33000"
"New entrant CS","2021","White","Commercial","Female","LGBO","10","[c]","[c]","[c]"
