"Status","Year","Disability","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Policy","London","Unknown","435","[c]","41680","37230"
"Leaver Dept.","2021","Unknown","Policy","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Outside London","Unknown","90","[c]","38360","36520"
"Leaver Dept.","2021","Unknown","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Outside London","Unknown","40","[c]","40950","37230"
"Leaver Dept.","2021","Unknown","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","Unknown","560","[c]","44420","40050"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","Unknown","680","[c]","30280","27570"
"Leaver Dept.","2021","Unknown","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Overseas","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","380","[c]","33320","32000"
"New entrant CS","2021","Declared disabled","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Outside London","Heterosexual / straight","35","[c]","37930","35900"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","Heterosexual / straight","30","[c]","35010","25560"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","Heterosexual / straight","125","[c]","30730","27850"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","LGBO","35","[c]","29010","26880"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Outside London","Heterosexual / straight","440","[c]","23590","22350"
"New entrant CS","2021","Declared disabled","Operational Delivery","Outside London","LGBO","110","[c]","22630","21500"
"New entrant CS","2021","Declared disabled","Operational Delivery","Outside London","Undeclared","35","[c]","23390","21570"
"New entrant CS","2021","Declared disabled","Operational Delivery","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Outside London","Heterosexual / straight","55","[c]","22780","20920"
"New entrant CS","2021","Declared disabled","Other","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
