"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Standards and Testing Agency","Heterosexual / straight","35","30","43290","40300"
"In post","2021","40-49","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Student Awards Agency for Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Student Awards Agency for Scotland","Unknown","35","35","32940","27670"
"In post","2021","40-49","Submarine Delivery Agency","Heterosexual / straight","305","300","45660","42190"
"In post","2021","40-49","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Submarine Delivery Agency","Undeclared","55","50","48370","45530"
"In post","2021","40-49","Submarine Delivery Agency","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Teaching Regulation Agency","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","40-49","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","The National Archives","Heterosexual / straight","65","60","41980","37770"
"In post","2021","40-49","The National Archives","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","The National Archives","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","The National Archives","Unknown","60","55","37110","34770"
"In post","2021","40-49","Transport Scotland","Heterosexual / straight","85","85","51860","50850"
"In post","2021","40-49","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Transport Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Transport Scotland","Unknown","35","35","48080","46600"
"In post","2021","40-49","UK Export Finance","Heterosexual / straight","90","85","56660","52880"
"In post","2021","40-49","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","UK Export Finance","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","UK Export Finance","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","UK Hydrographic Office","Heterosexual / straight","145","135","39050","33800"
"In post","2021","40-49","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","UK Hydrographic Office","Undeclared","20","15","[c]","[c]"
"In post","2021","40-49","UK Hydrographic Office","Unknown","55","50","36790","33290"
"In post","2021","40-49","UK Intellectual Property Office","Heterosexual / straight","250","235","42850","40090"
"In post","2021","40-49","UK Intellectual Property Office","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","UK Intellectual Property Office","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","UK Intellectual Property Office","Unknown","145","135","40920","39200"
"In post","2021","40-49","UK Space Agency","Heterosexual / straight","30","30","49470","49310"
"In post","2021","40-49","UK Space Agency","LGBO","10","5","[c]","[c]"
"In post","2021","40-49","UK Space Agency","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","UK Supreme Court","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","United Kingdom Statistics Authority","Heterosexual / straight","690","630","38510","36030"
"In post","2021","40-49","United Kingdom Statistics Authority","LGBO","35","35","41020","36030"
"In post","2021","40-49","United Kingdom Statistics Authority","Undeclared","35","30","40250","36960"
"In post","2021","40-49","United Kingdom Statistics Authority","Unknown","310","285","35960","34460"
"In post","2021","40-49","Valuation Office Agency","Heterosexual / straight","465","430","35260","32100"
"In post","2021","40-49","Valuation Office Agency","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Undeclared","80","75","35830","32110"
"In post","2021","40-49","Valuation Office Agency","Unknown","210","195","30580","25930"
"In post","2021","40-49","Vehicle Certification Agency","Heterosexual / straight","35","35","37930","34660"
"In post","2021","40-49","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Heterosexual / straight","35","35","44760","40820"
"In post","2021","40-49","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Wales Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Heterosexual / straight","35","35","66880","69610"
"In post","2021","40-49","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Unknown","65","60","59950","51630"
"In post","2021","40-49","Welsh Government (excl. agencies)","Heterosexual / straight","1385","1315","43800","37410"
"In post","2021","40-49","Welsh Government (excl. agencies)","LGBO","50","50","46680","47000"
"In post","2021","40-49","Welsh Government (excl. agencies)","Undeclared","205","195","43780","37410"
"In post","2021","40-49","Welsh Government (excl. agencies)","Unknown","30","25","48440","39310"
"In post","2021","40-49","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Welsh Revenue Authority","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Wilton Park","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Accountant in Bankruptcy","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","50-59","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Accountant in Bankruptcy","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","225","215","36060","34500"
"In post","2021","50-59","Advisory, Conciliation and Arbitration Service","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Advisory, Conciliation and Arbitration Service","Undeclared","50","45","37650","34500"
"In post","2021","50-59","Advisory, Conciliation and Arbitration Service","Unknown","40","40","28980","24250"
"In post","2021","50-59","Animal and Plant Health Agency","Heterosexual / straight","525","500","32360","28900"
"In post","2021","50-59","Animal and Plant Health Agency","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Animal and Plant Health Agency","Undeclared","105","100","35100","31880"
"In post","2021","50-59","Animal and Plant Health Agency","Unknown","85","80","32130","26520"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Heterosexual / straight","825","800","52580","42600"
"In post","2021","50-59","Cabinet Office (excl. agencies)","LGBO","35","30","54050","43890"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Undeclared","100","100","51740","40580"
"In post","2021","50-59","Cabinet Office (excl. agencies)","Unknown","550","545","64270","56720"
"In post","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","65","65","38820","35900"
"In post","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","Unknown","60","55","40540","38600"
"In post","2021","50-59","Charity Commission","Heterosexual / straight","55","50","35960","29620"
"In post","2021","50-59","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Charity Commission","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Charity Commission","Unknown","55","55","35010","30580"
"In post","2021","50-59","Companies House","Heterosexual / straight","220","205","32470","27460"
"In post","2021","50-59","Companies House","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Companies House","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Companies House","Unknown","70","65","27900","22490"
"In post","2021","50-59","Competition and Markets Authority","Heterosexual / straight","110","110","65560","56630"
"In post","2021","50-59","Competition and Markets Authority","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Competition and Markets Authority","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Competition and Markets Authority","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Criminal Injuries Compensation Authority","Heterosexual / straight","60","55","29610","24250"
"In post","2021","50-59","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Criminal Injuries Compensation Authority","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Criminal Injuries Compensation Authority","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Crown Commercial Service","Heterosexual / straight","145","145","42390","39000"
"In post","2021","50-59","Crown Commercial Service","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Crown Commercial Service","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Crown Commercial Service","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Crown Office and Procurator Fiscal Service","Heterosexual / straight","430","395","36240","29040"
"In post","2021","50-59","Crown Office and Procurator Fiscal Service","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Crown Office and Procurator Fiscal Service","Undeclared","35","30","42620","34150"
"In post","2021","50-59","Crown Office and Procurator Fiscal Service","Unknown","40","35","43780","34150"
"In post","2021","50-59","Crown Prosecution Service","Heterosexual / straight","1460","1375","45160","40800"
"In post","2021","50-59","Crown Prosecution Service","LGBO","70","65","47300","52830"
"In post","2021","50-59","Crown Prosecution Service","Undeclared","50","50","43160","40000"
"In post","2021","50-59","Crown Prosecution Service","Unknown","655","600","45230","51730"
"In post","2021","50-59","Crown Prosecution Service Inspectorate","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Crown Prosecution Service Inspectorate","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Debt Management Office","Unknown","35","35","72810","67240"
"In post","2021","50-59","Defence Electronics and Components Agency","Heterosexual / straight","40","40","37020","30800"
"In post","2021","50-59","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Defence Electronics and Components Agency","Undeclared","150","150","29270","28750"
"In post","2021","50-59","Defence Equipment and Support","Heterosexual / straight","2380","2335","40620","39260"
"In post","2021","50-59","Defence Equipment and Support","LGBO","40","40","38840","38260"
"In post","2021","50-59","Defence Equipment and Support","Undeclared","470","460","40710","40340"
"In post","2021","50-59","Defence Equipment and Support","Unknown","110","105","41610","40860"
"In post","2021","50-59","Defence Science and Technology Laboratory","Heterosexual / straight","710","690","45060","46080"
"In post","2021","50-59","Defence Science and Technology Laboratory","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Defence Science and Technology Laboratory","Undeclared","90","90","47390","46360"
