"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Companies House","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","Tower Hamlets","10","10","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Birmingham","10","10","29680","31560"
"In post","2021","Commercial","Crown Commercial Service","Liverpool","185","180","33650","34800"
"In post","2021","Commercial","Crown Commercial Service","Monmouthshire and Newport","65","65","31160","28540"
"In post","2021","Commercial","Crown Commercial Service","Norwich and East Norfolk","85","85","34770","34800"
"In post","2021","Commercial","Crown Commercial Service","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Tower Hamlets","20","20","47540","40730"
"In post","2021","Commercial","Crown Commercial Service","Wakefield","5","5","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Westminster","5","5","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","York","10","10","41500","38180"
"In post","2021","Commercial","Debt Management Office","Camden and City of London","10","10","[c]","[c]"
"In post","2021","Commercial","Defence Electronics and Components Agency","Flintshire and Wrexham","25","25","32200","30040"
"In post","2021","Commercial","Defence Electronics and Components Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","225","220","45770","41790"
"In post","2021","Commercial","Defence Equipment and Support","Clackmannanshire and Fife","10","10","44010","42060"
"In post","2021","Commercial","Defence Equipment and Support","Glasgow City","35","35","36110","33000"
"In post","2021","Commercial","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Somerset","5","5","[c]","[c]"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Central Hampshire","30","25","31910","28650"
"In post","2021","Commercial","Defence Science and Technology Laboratory","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Wiltshire","40","35","34930","37320"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","15","15","46040","45210"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Westminster","25","25","53430","51730"
"In post","2021","Commercial","Department for Education (excl. agencies)","Coventry","25","20","38310","38280"
"In post","2021","Commercial","Department for Education (excl. agencies)","Darlington","20","20","43810","38280"
"In post","2021","Commercial","Department for Education (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Manchester","60","60","38230","36780"
"In post","2021","Commercial","Department for Education (excl. agencies)","Nottingham","10","10","48620","49860"
"In post","2021","Commercial","Department for Education (excl. agencies)","Sheffield","55","50","38610","38000"
"In post","2021","Commercial","Department for Education (excl. agencies)","Tyneside","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Westminster","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","15","15","34680","35900"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","25","25","40970","36970"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","10","10","43390","38370"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Peterborough","15","15","38980","36970"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","10","10","35920","35900"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","20","20","39850","40200"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","York","15","15","37370","37240"
"In post","2021","Commercial","Department for International Trade","Westminster","25","25","37120","38160"
"In post","2021","Commercial","Department for Transport (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Westminster","5","5","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","East Merseyside","5","5","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Leeds","85","80","41890","36820"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Westminster","105","105","55070","53360"
"In post","2021","Commercial","Driver and Vehicle Licensing Agency","Swansea","155","140","32760","31040"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Bristol, City of","20","20","37310","35200"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Nottingham","15","10","32590","31040"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Swansea","5","5","[c]","[c]"
"In post","2021","Commercial","Education and Skills Funding Agency","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","FCDO Services","Milton Keynes","75","70","43520","40850"
"In post","2021","Commercial","FCDO Services","Westminster","10","10","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","York","10","10","38840","34720"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","South Lanarkshire","75","75","38960","39630"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Westminster","5","5","[c]","[c]"
"In post","2021","Commercial","Government Actuary's Department","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Government Internal Audit Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Government Internal Audit Agency","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Health and Safety Executive","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Health and Safety Executive","Sefton","25","20","35660","31710"
"In post","2021","Commercial","Health and Safety Executive","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Health and Safety Executive","South and West Derbyshire","20","20","45420","45870"
"In post","2021","Commercial","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Plymouth","10","10","38760","38550"
"In post","2021","Commercial","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","10","10","37890","31190"
"In post","2021","Commercial","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","10","5","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Birmingham","15","15","45780","41020"
"In post","2021","Commercial","HM Prison and Probation Service","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Chorley and West Lancashire","15","15","46320","44760"
"In post","2021","Commercial","HM Prison and Probation Service","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Croydon","100","95","44710","44570"
"In post","2021","Commercial","HM Prison and Probation Service","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Devon CC","5","5","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Dorset CC","5","5","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Durham CC","15","15","46010","43830"
"In post","2021","Commercial","HM Prison and Probation Service","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","East Riding of Yorkshire","10","10","43520","48740"
"In post","2021","Commercial","HM Prison and Probation Service","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Greater Manchester South West","10","10","47610","48740"
"In post","2021","Commercial","HM Prison and Probation Service","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Heart of Essex","[c]","[c]","[c]","[c]"
