"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Dorset and Somerset","AA/AO","AO","30","[c]","21250","21010"
"New entrant CS","2021","50-59","Dorset and Somerset","EO","EO","45","[c]","27170","27570"
"New entrant CS","2021","50-59","Dorset and Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dorset and Somerset","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Anglia","AA/AO","AA","35","[c]","19330","18800"
"New entrant CS","2021","50-59","East Anglia","AA/AO","AO","65","[c]","22210","21010"
"New entrant CS","2021","50-59","East Anglia","EO","EO","120","[c]","27220","27570"
"New entrant CS","2021","50-59","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Anglia","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Anglia","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Anglia","SEO/HEO","HEO","20","[c]","32020","33000"
"New entrant CS","2021","50-59","East Anglia","SEO/HEO","SEO","15","[c]","39140","40000"
"New entrant CS","2021","50-59","East Anglia","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Wales","AA/AO","AA","15","[c]","18560","19160"
"New entrant CS","2021","50-59","East Wales","AA/AO","AO","70","[c]","21160","20500"
"New entrant CS","2021","50-59","East Wales","EO","EO","35","[c]","26350","27570"
"New entrant CS","2021","50-59","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Wales","G6/G7","G7","20","[c]","53920","52510"
"New entrant CS","2021","50-59","East Wales","SEO/HEO","HEO","15","[c]","31530","30730"
"New entrant CS","2021","50-59","East Wales","SEO/HEO","SEO","20","[c]","39190","39220"
"New entrant CS","2021","50-59","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Yorkshire and Northern Lincolnshire","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Yorkshire and Northern Lincolnshire","AA/AO","AO","15","[c]","21340","21010"
"New entrant CS","2021","50-59","East Yorkshire and Northern Lincolnshire","EO","EO","35","[c]","26790","27570"
"New entrant CS","2021","50-59","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Eastern Scotland","AA/AO","AA","25","[c]","20920","20060"
"New entrant CS","2021","50-59","Eastern Scotland","AA/AO","AO","115","[c]","20950","20850"
"New entrant CS","2021","50-59","Eastern Scotland","EO","EO","60","[c]","27190","27570"
"New entrant CS","2021","50-59","Eastern Scotland","G6/G7","G6","15","[c]","70340","73940"
"New entrant CS","2021","50-59","Eastern Scotland","G6/G7","G7","15","[c]","53680","51140"
"New entrant CS","2021","50-59","Eastern Scotland","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Eastern Scotland","SEO/HEO","HEO","20","[c]","32050","31700"
"New entrant CS","2021","50-59","Eastern Scotland","SEO/HEO","SEO","40","[c]","40640","38630"
"New entrant CS","2021","50-59","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex","AA/AO","AO","35","[c]","22660","23410"
"New entrant CS","2021","50-59","Essex","EO","EO","70","[c]","28790","29290"
"New entrant CS","2021","50-59","Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","25","[c]","19050","19560"
"New entrant CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","75","[c]","21670","21010"
"New entrant CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","125","[c]","27060","27570"
"New entrant CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","10","[c]","73180","67500"
"New entrant CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","55","[c]","54230","54000"
"New entrant CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","10","[c]","96240","93000"
"New entrant CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","60","[c]","32340","32890"
"New entrant CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","80","[c]","40690","40000"
"New entrant CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","15","[c]","37730","39000"
"New entrant CS","2021","50-59","Greater Manchester","AA/AO","AA","15","[c]","17490","16840"
"New entrant CS","2021","50-59","Greater Manchester","AA/AO","AO","90","[c]","20590","20920"
"New entrant CS","2021","50-59","Greater Manchester","EO","EO","115","[c]","27010","27570"
"New entrant CS","2021","50-59","Greater Manchester","G6/G7","G6","10","[c]","68390","66010"
"New entrant CS","2021","50-59","Greater Manchester","G6/G7","G7","20","[c]","55710","54000"
"New entrant CS","2021","50-59","Greater Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester","SEO/HEO","HEO","20","[c]","31790","31810"
"New entrant CS","2021","50-59","Greater Manchester","SEO/HEO","SEO","15","[c]","38900","38390"
"New entrant CS","2021","50-59","Greater Manchester","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hampshire and Isle of Wight","AA/AO","AA","35","[c]","18910","19130"
"New entrant CS","2021","50-59","Hampshire and Isle of Wight","AA/AO","AO","85","[c]","23210","20920"
"New entrant CS","2021","50-59","Hampshire and Isle of Wight","EO","EO","135","[c]","27620","27570"
"New entrant CS","2021","50-59","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hampshire and Isle of Wight","G6/G7","G7","15","[c]","54050","51770"
"New entrant CS","2021","50-59","Hampshire and Isle of Wight","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hampshire and Isle of Wight","SEO/HEO","HEO","50","[c]","32510","33000"
"New entrant CS","2021","50-59","Hampshire and Isle of Wight","SEO/HEO","SEO","40","[c]","38450","38650"
"New entrant CS","2021","50-59","Hampshire and Isle of Wight","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","20","[c]","25420","21010"
"New entrant CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","EO","EO","25","[c]","27020","27570"
"New entrant CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Highlands and Islands","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Highlands and Islands","AA/AO","AO","20","[c]","21290","20920"
"New entrant CS","2021","50-59","Highlands and Islands","EO","EO","20","[c]","27160","27570"
"New entrant CS","2021","50-59","Highlands and Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Highlands and Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inner London - East","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inner London - East","AA/AO","AO","40","[c]","24490","25110"
"New entrant CS","2021","50-59","Inner London - East","EO","EO","110","[c]","30280","31060"
"New entrant CS","2021","50-59","Inner London - East","G6/G7","G6","25","[c]","70940","70800"
"New entrant CS","2021","50-59","Inner London - East","G6/G7","G7","55","[c]","56980","57780"
"New entrant CS","2021","50-59","Inner London - East","SCS level","SCS level","15","[c]","102320","98480"
"New entrant CS","2021","50-59","Inner London - East","SEO/HEO","HEO","35","[c]","37130","36710"
"New entrant CS","2021","50-59","Inner London - East","SEO/HEO","SEO","50","[c]","41250","40070"
"New entrant CS","2021","50-59","Inner London - East","Unknown","Unknown","10","[c]","26750","22350"
"New entrant CS","2021","50-59","Inner London - West","AA/AO","AA","15","[c]","22850","22650"
"New entrant CS","2021","50-59","Inner London - West","AA/AO","AO","50","[c]","24380","22680"
"New entrant CS","2021","50-59","Inner London - West","EO","EO","85","[c]","28960","28830"
"New entrant CS","2021","50-59","Inner London - West","G6/G7","G6","55","[c]","71510","66870"
"New entrant CS","2021","50-59","Inner London - West","G6/G7","G7","125","[c]","55440","53590"
"New entrant CS","2021","50-59","Inner London - West","SCS level","SCS level","65","[c]","96230","84000"
"New entrant CS","2021","50-59","Inner London - West","SEO/HEO","HEO","75","[c]","33940","33210"
"New entrant CS","2021","50-59","Inner London - West","SEO/HEO","SEO","105","[c]","41780","40650"
"New entrant CS","2021","50-59","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kent","AA/AO","AA","10","[c]","19960","20600"
"New entrant CS","2021","50-59","Kent","AA/AO","AO","40","[c]","25130","24180"
"New entrant CS","2021","50-59","Kent","EO","EO","135","[c]","28990","29290"
"New entrant CS","2021","50-59","Kent","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kent","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kent","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lancashire","AA/AO","AA","15","[c]","20000","20600"
"New entrant CS","2021","50-59","Lancashire","AA/AO","AO","140","[c]","21110","21010"
"New entrant CS","2021","50-59","Lancashire","EO","EO","30","[c]","27300","27570"
"New entrant CS","2021","50-59","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lancashire","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lancashire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","15","[c]","18450","17600"
"New entrant CS","2021","50-59","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","35","[c]","21030","21010"
"New entrant CS","2021","50-59","Leicestershire, Rutland and Northamptonshire","EO","EO","70","[c]","27390","27570"
"New entrant CS","2021","50-59","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lincolnshire","AA/AO","AA","20","[c]","19420","19560"
"New entrant CS","2021","50-59","Lincolnshire","AA/AO","AO","15","[c]","20550","20500"
"New entrant CS","2021","50-59","Lincolnshire","EO","EO","25","[c]","26970","27570"
"New entrant CS","2021","50-59","Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lincolnshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lincolnshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lincolnshire","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merseyside","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merseyside","AA/AO","AO","70","[c]","20640","20140"
"New entrant CS","2021","50-59","Merseyside","EO","EO","45","[c]","26270","27570"
"New entrant CS","2021","50-59","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merseyside","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merseyside","SEO/HEO","HEO","15","[c]","31040","31090"
"New entrant CS","2021","50-59","Merseyside","SEO/HEO","SEO","10","[c]","38350","38050"
"New entrant CS","2021","50-59","Merseyside","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Eastern Scotland","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Eastern Scotland","EO","EO","15","[c]","27330","27570"
"New entrant CS","2021","50-59","North Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Eastern Scotland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Yorkshire","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Yorkshire","AA/AO","AO","25","[c]","23230","20920"
"New entrant CS","2021","50-59","North Yorkshire","EO","EO","45","[c]","26870","27570"
"New entrant CS","2021","50-59","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Yorkshire","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Yorkshire","SEO/HEO","HEO","15","[c]","32080","33000"
"New entrant CS","2021","50-59","North Yorkshire","SEO/HEO","SEO","15","[c]","41900","38680"
"New entrant CS","2021","50-59","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","AA/AO","AO","20","[c]","20310","20140"
"New entrant CS","2021","50-59","Northern Ireland","EO","EO","20","[c]","27260","25560"
"New entrant CS","2021","50-59","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northumberland and Tyne and Wear","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northumberland and Tyne and Wear","AA/AO","AO","195","[c]","20770","21010"
"New entrant CS","2021","50-59","Northumberland and Tyne and Wear","EO","EO","75","[c]","26880","27570"
"New entrant CS","2021","50-59","Northumberland and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northumberland and Tyne and Wear","G6/G7","G7","10","[c]","51880","49780"
"New entrant CS","2021","50-59","Northumberland and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northumberland and Tyne and Wear","SEO/HEO","HEO","15","[c]","32350","31810"
"New entrant CS","2021","50-59","Northumberland and Tyne and Wear","SEO/HEO","SEO","15","[c]","38570","38630"
"New entrant CS","2021","50-59","Northumberland and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outer London - East and North East","AA/AO","AO","30","[c]","24870","25110"
"New entrant CS","2021","50-59","Outer London - East and North East","EO","EO","50","[c]","30920","31060"
"New entrant CS","2021","50-59","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outer London - South","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outer London - South","AA/AO","AO","45","[c]","24040","25110"
"New entrant CS","2021","50-59","Outer London - South","EO","EO","60","[c]","31210","31060"
"New entrant CS","2021","50-59","Outer London - South","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outer London - South","G6/G7","G7","10","[c]","59300","57430"
"New entrant CS","2021","50-59","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outer London - South","SEO/HEO","HEO","15","[c]","35730","36160"
"New entrant CS","2021","50-59","Outer London - South","SEO/HEO","SEO","15","[c]","44780","46070"
"New entrant CS","2021","50-59","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outer London - West and North West","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outer London - West and North West","AA/AO","AO","30","[c]","23580","22680"
"New entrant CS","2021","50-59","Outer London - West and North West","EO","EO","105","[c]","30260","31060"
"New entrant CS","2021","50-59","Outer London - West and North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outer London - West and North West","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outer London - West and North West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outer London - West and North West","SEO/HEO","HEO","10","[c]","31650","32330"
"New entrant CS","2021","50-59","Outer London - West and North West","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Shropshire and Staffordshire","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Shropshire and Staffordshire","AA/AO","AO","60","[c]","20900","21010"
"New entrant CS","2021","50-59","Shropshire and Staffordshire","EO","EO","75","[c]","27400","27570"
"New entrant CS","2021","50-59","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Shropshire and Staffordshire","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Shropshire and Staffordshire","SEO/HEO","HEO","15","[c]","32680","31810"
"New entrant CS","2021","50-59","Shropshire and Staffordshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Shropshire and Staffordshire","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South Yorkshire","AA/AO","AA","15","[c]","19980","20600"
"New entrant CS","2021","50-59","South Yorkshire","AA/AO","AO","60","[c]","21140","21010"
"New entrant CS","2021","50-59","South Yorkshire","EO","EO","40","[c]","27550","27570"
"New entrant CS","2021","50-59","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South Yorkshire","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South Yorkshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South Yorkshire","SEO/HEO","SEO","10","[c]","37270","36500"
"New entrant CS","2021","50-59","South Yorkshire","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Southern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Southern Scotland","AA/AO","AO","40","[c]","20430","20140"
"New entrant CS","2021","50-59","Southern Scotland","EO","EO","35","[c]","27050","27570"
"New entrant CS","2021","50-59","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Southern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Southern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Surrey, East and West Sussex","AA/AO","AA","15","[c]","19750","20330"
"New entrant CS","2021","50-59","Surrey, East and West Sussex","AA/AO","AO","70","[c]","22500","21010"
"New entrant CS","2021","50-59","Surrey, East and West Sussex","EO","EO","155","[c]","28040","27570"
"New entrant CS","2021","50-59","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Surrey, East and West Sussex","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Surrey, East and West Sussex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Surrey, East and West Sussex","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Surrey, East and West Sussex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Surrey, East and West Sussex","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Tees Valley and Durham","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Tees Valley and Durham","AA/AO","AO","50","[c]","21090","21010"
"New entrant CS","2021","50-59","Tees Valley and Durham","EO","EO","20","[c]","26160","27570"
"New entrant CS","2021","50-59","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Tees Valley and Durham","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","AO","20","[c]","21390","21010"
"New entrant CS","2021","50-59","Unknown","EO","EO","40","[c]","27470","27570"
"New entrant CS","2021","50-59","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Central Scotland","AA/AO","AA","50","[c]","20050","20060"
"New entrant CS","2021","50-59","West Central Scotland","AA/AO","AO","45","[c]","21110","21010"
"New entrant CS","2021","50-59","West Central Scotland","EO","EO","60","[c]","26920","27570"
"New entrant CS","2021","50-59","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Central Scotland","G6/G7","G7","15","[c]","53620","52300"
"New entrant CS","2021","50-59","West Central Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Central Scotland","SEO/HEO","HEO","25","[c]","31540","30650"
"New entrant CS","2021","50-59","West Central Scotland","SEO/HEO","SEO","20","[c]","39510","38540"
"New entrant CS","2021","50-59","West Central Scotland","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands","AA/AO","AO","55","[c]","20670","20880"
"New entrant CS","2021","50-59","West Midlands","EO","EO","80","[c]","27570","27570"
"New entrant CS","2021","50-59","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands","G6/G7","G7","30","[c]","51920","49910"
"New entrant CS","2021","50-59","West Midlands","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands","SEO/HEO","HEO","30","[c]","32430","31000"
"New entrant CS","2021","50-59","West Midlands","SEO/HEO","SEO","25","[c]","41320","38600"
"New entrant CS","2021","50-59","West Midlands","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Wales and The Valleys","AA/AO","AA","15","[c]","18520","18060"
"New entrant CS","2021","50-59","West Wales and The Valleys","AA/AO","AO","60","[c]","21370","21590"
"New entrant CS","2021","50-59","West Wales and The Valleys","EO","EO","30","[c]","27390","27570"
"New entrant CS","2021","50-59","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Wales and The Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Wales and The Valleys","SEO/HEO","SEO","10","[c]","39400","39040"
"New entrant CS","2021","50-59","West Wales and The Valleys","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Yorkshire","AA/AO","AA","15","[c]","19570","20600"
"New entrant CS","2021","50-59","West Yorkshire","AA/AO","AO","55","[c]","20850","21010"
"New entrant CS","2021","50-59","West Yorkshire","EO","EO","105","[c]","27630","27570"
"New entrant CS","2021","50-59","West Yorkshire","G6/G7","G6","15","[c]","64910","62400"
"New entrant CS","2021","50-59","West Yorkshire","G6/G7","G7","25","[c]","50440","49530"
"New entrant CS","2021","50-59","West Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Yorkshire","SEO/HEO","HEO","40","[c]","31140","28970"
"New entrant CS","2021","50-59","West Yorkshire","SEO/HEO","SEO","25","[c]","38470","37130"
"New entrant CS","2021","50-59","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Bedfordshire and Hertfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Bedfordshire and Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
