"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","White","Communications","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Greater Manchester South West","30","[c]","26840","25560"
"New entrant CS","2021","White","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Harrow and Hillingdon","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Leeds","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Manchester","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Nottingham","45","[c]","27360","25560"
"New entrant CS","2021","White","Communications","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Suffolk","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Tyneside","160","[c]","26490","25560"
"New entrant CS","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Westminster","130","[c]","38670","34830"
"New entrant CS","2021","White","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","City of Edinburgh","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Westminster","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","City of Edinburgh","80","[c]","20350","20140"
"New entrant CS","2021","White","Debt","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Liverpool","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Nottingham","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","South Lanarkshire","35","[c]","20140","20140"
"New entrant CS","2021","White","Debt","Tyneside","90","[c]","20570","20140"
"New entrant CS","2021","White","Digital, Data & Technology","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Berkshire","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Birmingham","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Bristol, City of","55","[c]","39140","39040"
"New entrant CS","2021","White","Digital, Data & Technology","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Cardiff and Vale of Glamorgan","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","City of Edinburgh","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Coventry","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Devon CC","45","[c]","30560","30930"
"New entrant CS","2021","White","Digital, Data & Technology","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Lambeth","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Leeds","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Liverpool","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Manchester","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Monmouthshire and Newport","55","[c]","35990","36030"
"New entrant CS","2021","White","Digital, Data & Technology","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Nottingham","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Plymouth","30","[c]","30090","27130"
"New entrant CS","2021","White","Digital, Data & Technology","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Sheffield","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","South Hampshire","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Southampton","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Swansea","35","[c]","33130","26130"
"New entrant CS","2021","White","Digital, Data & Technology","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Telford and Wrekin","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Tower Hamlets","70","[c]","50100","53620"
"New entrant CS","2021","White","Digital, Data & Technology","Tyneside","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Warrington","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Westminster","120","[c]","48470","42730"
"New entrant CS","2021","White","Digital, Data & Technology","Wiltshire","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","York","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Barnet","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","60","[c]","30910","25000"
"New entrant CS","2021","White","Finance","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Bristol, City of","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Buckinghamshire CC","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Central Hampshire","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","City of Edinburgh","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Leeds","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Manchester","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","North Lanarkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Tyneside","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Westminster","75","[c]","43060","34320"
"New entrant CS","2021","White","Finance","Wiltshire","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","York","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","60","[c]","29480","21000"
"New entrant CS","2021","White","Human Resources","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Bristol, City of","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Greater Manchester South East","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Greater Manchester South West","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Inverness and Nairn and Moray, Badenoch and Strathspey","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Lambeth","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Lancaster and Wyre","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Leeds","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Manchester","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Monmouthshire and Newport","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","North Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","North Lanarkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Nottingham","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Sefton","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Sheffield","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Southampton","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Tyneside","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Westminster","125","[c]","37510","32120"
"New entrant CS","2021","White","Human Resources","Wiltshire","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Wirral","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Worcestershire","[c]","[c]","[c]","[c]"
