"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Welsh Government","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SEO/HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","AA/AO","Female","Heterosexual / straight","165","[c]","20610","20120"
"New entrant CS","2021","Attorney General's Departments","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","AA/AO","Female","Unknown","45","[c]","19880","20120"
"New entrant CS","2021","Attorney General's Departments","AA/AO","Male","Heterosexual / straight","55","[c]","20670","20120"
"New entrant CS","2021","Attorney General's Departments","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","AA/AO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","EO","Female","Heterosexual / straight","85","[c]","27010","26950"
"New entrant CS","2021","Attorney General's Departments","EO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","EO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","EO","Male","Heterosexual / straight","45","[c]","27420","26950"
"New entrant CS","2021","Attorney General's Departments","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","EO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","G6/G7","Female","Heterosexual / straight","150","[c]","52410","50520"
"New entrant CS","2021","Attorney General's Departments","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","G6/G7","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","G6/G7","Male","Heterosexual / straight","110","[c]","52890","50500"
"New entrant CS","2021","Attorney General's Departments","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","G6/G7","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SEO/HEO","Female","Heterosexual / straight","95","[c]","40010","40000"
"New entrant CS","2021","Attorney General's Departments","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SEO/HEO","Male","Heterosexual / straight","50","[c]","38870","38000"
"New entrant CS","2021","Attorney General's Departments","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SEO/HEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","AA/AO","Female","Heterosexual / straight","40","[c]","22200","20800"
"New entrant CS","2021","Cabinet Office","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","AA/AO","Female","Unknown","35","[c]","21010","20800"
"New entrant CS","2021","Cabinet Office","AA/AO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","AA/AO","Male","Unknown","45","[c]","20840","20800"
"New entrant CS","2021","Cabinet Office","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","EO","Female","Heterosexual / straight","85","[c]","26840","27500"
"New entrant CS","2021","Cabinet Office","EO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","EO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","EO","Female","Unknown","35","[c]","26240","27500"
"New entrant CS","2021","Cabinet Office","EO","Male","Heterosexual / straight","65","[c]","26970","27500"
"New entrant CS","2021","Cabinet Office","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","EO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","EO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","G6/G7","Female","Heterosexual / straight","55","[c]","56180","54700"
"New entrant CS","2021","Cabinet Office","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","G6/G7","Female","Unknown","50","[c]","70630","64500"
"New entrant CS","2021","Cabinet Office","G6/G7","Male","Heterosexual / straight","75","[c]","57210","54700"
"New entrant CS","2021","Cabinet Office","G6/G7","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","G6/G7","Male","Unknown","60","[c]","70590","64500"
"New entrant CS","2021","Cabinet Office","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SCS level","Female","Unknown","65","[c]","79320","71000"
"New entrant CS","2021","Cabinet Office","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SCS level","Male","Unknown","95","[c]","83930","72000"
"New entrant CS","2021","Cabinet Office","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SEO/HEO","Female","Heterosexual / straight","130","[c]","35780","34550"
"New entrant CS","2021","Cabinet Office","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SEO/HEO","Female","Unknown","400","[c]","29250","28000"
"New entrant CS","2021","Cabinet Office","SEO/HEO","Male","Heterosexual / straight","60","[c]","35570","34550"
"New entrant CS","2021","Cabinet Office","SEO/HEO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SEO/HEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SEO/HEO","Male","Unknown","235","[c]","28950","28000"
"New entrant CS","2021","Cabinet Office","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","AA/AO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SEO/HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SEO/HEO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SEO/HEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","AA/AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","G6/G7","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
