"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","No function","Scottish Government","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Scottish Government","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","United Kingdom Statistics Authority","Female","40","[c]","29060","29540"
"New entrant CS","2021","40-49","No function","United Kingdom Statistics Authority","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Cabinet Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","HM Land Registry","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Ministry of Defence","Female","75","[c]","36660","34000"
"New entrant CS","2021","40-49","Project Delivery","Ministry of Defence","Male","140","[c]","39640","40000"
"New entrant CS","2021","40-49","Project Delivery","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Ministry of Justice","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Ministry of Justice","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","United Kingdom Statistics Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Department for Education","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","HM Revenue and Customs","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Ministry of Defence","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Ministry of Defence","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Ministry of Justice","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Scottish Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Cabinet Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Cabinet Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Ministry of Defence","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Ministry of Defence","Male","90","[c]","28300","24540"
"New entrant CS","2021","40-49","Security","Ministry of Justice","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Education","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Work and Pensions","Female","1890","[c]","27410","27570"
"New entrant CS","2021","40-49","Unknown","Department for Work and Pensions","Male","1330","[c]","27580","27570"
"New entrant CS","2021","40-49","Unknown","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","Female","50","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","Male","40","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Female","150","[c]","35320","28650"
"New entrant CS","2021","40-49","Unknown","Home Office","Male","190","[c]","37210","27760"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Female","185","[c]","31650","22640"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Male","135","[c]","35240","30620"
"New entrant CS","2021","40-49","Unknown","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scottish Government","Female","170","[c]","37200","30650"
"New entrant CS","2021","40-49","Unknown","Scottish Government","Male","130","[c]","36420","30650"
"New entrant CS","2021","40-49","Unknown","Welsh Government","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Welsh Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","United Kingdom Statistics Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Cabinet Office","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Cabinet Office","Male","40","[c]","92860","89000"
"New entrant CS","2021","50-59","Commercial","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Ministry of Defence","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Ministry of Defence","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Ministry of Justice","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","UK Export Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","HM Revenue and Customs","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","HM Revenue and Customs","Male","30","[c]","27710","25560"
"New entrant CS","2021","50-59","Communications","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Ministry of Defence","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Food Standards Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","HM Revenue and Customs","Female","50","[c]","20300","20140"
"New entrant CS","2021","50-59","Debt","HM Revenue and Customs","Male","60","[c]","20820","20140"
"New entrant CS","2021","50-59","Digital, Data & Technology","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Cabinet Office","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Department for Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Department for Transport","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Department for Transport","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","HM Revenue and Customs","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Ministry of Defence","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Ministry of Justice","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Ministry of Justice","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","National Crime Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","United Kingdom Statistics Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","United Kingdom Statistics Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
