"Status","Year","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Project Delivery","Female","40","[c]","33550","32770"
"New entrant CS","2021","Declared disabled","Project Delivery","Male","30","[c]","38220","34540"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Female","70","[c]","29140","27750"
"New entrant CS","2021","Declared disabled","Science and Engineering","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","Female","40","[c]","23900","20140"
"New entrant CS","2021","Declared disabled","Tax","Male","45","[c]","23130","20140"
"New entrant CS","2021","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Female","1310","[c]","27220","27570"
"New entrant CS","2021","Declared disabled","Unknown","Male","925","[c]","27080","27570"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Female","110","[c]","34470","33000"
"New entrant CS","2021","Declared non-disabled","Commercial","Male","105","[c]","36530","34710"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Female","110","[c]","35770","32330"
"New entrant CS","2021","Declared non-disabled","Communications","Male","75","[c]","37750","32640"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","Female","260","[c]","39620","36340"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","Male","490","[c]","42080","38650"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","Female","95","[c]","32300","31800"
"New entrant CS","2021","Declared non-disabled","Economics","Male","160","[c]","32960","31800"
"New entrant CS","2021","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Female","200","[c]","34170","30710"
"New entrant CS","2021","Declared non-disabled","Finance","Male","155","[c]","39170","35060"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Female","255","[c]","32710","29540"
"New entrant CS","2021","Declared non-disabled","Human Resources","Male","105","[c]","35250","29440"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","Female","55","[c]","61220","67500"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Female","35","[c]","36930","32120"
"New entrant CS","2021","Declared non-disabled","International Trade","Male","35","[c]","33990","31800"
"New entrant CS","2021","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Female","60","[c]","29040","28200"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Male","60","[c]","34750","32190"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Female","230","[c]","41640","43920"
"New entrant CS","2021","Declared non-disabled","Legal","Male","125","[c]","41560","43920"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Female","170","[c]","45890","37890"
"New entrant CS","2021","Declared non-disabled","Medicine","Male","65","[c]","63150","73760"
"New entrant CS","2021","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Female","4180","[c]","25430","22920"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Male","2885","[c]","26740","23140"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Female","30","[c]","33280","32170"
"New entrant CS","2021","Declared non-disabled","Operational Research","Male","35","[c]","32690","33000"
"New entrant CS","2021","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Female","560","[c]","26560","22210"
"New entrant CS","2021","Declared non-disabled","Other","Male","530","[c]","29450","26090"
"New entrant CS","2021","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Female","760","[c]","35820","33570"
"New entrant CS","2021","Declared non-disabled","Policy","Male","650","[c]","37620","33570"
"New entrant CS","2021","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Female","345","[c]","35870","33300"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Male","365","[c]","39990","37000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Female","95","[c]","29560","26670"
"New entrant CS","2021","Declared non-disabled","Property","Male","195","[c]","35010","33000"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Female","60","[c]","25420","24620"
"New entrant CS","2021","Declared non-disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Female","475","[c]","32190","30450"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Male","475","[c]","31990","29270"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Female","90","[c]","24780","20920"
"New entrant CS","2021","Declared non-disabled","Security","Male","305","[c]","26310","23540"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Female","75","[c]","33670","32540"
"New entrant CS","2021","Declared non-disabled","Social Research","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Female","90","[c]","34170","31450"
"New entrant CS","2021","Declared non-disabled","Statistics","Male","85","[c]","34730","31810"
"New entrant CS","2021","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Female","510","[c]","22790","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Male","470","[c]","23240","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Female","8170","[c]","27360","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Male","5850","[c]","27600","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Female","275","[c]","29080","25990"
"New entrant CS","2021","Undeclared","Operational Delivery","Male","160","[c]","28930","24120"
"New entrant CS","2021","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Female","35","[c]","22980","20920"
"New entrant CS","2021","Undeclared","Other","Male","35","[c]","36110","26950"
"New entrant CS","2021","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Female","95","[c]","36130","32350"
"New entrant CS","2021","Undeclared","Policy","Male","95","[c]","37610","34710"
"New entrant CS","2021","Undeclared","Project Delivery","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Female","50","[c]","34730","31370"
"New entrant CS","2021","Undeclared","Science and Engineering","Male","30","[c]","32710","27540"
"New entrant CS","2021","Undeclared","Security","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","405","[c]","27870","27570"
"New entrant CS","2021","Undeclared","Unknown","Male","315","[c]","28210","27570"
"New entrant CS","2021","Undeclared","Veterinarian","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Female","120","[c]","37750","36560"
"New entrant CS","2021","Unknown","Commercial","Male","100","[c]","37410","34800"
"New entrant CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Female","165","[c]","34240","29170"
"New entrant CS","2021","Unknown","Communications","Male","90","[c]","38940","35440"
"New entrant CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Female","330","[c]","38900","33960"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Male","645","[c]","41070","37500"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Female","75","[c]","29820","31800"
"New entrant CS","2021","Unknown","Economics","Male","110","[c]","31750","32540"
"New entrant CS","2021","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Female","165","[c]","34920","32790"
"New entrant CS","2021","Unknown","Finance","Male","135","[c]","34620","31810"
"New entrant CS","2021","Unknown","Human Resources","Female","205","[c]","33080","28000"
"New entrant CS","2021","Unknown","Human Resources","Male","75","[c]","33740","29100"
"New entrant CS","2021","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Female","40","[c]","44140","37000"
"New entrant CS","2021","Unknown","Intelligence Analysis","Male","70","[c]","39770","32790"
"New entrant CS","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Female","40","[c]","29370","31800"
"New entrant CS","2021","Unknown","International Trade","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","320","[c]","42170","43920"
"New entrant CS","2021","Unknown","Legal","Male","210","[c]","43150","48080"
"New entrant CS","2021","Unknown","Medicine","Female","85","[c]","46540","37890"
"New entrant CS","2021","Unknown","Medicine","Male","35","[c]","53590","38890"
"New entrant CS","2021","Unknown","Operational Delivery","Female","4215","[c]","24420","22350"
"New entrant CS","2021","Unknown","Operational Delivery","Male","3495","[c]","25830","22850"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Female","290","[c]","29530","27400"
"New entrant CS","2021","Unknown","Other","Male","275","[c]","30060","26350"
"New entrant CS","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Female","865","[c]","37280","32790"
"New entrant CS","2021","Unknown","Policy","Male","635","[c]","40290","33730"
"New entrant CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","170","[c]","36560","33570"
"New entrant CS","2021","Unknown","Project Delivery","Male","175","[c]","38360","36740"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","70","[c]","32440","28730"
"New entrant CS","2021","Unknown","Property","Male","100","[c]","37120","30000"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Female","40","[c]","27980","27070"
"New entrant CS","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Female","45","[c]","35980","29890"
"New entrant CS","2021","Unknown","Science and Engineering","Male","140","[c]","26740","22960"
"New entrant CS","2021","Unknown","Security","Female","70","[c]","28890","24620"
"New entrant CS","2021","Unknown","Security","Male","240","[c]","29070","25540"
"New entrant CS","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Female","65","[c]","33610","32540"
"New entrant CS","2021","Unknown","Social Research","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Female","70","[c]","33580","32540"
"New entrant CS","2021","Unknown","Statistics","Male","65","[c]","31610","29830"
"New entrant CS","2021","Unknown","Statistics","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Female","1050","[c]","22020","20140"
"New entrant CS","2021","Unknown","Tax","Male","1085","[c]","22550","20140"
"New entrant CS","2021","Unknown","Unknown","Female","2590","[c]","31880","28000"
"New entrant CS","2021","Unknown","Unknown","Male","1880","[c]","34410","28000"
"New entrant CS","2021","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","The Department for Work and Pensions provided aggregated professions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
