"Status","Year","Age","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","North West (England)","Unknown","45","45","20560","20140"
"In post","2021","16-19","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Scotland","Unknown","70","65","19930","20140"
"In post","2021","16-19","Unknown","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South East (England)","Unknown","50","50","22140","21430"
"In post","2021","16-19","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","Unknown","50","50","17510","16780"
"In post","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Unknown","40","40","18910","15940"
"In post","2021","16-19","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Wales","Unknown","50","45","20070","20140"
"In post","2021","16-19","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","Unknown","50","45","20530","20140"
"In post","2021","16-19","White","East Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","White","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","East of England","Heterosexual / straight","30","30","23180","22640"
"In post","2021","16-19","White","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","London","Heterosexual / straight","65","65","25240","24980"
"In post","2021","16-19","White","London","LGBO","5","5","[c]","[c]"
"In post","2021","16-19","White","London","Undeclared","10","5","[c]","[c]"
"In post","2021","16-19","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","North East (England)","Heterosexual / straight","50","50","21100","21010"
"In post","2021","16-19","White","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","North West (England)","Heterosexual / straight","80","75","21390","21010"
"In post","2021","16-19","White","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","16-19","White","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Scotland","Heterosexual / straight","80","80","21310","21150"
"In post","2021","16-19","White","Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","16-19","White","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Scotland","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","White","South East (England)","Heterosexual / straight","55","55","21790","21500"
"In post","2021","16-19","White","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","16-19","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","South West (England)","Heterosexual / straight","110","110","19270","19040"
"In post","2021","16-19","White","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Wales","Heterosexual / straight","65","65","20440","20600"
"In post","2021","16-19","White","Wales","LGBO","5","5","[c]","[c]"
"In post","2021","16-19","White","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","West Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","White","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2021","16-19","White","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Yorkshire and The Humber","Heterosexual / straight","35","35","22110","21010"
"In post","2021","16-19","White","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","East Midlands (England)","Heterosexual / straight","240","235","25030","24440"
"In post","2021","20-29","Asian","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","East Midlands (England)","Unknown","15","10","[c]","[c]"
"In post","2021","20-29","Asian","East of England","Heterosexual / straight","165","155","26390","25530"
"In post","2021","20-29","Asian","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","East of England","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","London","Heterosexual / straight","2405","2380","33140","31060"
"In post","2021","20-29","Asian","London","LGBO","75","75","35400","33210"
"In post","2021","20-29","Asian","London","Undeclared","75","75","33100","31860"
"In post","2021","20-29","Asian","London","Unknown","85","85","35450","33030"
"In post","2021","20-29","Asian","North East (England)","Heterosexual / straight","80","75","24500","21430"
"In post","2021","20-29","Asian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","North West (England)","Heterosexual / straight","540","525","25320","25040"
"In post","2021","20-29","Asian","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Asian","North West (England)","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Asian","North West (England)","Unknown","35","35","27830","27570"
"In post","2021","20-29","Asian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Scotland","Heterosexual / straight","65","60","25850","22840"
"In post","2021","20-29","Asian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","South East (England)","Heterosexual / straight","210","210","27560","27570"
"In post","2021","20-29","Asian","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","South West (England)","Heterosexual / straight","145","140","28000","27540"
"In post","2021","20-29","Asian","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Asian","South West (England)","Unknown","10","5","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Wales","Heterosexual / straight","95","90","25720","23520"
"In post","2021","20-29","Asian","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Wales","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Asian","West Midlands (England)","Heterosexual / straight","645","630","24900","24570"
"In post","2021","20-29","Asian","West Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Asian","West Midlands (England)","Undeclared","30","30","24320","24890"
"In post","2021","20-29","Asian","West Midlands (England)","Unknown","40","40","27960","27570"
"In post","2021","20-29","Asian","Yorkshire and The Humber","Heterosexual / straight","530","520","25230","25000"
"In post","2021","20-29","Asian","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Yorkshire and The Humber","Undeclared","30","30","23960","21430"
"In post","2021","20-29","Asian","Yorkshire and The Humber","Unknown","35","35","24510","21010"
"In post","2021","20-29","Black","East Midlands (England)","Heterosexual / straight","45","45","23880","22890"
"In post","2021","20-29","Black","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East of England","Heterosexual / straight","80","80","26970","27570"
"In post","2021","20-29","Black","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","London","Heterosexual / straight","1340","1330","31570","31060"
"In post","2021","20-29","Black","London","LGBO","65","65","34240","31060"
"In post","2021","20-29","Black","London","Undeclared","60","60","30250","31060"
"In post","2021","20-29","Black","London","Unknown","35","35","32600","31550"
"In post","2021","20-29","Black","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Black","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North West (England)","Heterosexual / straight","95","95","26650","25560"
"In post","2021","20-29","Black","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Black","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Black","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South East (England)","Heterosexual / straight","100","100","27990","27570"
"In post","2021","20-29","Black","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South West (England)","Heterosexual / straight","50","45","25050","25490"
"In post","2021","20-29","Black","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Wales","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","20-29","Black","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","West Midlands (England)","Heterosexual / straight","120","120","26050","25560"
"In post","2021","20-29","Black","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
