"Status","Year","Age","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Brent","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","Outside London","EO","25","[c]","27570","27570"
"New entrant CS","2021","50-59","Brighton and Hove","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","Outside London","AO","10","[c]","20930","21050"
"New entrant CS","2021","50-59","Bristol, City of","Outside London","EO","20","[c]","27030","27570"
"New entrant CS","2021","50-59","Bristol, City of","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","Outside London","G7","20","[c]","51910","51970"
"New entrant CS","2021","50-59","Bristol, City of","Outside London","HEO","15","[c]","31050","30730"
"New entrant CS","2021","50-59","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","Outside London","SEO","15","[c]","38500","38890"
"New entrant CS","2021","50-59","Bromley","London","AO","15","[c]","23920","25110"
"New entrant CS","2021","50-59","Bromley","London","EO","10","[c]","31060","31060"
"New entrant CS","2021","50-59","Buckinghamshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","Outside London","EO","25","[c]","27470","27570"
"New entrant CS","2021","50-59","Buckinghamshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Caithness and Sutherland and Ross and Cromarty","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Calderdale and Kirklees","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Calderdale and Kirklees","Outside London","EO","20","[c]","27570","27570"
"New entrant CS","2021","50-59","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cambridgeshire CC","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cambridgeshire CC","Outside London","AO","15","[c]","22350","21570"
"New entrant CS","2021","50-59","Cambridgeshire CC","Outside London","EO","30","[c]","26930","27570"
"New entrant CS","2021","50-59","Cambridgeshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cambridgeshire CC","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cambridgeshire CC","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Camden and City of London","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Camden and City of London","London","AO","20","[c]","23570","22680"
"New entrant CS","2021","50-59","Camden and City of London","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Camden and City of London","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Camden and City of London","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Camden and City of London","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Camden and City of London","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cardiff and Vale of Glamorgan","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cardiff and Vale of Glamorgan","Outside London","AO","45","[c]","21150","20140"
"New entrant CS","2021","50-59","Cardiff and Vale of Glamorgan","Outside London","EO","15","[c]","26330","27570"
"New entrant CS","2021","50-59","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cardiff and Vale of Glamorgan","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cardiff and Vale of Glamorgan","Outside London","HEO","10","[c]","32190","31810"
"New entrant CS","2021","50-59","Cardiff and Vale of Glamorgan","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Bedfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Bedfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Bedfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Bedfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Bedfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Hampshire","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Hampshire","Outside London","AO","15","[c]","22810","20920"
"New entrant CS","2021","50-59","Central Hampshire","Outside London","EO","25","[c]","27130","26350"
"New entrant CS","2021","50-59","Central Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Hampshire","Outside London","HEO","10","[c]","33920","33000"
"New entrant CS","2021","50-59","Central Hampshire","Outside London","SEO","15","[c]","40160","40000"
"New entrant CS","2021","50-59","Central Valleys","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Valleys","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cheshire East","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cheshire East","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cheshire East","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cheshire West and Chester","Outside London","AO","20","[c]","21010","21010"
"New entrant CS","2021","50-59","Cheshire West and Chester","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chorley and West Lancashire","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chorley and West Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","City of Edinburgh","Outside London","AA","15","[c]","21880","20070"
"New entrant CS","2021","50-59","City of Edinburgh","Outside London","AO","70","[c]","20710","20140"
"New entrant CS","2021","50-59","City of Edinburgh","Outside London","EO","30","[c]","27030","27570"
"New entrant CS","2021","50-59","City of Edinburgh","Outside London","G6","15","[c]","70320","73990"
"New entrant CS","2021","50-59","City of Edinburgh","Outside London","G7","15","[c]","54000","52580"
"New entrant CS","2021","50-59","City of Edinburgh","Outside London","HEO","20","[c]","32070","31700"
"New entrant CS","2021","50-59","City of Edinburgh","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","City of Edinburgh","Outside London","SEO","30","[c]","41050","38990"
"New entrant CS","2021","50-59","Clackmannanshire and Fife","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Clackmannanshire and Fife","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Clackmannanshire and Fife","Outside London","EO","10","[c]","27450","27570"
"New entrant CS","2021","50-59","Clackmannanshire and Fife","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Clackmannanshire and Fife","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Conwy and Denbighshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Conwy and Denbighshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Conwy and Denbighshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cornwall and Isles of Scilly","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cornwall and Isles of Scilly","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cornwall and Isles of Scilly","Outside London","EO","25","[c]","27390","27570"
"New entrant CS","2021","50-59","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Coventry","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Coventry","Outside London","EO","20","[c]","27350","27570"
"New entrant CS","2021","50-59","Coventry","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Coventry","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Coventry","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Coventry","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Croydon","London","AO","25","[c]","24000","24120"
"New entrant CS","2021","50-59","Croydon","London","EO","15","[c]","30010","31060"
"New entrant CS","2021","50-59","Croydon","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Croydon","London","G7","10","[c]","59300","57430"
"New entrant CS","2021","50-59","Croydon","London","HEO","15","[c]","34780","36160"
"New entrant CS","2021","50-59","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Croydon","London","SEO","15","[c]","44780","46070"
"New entrant CS","2021","50-59","Darlington","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Darlington","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Darlington","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Darlington","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Derby","Outside London","AO","15","[c]","23260","21010"
"New entrant CS","2021","50-59","Derby","Outside London","EO","10","[c]","26400","27570"
"New entrant CS","2021","50-59","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Devon CC","Outside London","AA","15","[c]","18870","18760"
"New entrant CS","2021","50-59","Devon CC","Outside London","AO","40","[c]","21410","21010"
"New entrant CS","2021","50-59","Devon CC","Outside London","EO","40","[c]","27480","27570"
"New entrant CS","2021","50-59","Devon CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Devon CC","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Devon CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Devon CC","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dorset CC","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dorset CC","Outside London","AO","10","[c]","22080","21700"
"New entrant CS","2021","50-59","Dorset CC","Outside London","EO","10","[c]","27750","27570"
"New entrant CS","2021","50-59","Dorset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dorset CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dorset CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dorset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dudley","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dudley","Outside London","EO","15","[c]","27570","27570"
"New entrant CS","2021","50-59","Dudley","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dumfries and Galloway","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dumfries and Galloway","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dumfries and Galloway","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Durham CC","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Durham CC","Outside London","AO","35","[c]","21170","21010"
"New entrant CS","2021","50-59","Durham CC","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Durham CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ealing","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ealing","London","EO","20","[c]","30970","31060"
"New entrant CS","2021","50-59","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Ayrshire and North Ayrshire mainland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Ayrshire and North Ayrshire mainland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Ayrshire and North Ayrshire mainland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Cumbria","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Cumbria","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Derbyshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Derbyshire","Outside London","EO","10","[c]","27570","27570"
"New entrant CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Kent","Outside London","AO","20","[c]","23560","24180"
"New entrant CS","2021","50-59","East Kent","Outside London","EO","70","[c]","28660","29290"
"New entrant CS","2021","50-59","East Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Lothian and Midlothian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Merseyside","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Merseyside","Outside London","EO","15","[c]","27570","27570"
"New entrant CS","2021","50-59","East Riding of Yorkshire","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Riding of Yorkshire","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Riding of Yorkshire","Outside London","EO","10","[c]","26640","26350"
"New entrant CS","2021","50-59","East Riding of Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Riding of Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Surrey","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Surrey","Outside London","AO","10","[c]","26580","24180"
"New entrant CS","2021","50-59","East Surrey","Outside London","EO","15","[c]","29400","29290"
"New entrant CS","2021","50-59","East Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Sussex CC","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Sussex CC","Outside London","AO","30","[c]","21410","21010"
"New entrant CS","2021","50-59","East Sussex CC","Outside London","EO","35","[c]","27290","27570"
"New entrant CS","2021","50-59","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Enfield","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Enfield","London","EO","10","[c]","31060","31060"
"New entrant CS","2021","50-59","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Haven Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Haven Gateway","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Haven Gateway","Outside London","EO","20","[c]","29010","29290"
"New entrant CS","2021","50-59","Essex Haven Gateway","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Haven Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Thames Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Thames Gateway","Outside London","AO","10","[c]","23700","24180"
"New entrant CS","2021","50-59","Essex Thames Gateway","Outside London","EO","10","[c]","29430","29290"
"New entrant CS","2021","50-59","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Falkirk","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Falkirk","Outside London","AO","15","[c]","21000","21010"
"New entrant CS","2021","50-59","Falkirk","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Falkirk","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Flintshire and Wrexham","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Flintshire and Wrexham","Outside London","AO","10","[c]","22710","22850"
"New entrant CS","2021","50-59","Flintshire and Wrexham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Flintshire and Wrexham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Glasgow City","Outside London","AA","40","[c]","20160","20060"
"New entrant CS","2021","50-59","Glasgow City","Outside London","AO","30","[c]","20770","21010"
"New entrant CS","2021","50-59","Glasgow City","Outside London","EO","45","[c]","25860","26160"
"New entrant CS","2021","50-59","Glasgow City","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Glasgow City","Outside London","G7","15","[c]","53620","52300"
"New entrant CS","2021","50-59","Glasgow City","Outside London","HEO","20","[c]","30780","30650"
"New entrant CS","2021","50-59","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Glasgow City","Outside London","SEO","15","[c]","39730","38540"
"New entrant CS","2021","50-59","Gloucestershire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gloucestershire","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gloucestershire","Outside London","EO","25","[c]","27510","27570"
"New entrant CS","2021","50-59","Gloucestershire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gloucestershire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester North East","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester North East","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester North East","Outside London","EO","30","[c]","27570","27570"
"New entrant CS","2021","50-59","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester North West","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester North West","Outside London","AO","15","[c]","20990","21010"
"New entrant CS","2021","50-59","Greater Manchester North West","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester North West","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South East","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South East","Outside London","AO","25","[c]","20840","21010"
"New entrant CS","2021","50-59","Greater Manchester South East","Outside London","EO","10","[c]","27450","27570"
"New entrant CS","2021","50-59","Greater Manchester South East","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South West","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South West","Outside London","AO","35","[c]","20230","20140"
"New entrant CS","2021","50-59","Greater Manchester South West","Outside London","EO","20","[c]","26570","27380"
"New entrant CS","2021","50-59","Greater Manchester South West","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South West","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South West","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South West","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gwent Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gwent Valleys","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gwent Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gwynedd","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hackney and Newham","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hackney and Newham","London","EO","10","[c]","30930","31060"
"New entrant CS","2021","50-59","Hackney and Newham","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Haringey and Islington","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Haringey and Islington","London","AO","10","[c]","24140","25110"
"New entrant CS","2021","50-59","Haringey and Islington","London","EO","15","[c]","30670","31060"
"New entrant CS","2021","50-59","Haringey and Islington","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Haringey and Islington","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Harrow and Hillingdon","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Harrow and Hillingdon","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Harrow and Hillingdon","London","EO","40","[c]","29410","31060"
"New entrant CS","2021","50-59","Harrow and Hillingdon","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Harrow and Hillingdon","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hartlepool and Stockton-on-Tees","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hartlepool and Stockton-on-Tees","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Heart of Essex","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Heart of Essex","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Heart of Essex","Outside London","EO","10","[c]","28570","29290"
"New entrant CS","2021","50-59","Heart of Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, County of","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, County of","Outside London","EO","10","[c]","[c]","[c]"
