"Status","Year","Organisation","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Charity Commission","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Outside London","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Charity Commission","Outside London","EO","Heterosexual / straight","55","50","24600","24440"
"In post","2021","Charity Commission","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Outside London","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Charity Commission","Outside London","EO","Unknown","40","35","25000","24440"
"In post","2021","Charity Commission","Outside London","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Charity Commission","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Outside London","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Charity Commission","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Outside London","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Charity Commission","Outside London","HEO","Heterosexual / straight","70","65","29440","29160"
"In post","2021","Charity Commission","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Outside London","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Charity Commission","Outside London","HEO","Unknown","45","40","29550","29300"
"In post","2021","Charity Commission","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Outside London","SEO","Heterosexual / straight","40","35","38000","37910"
"In post","2021","Charity Commission","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Outside London","SEO","Unknown","35","35","38400","37910"
"In post","2021","Companies House","London","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Companies House","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Outside London","AO","Heterosexual / straight","235","205","21720","22490"
"In post","2021","Companies House","Outside London","AO","LGBO","15","15","[c]","[c]"
"In post","2021","Companies House","Outside London","AO","Undeclared","35","30","22160","22490"
"In post","2021","Companies House","Outside London","AO","Unknown","135","115","21700","22490"
"In post","2021","Companies House","Outside London","EO","Heterosexual / straight","185","175","27660","27460"
"In post","2021","Companies House","Outside London","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Companies House","Outside London","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Companies House","Outside London","EO","Unknown","65","60","27910","27460"
"In post","2021","Companies House","Outside London","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Companies House","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Outside London","G7","Heterosexual / straight","35","35","53250","50330"
"In post","2021","Companies House","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Outside London","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Companies House","Outside London","HEO","Heterosexual / straight","120","115","34490","35570"
"In post","2021","Companies House","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Outside London","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Companies House","Outside London","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Companies House","Outside London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Companies House","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Outside London","SEO","Heterosexual / straight","105","100","43340","42990"
"In post","2021","Companies House","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Outside London","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Companies House","Outside London","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","EO","Heterosexual / straight","60","55","28560","28160"
"In post","2021","Competition and Markets Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","G6","Heterosexual / straight","140","130","76550","75140"
"In post","2021","Competition and Markets Authority","London","G6","LGBO","15","15","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","G6","Unknown","15","15","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","G7","Heterosexual / straight","175","170","57930","56360"
"In post","2021","Competition and Markets Authority","London","G7","LGBO","15","15","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","HEO","Heterosexual / straight","105","105","35220","34570"
"In post","2021","Competition and Markets Authority","London","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","SCS level","Heterosexual / straight","85","85","107440","99920"
"In post","2021","Competition and Markets Authority","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","SEO","Heterosexual / straight","45","45","44550","44000"
"In post","2021","Competition and Markets Authority","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","AA","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","AO","Heterosexual / straight","60","55","20530","20650"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","AO","Undeclared","15","10","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","AO","Unknown","25","25","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","EO","Heterosexual / straight","55","50","23200","22570"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","HEO","Heterosexual / straight","45","40","28230","26560"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G7","Unknown","5","5","[c]","[c]"
