"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Operational Delivery","EO","Male","50","[c]","25890","24920"
"Leaver Dept.","2021","Unknown","Operational Delivery","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","SEO/HEO","Female","65","[c]","35070","31950"
"Leaver Dept.","2021","Unknown","Operational Delivery","SEO/HEO","Male","50","[c]","35340","33930"
"Leaver Dept.","2021","Unknown","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning Inspectors","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","EO","Female","50","[c]","28460","28170"
"Leaver Dept.","2021","Unknown","Policy","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","G6/G7","Female","90","[c]","55550","53400"
"Leaver Dept.","2021","Unknown","Policy","G6/G7","Male","75","[c]","55070","53510"
"Leaver Dept.","2021","Unknown","Policy","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","SEO/HEO","Female","170","[c]","35860","34860"
"Leaver Dept.","2021","Unknown","Policy","SEO/HEO","Male","155","[c]","35520","33960"
"Leaver Dept.","2021","Unknown","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","Female","200","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","Male","165","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","Female","120","[c]","27890","27570"
"Leaver Dept.","2021","Unknown","Unknown","EO","Male","115","[c]","27970","27570"
"Leaver Dept.","2021","Unknown","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","Female","130","[c]","57340","54700"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","Male","150","[c]","57100","54700"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Female","370","[c]","32010","32000"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Male","305","[c]","32080","32000"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","45","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
