"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","SEO/HEO","Heterosexual / straight","35","35","40220","40400"
"In post","2021","Commercial","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","EO","Heterosexual / straight","40","40","28930","29300"
"In post","2021","Commercial","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Inner London - West","G6/G7","Heterosexual / straight","120","115","65020","65440"
"In post","2021","Commercial","Inner London - West","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","Inner London - West","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Inner London - West","G6/G7","Unknown","45","45","58540","53680"
"In post","2021","Commercial","Inner London - West","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SEO/HEO","Heterosexual / straight","170","165","40900","40650"
"In post","2021","Commercial","Inner London - West","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SEO/HEO","Unknown","70","70","40340","40650"
"In post","2021","Commercial","Inner London - West","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Commercial","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Merseyside","G6/G7","Heterosexual / straight","30","30","54470","50390"
"In post","2021","Commercial","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","SEO/HEO","Heterosexual / straight","105","100","34190","34800"
"In post","2021","Commercial","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Merseyside","SEO/HEO","Unknown","40","40","32240","34800"
"In post","2021","Commercial","North Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","SEO/HEO","Heterosexual / straight","35","30","35990","37240"
"In post","2021","Commercial","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","G6/G7","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Commercial","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","SEO/HEO","Heterosexual / straight","60","60","44790","45390"
"In post","2021","Commercial","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Commercial","Outer London - South","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","SEO/HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
