"Status","Year","Age","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","SEO/HEO","50","[c]","32340","31990"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","AA/AO","30","[c]","19640","19570"
"Leaver Dept.","2021","30-39","East Midlands (England)","EO","20","[c]","24430","24970"
"Leaver Dept.","2021","30-39","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","SEO/HEO","25","[c]","36520","33910"
"Leaver Dept.","2021","30-39","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","EO","20","[c]","25360","25720"
"Leaver Dept.","2021","30-39","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","SEO/HEO","25","[c]","34560","34400"
"Leaver Dept.","2021","30-39","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA/AO","55","[c]","23920","24150"
"Leaver Dept.","2021","30-39","London","EO","165","[c]","28720","28500"
"Leaver Dept.","2021","30-39","London","G6/G7","770","[c]","57090","54760"
"Leaver Dept.","2021","30-39","London","SCS level","60","[c]","78240","75000"
"Leaver Dept.","2021","30-39","London","SEO/HEO","645","[c]","37950","37620"
"Leaver Dept.","2021","30-39","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","AA/AO","85","[c]","20830","21010"
"Leaver Dept.","2021","30-39","North East (England)","EO","55","[c]","25880","25550"
"Leaver Dept.","2021","30-39","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","SEO/HEO","50","[c]","32970","31990"
"Leaver Dept.","2021","30-39","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","AA/AO","120","[c]","20830","21010"
"Leaver Dept.","2021","30-39","North West (England)","EO","105","[c]","25900","25680"
"Leaver Dept.","2021","30-39","North West (England)","G6/G7","20","[c]","54050","54250"
"Leaver Dept.","2021","30-39","North West (England)","SEO/HEO","75","[c]","33380","31990"
"Leaver Dept.","2021","30-39","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G6/G7","20","[c]","54030","52720"
"Leaver Dept.","2021","30-39","Overseas","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","AA/AO","70","[c]","21120","20920"
"Leaver Dept.","2021","30-39","Scotland","EO","60","[c]","26370","27570"
"Leaver Dept.","2021","30-39","Scotland","G6/G7","15","[c]","53650","52840"
"Leaver Dept.","2021","30-39","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","SEO/HEO","40","[c]","34910","34060"
"Leaver Dept.","2021","30-39","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","AA/AO","30","[c]","20790","20650"
"Leaver Dept.","2021","30-39","South East (England)","EO","25","[c]","28380","29240"
"Leaver Dept.","2021","30-39","South East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","SEO/HEO","35","[c]","35540","34080"
"Leaver Dept.","2021","30-39","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","AA/AO","30","[c]","20430","20920"
"Leaver Dept.","2021","30-39","South West (England)","EO","35","[c]","24900","25750"
"Leaver Dept.","2021","30-39","South West (England)","G6/G7","45","[c]","50990","51380"
"Leaver Dept.","2021","30-39","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","SEO/HEO","120","[c]","34230","33300"
"Leaver Dept.","2021","30-39","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","40","[c]","58210","56680"
"Leaver Dept.","2021","30-39","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","110","[c]","32210","32000"
"Leaver Dept.","2021","30-39","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","AA/AO","65","[c]","20510","21010"
"Leaver Dept.","2021","30-39","Wales","EO","50","[c]","26190","26890"
"Leaver Dept.","2021","30-39","Wales","G6/G7","25","[c]","54410","55040"
"Leaver Dept.","2021","30-39","Wales","SEO/HEO","75","[c]","35090","35360"
"Leaver Dept.","2021","30-39","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","AA/AO","70","[c]","20420","19930"
"Leaver Dept.","2021","30-39","West Midlands (England)","EO","60","[c]","25130","24890"
"Leaver Dept.","2021","30-39","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","SEO/HEO","35","[c]","32660","30320"
"Leaver Dept.","2021","30-39","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","AA/AO","25","[c]","20500","20940"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","EO","50","[c]","26570","26780"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","G6/G7","20","[c]","51890","50080"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","SEO/HEO","70","[c]","35350","35540"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","EO","15","[c]","25530","27570"
"Leaver Dept.","2021","40-49","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","SEO/HEO","20","[c]","34420","32450"
"Leaver Dept.","2021","40-49","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","SEO/HEO","20","[c]","37070","36510"
"Leaver Dept.","2021","40-49","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AA/AO","30","[c]","23990","23500"
"Leaver Dept.","2021","40-49","London","EO","75","[c]","29260","29080"
"Leaver Dept.","2021","40-49","London","G6/G7","375","[c]","60390","59130"
"Leaver Dept.","2021","40-49","London","SCS level","145","[c]","87780","79350"
"Leaver Dept.","2021","40-49","London","SEO/HEO","215","[c]","39020","38560"
"Leaver Dept.","2021","40-49","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","AA/AO","45","[c]","20810","21010"
"Leaver Dept.","2021","40-49","North East (England)","EO","40","[c]","26590","27570"
"Leaver Dept.","2021","40-49","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","SEO/HEO","35","[c]","34790","35310"
"Leaver Dept.","2021","40-49","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","AA/AO","85","[c]","20850","20920"
"Leaver Dept.","2021","40-49","North West (England)","EO","80","[c]","26610","27570"
"Leaver Dept.","2021","40-49","North West (England)","G6/G7","25","[c]","52610","51250"
"Leaver Dept.","2021","40-49","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","SEO/HEO","65","[c]","35540","35190"
"Leaver Dept.","2021","40-49","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","AA/AO","35","[c]","20500","20280"
"Leaver Dept.","2021","40-49","Scotland","EO","45","[c]","26650","27570"
"Leaver Dept.","2021","40-49","Scotland","G6/G7","15","[c]","53990","53290"
"Leaver Dept.","2021","40-49","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","SEO/HEO","25","[c]","35870","34700"
"Leaver Dept.","2021","40-49","South East (England)","AA/AO","20","[c]","20980","20940"
"Leaver Dept.","2021","40-49","South East (England)","EO","20","[c]","28480","27570"
"Leaver Dept.","2021","40-49","South East (England)","G6/G7","15","[c]","61790","61860"
"Leaver Dept.","2021","40-49","South East (England)","SEO/HEO","30","[c]","35320","33320"
"Leaver Dept.","2021","40-49","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","AA/AO","10","[c]","20680","20970"
"Leaver Dept.","2021","40-49","South West (England)","EO","25","[c]","25690","26290"
"Leaver Dept.","2021","40-49","South West (England)","G6/G7","55","[c]","55560","55640"
"Leaver Dept.","2021","40-49","South West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","SEO/HEO","70","[c]","36160","35900"
"Leaver Dept.","2021","40-49","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","15","[c]","58140","57790"
"Leaver Dept.","2021","40-49","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","20","[c]","35090","32320"
"Leaver Dept.","2021","40-49","Wales","AA/AO","25","[c]","20960","21010"
"Leaver Dept.","2021","40-49","Wales","EO","30","[c]","26390","26620"
"Leaver Dept.","2021","40-49","Wales","G6/G7","15","[c]","53640","52030"
"Leaver Dept.","2021","40-49","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","SEO/HEO","30","[c]","38310","37710"
"Leaver Dept.","2021","40-49","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","AA/AO","40","[c]","20560","21010"
"Leaver Dept.","2021","40-49","West Midlands (England)","EO","35","[c]","25480","27230"
"Leaver Dept.","2021","40-49","West Midlands (England)","G6/G7","20","[c]","54910","52310"
"Leaver Dept.","2021","40-49","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","SEO/HEO","40","[c]","34960","33710"
"Leaver Dept.","2021","40-49","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","AA/AO","25","[c]","20710","21010"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","EO","40","[c]","26120","26640"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","G6/G7","30","[c]","55930","53760"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","SEO/HEO","65","[c]","35850","35310"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","EO","20","[c]","24130","23580"
"Leaver Dept.","2021","50-59","East Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","SEO/HEO","15","[c]","37170","35660"
"Leaver Dept.","2021","50-59","London","AA/AO","25","[c]","25190","23530"
"Leaver Dept.","2021","50-59","London","EO","50","[c]","29630","29880"
"Leaver Dept.","2021","50-59","London","G6/G7","145","[c]","60970","60520"
"Leaver Dept.","2021","50-59","London","SCS level","55","[c]","100630","88510"
"Leaver Dept.","2021","50-59","London","SEO/HEO","155","[c]","38370","37650"
"Leaver Dept.","2021","50-59","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","AA/AO","30","[c]","20910","21010"
"Leaver Dept.","2021","50-59","North East (England)","EO","25","[c]","26880","27570"
"Leaver Dept.","2021","50-59","North East (England)","G6/G7","10","[c]","56920","56520"
"Leaver Dept.","2021","50-59","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","SEO/HEO","25","[c]","33400","33530"
"Leaver Dept.","2021","50-59","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","AA/AO","45","[c]","20700","20650"
"Leaver Dept.","2021","50-59","North West (England)","EO","45","[c]","26630","27570"
"Leaver Dept.","2021","50-59","North West (England)","G6/G7","30","[c]","57770","56480"
"Leaver Dept.","2021","50-59","North West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","SEO/HEO","55","[c]","35030","34130"
"Leaver Dept.","2021","50-59","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","AA/AO","45","[c]","20780","20500"
"Leaver Dept.","2021","50-59","Scotland","EO","40","[c]","26920","27570"
"Leaver Dept.","2021","50-59","Scotland","G6/G7","15","[c]","61470","61010"
"Leaver Dept.","2021","50-59","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","SEO/HEO","35","[c]","35990","35110"
"Leaver Dept.","2021","50-59","South East (England)","AA/AO","25","[c]","20730","19830"
"Leaver Dept.","2021","50-59","South East (England)","EO","25","[c]","27040","26700"
"Leaver Dept.","2021","50-59","South East (England)","G6/G7","15","[c]","59460","59190"
"Leaver Dept.","2021","50-59","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","SEO/HEO","20","[c]","37100","38290"
"Leaver Dept.","2021","50-59","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","AA/AO","15","[c]","20530","20760"
"Leaver Dept.","2021","50-59","South West (England)","EO","20","[c]","26960","26990"
"Leaver Dept.","2021","50-59","South West (England)","G6/G7","35","[c]","55780","53840"
"Leaver Dept.","2021","50-59","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","SEO/HEO","40","[c]","35410","33900"
"Leaver Dept.","2021","50-59","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","EO","15","[c]","26240","26740"
"Leaver Dept.","2021","50-59","Wales","G6/G7","20","[c]","57140","57460"
"Leaver Dept.","2021","50-59","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","SEO/HEO","25","[c]","36680","36390"
"Leaver Dept.","2021","50-59","West Midlands (England)","AA/AO","20","[c]","20430","20460"
"Leaver Dept.","2021","50-59","West Midlands (England)","EO","15","[c]","25160","26070"
"Leaver Dept.","2021","50-59","West Midlands (England)","G6/G7","15","[c]","56760","54540"
"Leaver Dept.","2021","50-59","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","SEO/HEO","20","[c]","36050","34310"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","EO","15","[c]","26610","27370"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","G6/G7","15","[c]","56710","55260"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","SEO/HEO","40","[c]","35970","35310"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","G6/G7","15","[c]","60980","58710"
"Leaver Dept.","2021","60-64","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6/G7","30","[c]","59480","56320"
"Leaver Dept.","2021","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","25","[c]","38300","40050"
"Leaver Dept.","2021","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","AA/AO","40","[c]","20570","20600"
"New entrant CS","2021","16-19","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","AA/AO","30","[c]","22660","21430"
"New entrant CS","2021","16-19","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AA/AO","50","[c]","22650","22680"
"New entrant CS","2021","16-19","London","EO","70","[c]","26310","26250"
"New entrant CS","2021","16-19","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North East (England)","AA/AO","65","[c]","20540","21010"
"New entrant CS","2021","16-19","North East (England)","EO","10","[c]","25240","25030"
"New entrant CS","2021","16-19","North West (England)","AA/AO","85","[c]","20660","21010"
"New entrant CS","2021","16-19","North West (England)","EO","10","[c]","24210","25000"
"New entrant CS","2021","16-19","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","AA/AO","85","[c]","20330","20140"
"New entrant CS","2021","16-19","Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","AA/AO","75","[c]","22310","21430"
"New entrant CS","2021","16-19","South East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","AA/AO","35","[c]","19680","19630"
"New entrant CS","2021","16-19","South West (England)","EO","45","[c]","18330","16780"
"New entrant CS","2021","16-19","South West (England)","Unknown","15","[c]","16780","16780"
"New entrant CS","2021","16-19","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Wales","AA/AO","85","[c]","19750","20140"
"New entrant CS","2021","16-19","Wales","EO","10","[c]","25150","23320"
"New entrant CS","2021","16-19","West Midlands (England)","AA/AO","40","[c]","20780","20600"
