"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","HEO","10","[c]","30640","31810"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","SEO","15","[c]","38550","38630"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","HEO","10","[c]","31650","32060"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tax","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","AO","10","[c]","21500","19960"
"New entrant CS","2021","Digital, Data & Technology","Unknown","EO","20","[c]","27390","27500"
"New entrant CS","2021","Digital, Data & Technology","Unknown","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","G7","70","[c]","54790","54700"
"New entrant CS","2021","Digital, Data & Technology","Unknown","HEO","45","[c]","33280","34550"
"New entrant CS","2021","Digital, Data & Technology","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","SEO","30","[c]","40180","40600"
"New entrant CS","2021","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","HEO","20","[c]","32790","32790"
"New entrant CS","2021","Finance","Economics","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","AA","15","[c]","18930","18060"
"New entrant CS","2021","Finance","Finance","AO","75","[c]","20860","20850"
"New entrant CS","2021","Finance","Finance","EO","160","[c]","24710","25000"
"New entrant CS","2021","Finance","Finance","G6","20","[c]","68020","68580"
"New entrant CS","2021","Finance","Finance","G7","65","[c]","55370","55000"
"New entrant CS","2021","Finance","Finance","HEO","160","[c]","33210","32790"
"New entrant CS","2021","Finance","Finance","SCS level","10","[c]","94840","90000"
"New entrant CS","2021","Finance","Finance","SEO","135","[c]","40090","40000"
"New entrant CS","2021","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","SEO","10","[c]","39070","39240"
"New entrant CS","2021","Finance","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Tax","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","HEO","10","[c]","35490","35680"
"New entrant CS","2021","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","SEO","10","[c]","40860","40950"
"New entrant CS","2021","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Operational Delivery","AO","40","[c]","21050","21050"
"New entrant CS","2021","Grants Management","Operational Delivery","EO","10","[c]","22680","22430"
"New entrant CS","2021","Grants Management","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","AA","20","[c]","19890","19560"
"New entrant CS","2021","Human Resources","Human Resources","AO","135","[c]","21100","20920"
"New entrant CS","2021","Human Resources","Human Resources","EO","160","[c]","25810","26350"
"New entrant CS","2021","Human Resources","Human Resources","G6","25","[c]","66960","64670"
"New entrant CS","2021","Human Resources","Human Resources","G7","70","[c]","53410","52830"
"New entrant CS","2021","Human Resources","Human Resources","HEO","155","[c]","31830","31810"
"New entrant CS","2021","Human Resources","Human Resources","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","SEO","75","[c]","39390","38650"
"New entrant CS","2021","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","AO","10","[c]","20650","20480"
"New entrant CS","2021","Human Resources","Operational Delivery","EO","15","[c]","25720","26410"
"New entrant CS","2021","Human Resources","Operational Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","HEO","10","[c]","30040","29980"
"New entrant CS","2021","Human Resources","Operational Delivery","SEO","15","[c]","36120","37300"
"New entrant CS","2021","Human Resources","Operational Delivery","Unknown","20","[c]","26540","21000"
"New entrant CS","2021","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tax","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","AA","20","[c]","19160","19160"
"New entrant CS","2021","Human Resources","Unknown","AO","20","[c]","21070","20800"
"New entrant CS","2021","Human Resources","Unknown","EO","35","[c]","26100","27500"
"New entrant CS","2021","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","HEO","30","[c]","32180","32000"
"New entrant CS","2021","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","SEO","25","[c]","42060","41720"
"New entrant CS","2021","Internal Audit","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","EO","95","[c]","27260","26970"
"New entrant CS","2021","Legal","Legal","G6","30","[c]","68670","69800"
"New entrant CS","2021","Legal","Legal","G7","390","[c]","52450","50520"
"New entrant CS","2021","Legal","Legal","HEO","265","[c]","34630","38000"
"New entrant CS","2021","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","SEO","80","[c]","35330","34820"
"New entrant CS","2021","Legal","Operational Delivery","AA","30","[c]","20070","20070"
"New entrant CS","2021","Legal","Operational Delivery","AO","360","[c]","20490","20120"
"New entrant CS","2021","Legal","Operational Delivery","EO","65","[c]","26470","26970"
"New entrant CS","2021","Legal","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","SEO","15","[c]","39320","39750"
"New entrant CS","2021","Legal","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","EO","55","[c]","26910","26950"
"New entrant CS","2021","Legal","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","HEO","15","[c]","33640","34710"
"New entrant CS","2021","No function","Commercial","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","EO","10","[c]","25750","26250"
"New entrant CS","2021","No function","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","SEO","10","[c]","39140","39340"
"New entrant CS","2021","No function","Economics","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","EO","15","[c]","23870","24300"
"New entrant CS","2021","No function","Economics","G7","10","[c]","52990","52390"
"New entrant CS","2021","No function","Economics","HEO","55","[c]","31660","31800"
"New entrant CS","2021","No function","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","G7","55","[c]","73480","75500"
"New entrant CS","2021","No function","Inspector of Education and Training","SEO","35","[c]","48450","46360"
"New entrant CS","2021","No function","Intelligence Analysis","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","AO","15","[c]","18200","18200"
"New entrant CS","2021","No function","International Trade","EO","25","[c]","25640","26250"
"New entrant CS","2021","No function","International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","G7","15","[c]","49980","51710"
"New entrant CS","2021","No function","International Trade","HEO","65","[c]","31940","31800"
"New entrant CS","2021","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","SEO","20","[c]","38390","38160"
"New entrant CS","2021","No function","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","EO","15","[c]","24850","25010"
"New entrant CS","2021","No function","Knowledge and Information Management","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","HEO","20","[c]","30560","30780"
"New entrant CS","2021","No function","Knowledge and Information Management","SEO","20","[c]","40830","40070"
"New entrant CS","2021","No function","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","G6","10","[c]","70400","82490"
"New entrant CS","2021","No function","Medicine","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","HEO","10","[c]","34820","34700"
"New entrant CS","2021","No function","Medicine","SCS level","60","[c]","92780","84460"
"New entrant CS","2021","No function","Medicine","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","AA","1770","[c]","19780","20600"
"New entrant CS","2021","No function","Operational Delivery","AO","6305","[c]","22590","22350"
"New entrant CS","2021","No function","Operational Delivery","EO","1960","[c]","27020","26050"
"New entrant CS","2021","No function","Operational Delivery","G6","65","[c]","67340","66230"
"New entrant CS","2021","No function","Operational Delivery","G7","250","[c]","53560","52610"
"New entrant CS","2021","No function","Operational Delivery","HEO","995","[c]","32680","31660"
"New entrant CS","2021","No function","Operational Delivery","SCS level","30","[c]","103150","1e+05"
"New entrant CS","2021","No function","Operational Delivery","SEO","580","[c]","39320","38700"
"New entrant CS","2021","No function","Operational Delivery","Unknown","1425","[c]","22910","22920"
"New entrant CS","2021","No function","Operational Research","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","AA","20","[c]","18650","18980"
"New entrant CS","2021","No function","Other","AO","45","[c]","19660","18200"
"New entrant CS","2021","No function","Other","EO","160","[c]","25110","24210"
"New entrant CS","2021","No function","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","G7","25","[c]","59020","57000"
"New entrant CS","2021","No function","Other","HEO","55","[c]","33410","33400"
"New entrant CS","2021","No function","Other","SCS level","10","[c]","108670","112980"
"New entrant CS","2021","No function","Other","SEO","30","[c]","38840","38650"
"New entrant CS","2021","No function","Planning","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","AO","55","[c]","22020","21980"
"New entrant CS","2021","No function","Policy","EO","505","[c]","26190","27270"
"New entrant CS","2021","No function","Policy","G6","100","[c]","65960","64700"
"New entrant CS","2021","No function","Policy","G7","405","[c]","53180","53360"
"New entrant CS","2021","No function","Policy","HEO","1400","[c]","32470","32790"
"New entrant CS","2021","No function","Policy","SCS level","55","[c]","94390","84070"
"New entrant CS","2021","No function","Policy","SEO","390","[c]","39070","39600"
"New entrant CS","2021","No function","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","AO","15","[c]","19860","19530"
"New entrant CS","2021","No function","Psychology","EO","55","[c]","24940","24620"
"New entrant CS","2021","No function","Psychology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","HEO","40","[c]","28050","27700"
"New entrant CS","2021","No function","Psychology","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","AA","40","[c]","17430","17180"
"New entrant CS","2021","No function","Science and Engineering","AO","150","[c]","22110","21570"
"New entrant CS","2021","No function","Science and Engineering","EO","145","[c]","26020","26370"
"New entrant CS","2021","No function","Science and Engineering","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","G7","55","[c]","51080","50770"
"New entrant CS","2021","No function","Science and Engineering","HEO","245","[c]","30770","31370"
"New entrant CS","2021","No function","Science and Engineering","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","SEO","185","[c]","39260","38890"
"New entrant CS","2021","No function","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","AO","1405","[c]","20140","20140"
"New entrant CS","2021","No function","Tax","EO","140","[c]","25770","25560"
"New entrant CS","2021","No function","Tax","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","HEO","135","[c]","33050","31810"
"New entrant CS","2021","No function","Unknown","AO","230","[c]","20890","20140"
"New entrant CS","2021","No function","Unknown","EO","155","[c]","27240","27500"
"New entrant CS","2021","No function","Unknown","G6","20","[c]","66000","64750"
"New entrant CS","2021","No function","Unknown","G7","75","[c]","55340","54700"
"New entrant CS","2021","No function","Unknown","HEO","655","[c]","29040","28000"
"New entrant CS","2021","No function","Unknown","SCS level","25","[c]","93400","89000"
"New entrant CS","2021","No function","Unknown","SEO","30","[c]","40790","40600"
"New entrant CS","2021","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","SEO","25","[c]","36900","35900"
"New entrant CS","2021","Project Delivery","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","HEO","10","[c]","31760","34000"
"New entrant CS","2021","Project Delivery","Commercial","SEO","15","[c]","43210","44000"
"New entrant CS","2021","Project Delivery","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","SEO","25","[c]","48240","50000"
"New entrant CS","2021","Project Delivery","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","EO","20","[c]","23060","21870"
"New entrant CS","2021","Project Delivery","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","G7","20","[c]","52840","53480"
"New entrant CS","2021","Project Delivery","Operational Delivery","HEO","40","[c]","30750","30850"
"New entrant CS","2021","Project Delivery","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","SEO","45","[c]","38240","39530"
"New entrant CS","2021","Project Delivery","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","EO","70","[c]","18970","19040"
"New entrant CS","2021","Project Delivery","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","G7","10","[c]","54000","54000"
"New entrant CS","2021","Project Delivery","Other","HEO","40","[c]","27200","26000"
"New entrant CS","2021","Project Delivery","Other","SEO","20","[c]","37890","38000"
"New entrant CS","2021","Project Delivery","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","EO","10","[c]","27050","27680"
"New entrant CS","2021","Project Delivery","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","G7","10","[c]","53090","52980"
"New entrant CS","2021","Project Delivery","Policy","HEO","15","[c]","32970","33570"
"New entrant CS","2021","Project Delivery","Policy","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","AO","45","[c]","21870","20980"
"New entrant CS","2021","Project Delivery","Project Delivery","EO","210","[c]","25050","26350"
"New entrant CS","2021","Project Delivery","Project Delivery","G6","45","[c]","65530","64670"
"New entrant CS","2021","Project Delivery","Project Delivery","G7","125","[c]","52550","52580"
"New entrant CS","2021","Project Delivery","Project Delivery","HEO","280","[c]","32590","33000"
"New entrant CS","2021","Project Delivery","Project Delivery","SCS level","10","[c]","89790","88000"
"New entrant CS","2021","Project Delivery","Project Delivery","SEO","255","[c]","39800","40000"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","55","[c]","40080","40000"
"New entrant CS","2021","Project Delivery","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","G7","10","[c]","50460","49860"
"New entrant CS","2021","Project Delivery","Property","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","EO","100","[c]","22300","23890"
