"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Economics","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East of England","EO","10","10","[c]","[c]"
"In post","2021","Asian","Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East of England","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Asian","Finance","London","AA/AO","25","20","[c]","[c]"
"In post","2021","Asian","Finance","London","EO","60","60","29020","29370"
"In post","2021","Asian","Finance","London","G6/G7","105","105","60930","59540"
"In post","2021","Asian","Finance","London","SCS level","10","10","[c]","[c]"
"In post","2021","Asian","Finance","London","SEO/HEO","230","225","39220","38160"
"In post","2021","Asian","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","EO","10","10","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","EO","5","5","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Finance","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","West Midlands (England)","EO","25","25","[c]","[c]"
"In post","2021","Asian","Finance","West Midlands (England)","G6/G7","15","15","[c]","[c]"
"In post","2021","Asian","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","West Midlands (England)","SEO/HEO","45","45","35470","36500"
"In post","2021","Asian","Finance","Yorkshire and The Humber","AA/AO","15","10","[c]","[c]"
"In post","2021","Asian","Finance","Yorkshire and The Humber","EO","15","15","[c]","[c]"
"In post","2021","Asian","Finance","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Yorkshire and The Humber","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","London","AA/AO","20","20","[c]","[c]"
"In post","2021","Asian","Human Resources","London","EO","55","50","28760","28360"
"In post","2021","Asian","Human Resources","London","G6/G7","50","50","60300","59160"
"In post","2021","Asian","Human Resources","London","SCS level","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","London","SEO/HEO","135","130","37660","36200"
"In post","2021","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","AA/AO","15","10","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","AA/AO","10","5","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","Wales","G6/G7","[c]","[c]","[c]","[c]"
