"Status","Year","Age","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Declared non-disabled","G6/G7","LGBO","40","[c]","56200","54400"
"New entrant CS","2021","30-39","Declared non-disabled","G6/G7","Undeclared","40","[c]","58430","58000"
"New entrant CS","2021","30-39","Declared non-disabled","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","SEO/HEO","Heterosexual / straight","1350","[c]","35690","35000"
"New entrant CS","2021","30-39","Declared non-disabled","SEO/HEO","LGBO","125","[c]","35540","35030"
"New entrant CS","2021","30-39","Declared non-disabled","SEO/HEO","Undeclared","95","[c]","35380","34940"
"New entrant CS","2021","30-39","Declared non-disabled","SEO/HEO","Unknown","60","[c]","36300","35900"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Heterosexual / straight","220","[c]","25640","22920"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","AA/AO","Heterosexual / straight","75","[c]","21460","21010"
"New entrant CS","2021","30-39","Undeclared","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","EO","Heterosexual / straight","95","[c]","28110","27570"
"New entrant CS","2021","30-39","Undeclared","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","EO","Undeclared","35","[c]","27410","27570"
"New entrant CS","2021","30-39","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","G6/G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","SEO/HEO","Heterosexual / straight","50","[c]","36300","37000"
"New entrant CS","2021","30-39","Undeclared","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA/AO","Heterosexual / straight","180","[c]","21860","21950"
"New entrant CS","2021","30-39","Unknown","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA/AO","Unknown","1425","[c]","21740","20810"
"New entrant CS","2021","30-39","Unknown","EO","Heterosexual / straight","265","[c]","28530","27570"
"New entrant CS","2021","30-39","Unknown","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Unknown","900","[c]","26910","27130"
"New entrant CS","2021","30-39","Unknown","G6/G7","Heterosexual / straight","170","[c]","54690","53360"
"New entrant CS","2021","30-39","Unknown","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6/G7","Unknown","390","[c]","57970","56120"
"New entrant CS","2021","30-39","Unknown","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","Unknown","70","[c]","74710","71000"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Heterosexual / straight","335","[c]","36890","37020"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","LGBO","30","[c]","35830","36500"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Undeclared","30","[c]","38070","39530"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Unknown","790","[c]","35350","35050"
"New entrant CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","145","[c]","24150","22920"
"New entrant CS","2021","40-49","Declared disabled","AA/AO","Heterosexual / straight","155","[c]","21300","21010"
"New entrant CS","2021","40-49","Declared disabled","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","EO","Heterosexual / straight","285","[c]","27970","27570"
"New entrant CS","2021","40-49","Declared disabled","EO","LGBO","40","[c]","28130","27570"
"New entrant CS","2021","40-49","Declared disabled","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","G6/G7","Heterosexual / straight","45","[c]","55390","54120"
"New entrant CS","2021","40-49","Declared disabled","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","SEO/HEO","Heterosexual / straight","90","[c]","35770","36170"
"New entrant CS","2021","40-49","Declared disabled","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","AA/AO","Heterosexual / straight","1320","[c]","21830","21010"
"New entrant CS","2021","40-49","Declared non-disabled","AA/AO","LGBO","60","[c]","20770","21010"
"New entrant CS","2021","40-49","Declared non-disabled","AA/AO","Undeclared","40","[c]","21140","21010"
"New entrant CS","2021","40-49","Declared non-disabled","AA/AO","Unknown","35","[c]","22760","21050"
"New entrant CS","2021","40-49","Declared non-disabled","EO","Heterosexual / straight","1790","[c]","27990","27570"
"New entrant CS","2021","40-49","Declared non-disabled","EO","LGBO","140","[c]","27950","27570"
"New entrant CS","2021","40-49","Declared non-disabled","EO","Undeclared","70","[c]","28260","27570"
"New entrant CS","2021","40-49","Declared non-disabled","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","G6/G7","Heterosexual / straight","455","[c]","58620","55000"
"New entrant CS","2021","40-49","Declared non-disabled","G6/G7","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","G6/G7","Undeclared","35","[c]","60510","56120"
"New entrant CS","2021","40-49","Declared non-disabled","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","SCS level","Heterosexual / straight","60","[c]","94340","91000"
"New entrant CS","2021","40-49","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","SEO/HEO","Heterosexual / straight","845","[c]","36630","36330"
"New entrant CS","2021","40-49","Declared non-disabled","SEO/HEO","LGBO","40","[c]","35880","36010"
"New entrant CS","2021","40-49","Declared non-disabled","SEO/HEO","Undeclared","55","[c]","35400","34710"
"New entrant CS","2021","40-49","Declared non-disabled","SEO/HEO","Unknown","40","[c]","37590","37420"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Heterosexual / straight","130","[c]","30380","22920"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","AA/AO","Heterosexual / straight","60","[c]","22220","21010"
"New entrant CS","2021","40-49","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","EO","Heterosexual / straight","60","[c]","28350","27570"
"New entrant CS","2021","40-49","Undeclared","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SEO/HEO","Heterosexual / straight","35","[c]","36570","37350"
"New entrant CS","2021","40-49","Undeclared","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SEO/HEO","Undeclared","30","[c]","35190","34020"
"New entrant CS","2021","40-49","Undeclared","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA/AO","Heterosexual / straight","95","[c]","22130","21430"
"New entrant CS","2021","40-49","Unknown","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA/AO","Unknown","890","[c]","21650","20800"
"New entrant CS","2021","40-49","Unknown","EO","Heterosexual / straight","135","[c]","28670","27570"
"New entrant CS","2021","40-49","Unknown","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","Unknown","530","[c]","26990","27570"
"New entrant CS","2021","40-49","Unknown","G6/G7","Heterosexual / straight","165","[c]","54790","53100"
"New entrant CS","2021","40-49","Unknown","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6/G7","Unknown","335","[c]","60380","57430"
"New entrant CS","2021","40-49","Unknown","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","Unknown","90","[c]","91980","74000"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Heterosexual / straight","210","[c]","37350","36810"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Unknown","465","[c]","36470","36550"
"New entrant CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","120","[c]","25150","22350"
"New entrant CS","2021","50-59","Declared disabled","AA/AO","Heterosexual / straight","165","[c]","20850","21010"
"New entrant CS","2021","50-59","Declared disabled","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","EO","Heterosexual / straight","255","[c]","27940","27570"
"New entrant CS","2021","50-59","Declared disabled","EO","LGBO","30","[c]","27850","27570"
"New entrant CS","2021","50-59","Declared disabled","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SEO/HEO","Heterosexual / straight","65","[c]","35500","35900"
"New entrant CS","2021","50-59","Declared disabled","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","AA/AO","Heterosexual / straight","1320","[c]","21370","21010"
"New entrant CS","2021","50-59","Declared non-disabled","AA/AO","LGBO","55","[c]","20930","21010"
"New entrant CS","2021","50-59","Declared non-disabled","AA/AO","Undeclared","70","[c]","20980","21010"
"New entrant CS","2021","50-59","Declared non-disabled","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","EO","Heterosexual / straight","1540","[c]","27970","27570"
"New entrant CS","2021","50-59","Declared non-disabled","EO","LGBO","80","[c]","27430","27570"
"New entrant CS","2021","50-59","Declared non-disabled","EO","Undeclared","70","[c]","28380","27570"
"New entrant CS","2021","50-59","Declared non-disabled","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","G6/G7","Heterosexual / straight","310","[c]","59160","56570"
"New entrant CS","2021","50-59","Declared non-disabled","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SCS level","Heterosexual / straight","50","[c]","105530","104750"
"New entrant CS","2021","50-59","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SEO/HEO","Heterosexual / straight","580","[c]","36640","36330"
"New entrant CS","2021","50-59","Declared non-disabled","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SEO/HEO","Undeclared","35","[c]","36420","37450"
"New entrant CS","2021","50-59","Declared non-disabled","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Heterosexual / straight","115","[c]","27390","22920"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA/AO","Heterosexual / straight","50","[c]","21430","21010"
"New entrant CS","2021","50-59","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","Heterosexual / straight","65","[c]","27710","27570"
"New entrant CS","2021","50-59","Undeclared","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO/HEO","Heterosexual / straight","40","[c]","35200","35370"
"New entrant CS","2021","50-59","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Heterosexual / straight","105","[c]","21610","20920"
"New entrant CS","2021","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Unknown","760","[c]","21360","20600"
"New entrant CS","2021","50-59","Unknown","EO","Heterosexual / straight","135","[c]","30410","29960"
"New entrant CS","2021","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Unknown","440","[c]","27150","27570"
"New entrant CS","2021","50-59","Unknown","G6/G7","Heterosexual / straight","85","[c]","55250","52580"
"New entrant CS","2021","50-59","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6/G7","Unknown","220","[c]","61960","59000"
"New entrant CS","2021","50-59","Unknown","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Unknown","85","[c]","96420","79860"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Heterosexual / straight","150","[c]","38730","39890"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Unknown","290","[c]","36280","36160"
"New entrant CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","115","[c]","24040","21600"
"New entrant CS","2021","60-64","Declared disabled","AA/AO","Heterosexual / straight","40","[c]","20610","21010"
"New entrant CS","2021","60-64","Declared disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","EO","Heterosexual / straight","50","[c]","28060","27570"
"New entrant CS","2021","60-64","Declared disabled","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","AA/AO","Heterosexual / straight","305","[c]","21010","21010"
"New entrant CS","2021","60-64","Declared non-disabled","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","EO","Heterosexual / straight","230","[c]","27900","27570"
"New entrant CS","2021","60-64","Declared non-disabled","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","G6/G7","Heterosexual / straight","40","[c]","61720","58250"
"New entrant CS","2021","60-64","Declared non-disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
