"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Operational Delivery","35","[c]","24420","23850"
"New entrant CS","2021","Declared disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Unknown","115","[c]","27390","27570"
"New entrant CS","2021","Declared disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Unknown","50","[c]","27130","27570"
"New entrant CS","2021","Declared disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Operational Delivery","35","[c]","24550","22350"
"New entrant CS","2021","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Communications","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Digital, Data and Technology","55","[c]","37290","37000"
"New entrant CS","2021","Declared disabled","White","Economics","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Human Resources","45","[c]","35160","28970"
"New entrant CS","2021","Declared disabled","White","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","International Trade","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Knowledge and Information Management","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Legal","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Medicine","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Operational Delivery","630","[c]","24740","22850"
"New entrant CS","2021","Declared disabled","White","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Other","90","[c]","23860","20920"
"New entrant CS","2021","Declared disabled","White","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Policy","170","[c]","35590","33310"
"New entrant CS","2021","Declared disabled","White","Project Delivery","55","[c]","34940","33000"
"New entrant CS","2021","Declared disabled","White","Property","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Psychology","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Science and Engineering","90","[c]","29170","27750"
"New entrant CS","2021","Declared disabled","White","Security","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Social Research","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Statistics","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Tax","70","[c]","23610","20140"
"New entrant CS","2021","Declared disabled","White","Unknown","1665","[c]","26680","27570"
"New entrant CS","2021","Declared disabled","White","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Communications","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Digital, Data and Technology","105","[c]","42840","39460"
"New entrant CS","2021","Declared non-disabled","Asian","Economics","40","[c]","30080","29230"
"New entrant CS","2021","Declared non-disabled","Asian","Finance","40","[c]","36900","33000"
"New entrant CS","2021","Declared non-disabled","Asian","Human Resources","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","International Trade","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Knowledge and Information Management","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Legal","45","[c]","40740","42840"
"New entrant CS","2021","Declared non-disabled","Asian","Medicine","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Operational Delivery","470","[c]","26760","23370"
"New entrant CS","2021","Declared non-disabled","Asian","Operational Research","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Other","60","[c]","30720","27150"
"New entrant CS","2021","Declared non-disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Policy","130","[c]","34560","32790"
"New entrant CS","2021","Declared non-disabled","Asian","Project Delivery","40","[c]","35300","34010"
"New entrant CS","2021","Declared non-disabled","Asian","Property","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Science and Engineering","65","[c]","30510","28590"
"New entrant CS","2021","Declared non-disabled","Asian","Security","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Statistics","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Tax","165","[c]","22360","20140"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","1855","[c]","28660","27570"
"New entrant CS","2021","Declared non-disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Digital, Data and Technology","45","[c]","38440","37690"
"New entrant CS","2021","Declared non-disabled","Black","Economics","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Finance","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Knowledge and Information Management","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Legal","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Medicine","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Operational Delivery","410","[c]","27520","25630"
"New entrant CS","2021","Declared non-disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Other","35","[c]","27360","26950"
"New entrant CS","2021","Declared non-disabled","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Policy","65","[c]","34180","33210"
"New entrant CS","2021","Declared non-disabled","Black","Project Delivery","40","[c]","36920","34020"
"New entrant CS","2021","Declared non-disabled","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Science and Engineering","50","[c]","31130","30230"
"New entrant CS","2021","Declared non-disabled","Black","Security","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Statistics","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Tax","35","[c]","22660","20140"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","1265","[c]","28870","29290"
"New entrant CS","2021","Declared non-disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","40","[c]","27440","27570"
"New entrant CS","2021","Declared non-disabled","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Digital, Data and Technology","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Economics","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Medicine","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Operational Delivery","225","[c]","27110","24180"
"New entrant CS","2021","Declared non-disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Other","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Policy","55","[c]","32150","32560"
"New entrant CS","2021","Declared non-disabled","Mixed","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Property","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Science and Engineering","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Tax","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","600","[c]","28220","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Medicine","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Operational Delivery","45","[c]","26070","23470"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Other","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Policy","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Tax","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","145","[c]","28490","29290"
