"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","G7","Heterosexual / straight","40","35","53210","51310"
"In post","2021","Commercial","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","HEO","Heterosexual / straight","55","55","30010","30090"
"In post","2021","Commercial","Yorkshire and The Humber","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","HEO","Unknown","30","25","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","SEO","Heterosexual / straight","110","105","40130","38000"
"In post","2021","Commercial","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","East of England","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Communications","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Communications","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Communications","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","AO","Heterosexual / straight","40","40","24920","24900"
"In post","2021","Communications","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","London","AO","Unknown","15","15","[c]","[c]"
"In post","2021","Communications","London","EO","Heterosexual / straight","120","120","28570","27960"
"In post","2021","Communications","London","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Communications","London","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Communications","London","EO","Unknown","95","95","28440","27810"
"In post","2021","Communications","London","G6","Heterosexual / straight","105","100","69580","69790"
"In post","2021","Communications","London","G6","LGBO","15","15","[c]","[c]"
"In post","2021","Communications","London","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","London","G6","Unknown","40","40","69730","68290"
"In post","2021","Communications","London","G7","Heterosexual / straight","295","280","55990","55470"
"In post","2021","Communications","London","G7","LGBO","30","30","[c]","[c]"
"In post","2021","Communications","London","G7","Undeclared","35","35","55130","55070"
"In post","2021","Communications","London","G7","Unknown","120","120","55440","54600"
"In post","2021","Communications","London","HEO","Heterosexual / straight","325","320","36250","36160"
"In post","2021","Communications","London","HEO","LGBO","35","35","35020","33960"
"In post","2021","Communications","London","HEO","Undeclared","45","45","36620","36660"
"In post","2021","Communications","London","HEO","Unknown","115","115","35470","35120"
"In post","2021","Communications","London","SCS level","Heterosexual / straight","65","65","87990","82190"
"In post","2021","Communications","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","SCS level","Unknown","30","30","88460","82130"
"In post","2021","Communications","London","SEO","Heterosexual / straight","325","320","43040","42860"
"In post","2021","Communications","London","SEO","LGBO","40","40","43450","43060"
"In post","2021","Communications","London","SEO","Undeclared","35","35","43480","42870"
"In post","2021","Communications","London","SEO","Unknown","125","125","42750","42890"
"In post","2021","Communications","North East (England)","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Communications","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Communications","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Communications","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Communications","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","North West (England)","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Communications","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","North West (England)","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Communications","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","North West (England)","HEO","Heterosexual / straight","35","35","31610","31890"
"In post","2021","Communications","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","North West (England)","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","North West (England)","SEO","Heterosexual / straight","50","45","38400","38630"
"In post","2021","Communications","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
