"Status","Year","Function_of_post","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Male","Heterosexual / straight","40","[c]","33240","31000"
"New entrant CS","2021","No function","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Female","Heterosexual / straight","50","[c]","62100","70500"
"New entrant CS","2021","No function","Inspector of Education and Training","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Female","Heterosexual / straight","45","[c]","35820","31920"
"New entrant CS","2021","No function","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Female","Unknown","35","[c]","28880","31800"
"New entrant CS","2021","No function","International Trade","Male","Heterosexual / straight","40","[c]","34700","31800"
"New entrant CS","2021","No function","International Trade","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Female","Heterosexual / straight","45","[c]","68110","82100"
"New entrant CS","2021","No function","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","Female","Heterosexual / straight","4380","[c]","25680","22920"
"New entrant CS","2021","No function","Operational Delivery","Female","LGBO","440","[c]","24530","22920"
"New entrant CS","2021","No function","Operational Delivery","Female","Undeclared","380","[c]","28140","24240"
"New entrant CS","2021","No function","Operational Delivery","Female","Unknown","2565","[c]","23240","22350"
"New entrant CS","2021","No function","Operational Delivery","Male","Heterosexual / straight","3010","[c]","27190","24120"
"New entrant CS","2021","No function","Operational Delivery","Male","LGBO","295","[c]","25520","22850"
"New entrant CS","2021","No function","Operational Delivery","Male","Undeclared","210","[c]","30030","25850"
"New entrant CS","2021","No function","Operational Delivery","Male","Unknown","2090","[c]","24360","22680"
"New entrant CS","2021","No function","Operational Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Female","Heterosexual / straight","120","[c]","30120","25750"
"New entrant CS","2021","No function","Other","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Female","Unknown","50","[c]","26970","23970"
"New entrant CS","2021","No function","Other","Male","Heterosexual / straight","95","[c]","33190","25750"
"New entrant CS","2021","No function","Other","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Male","Unknown","35","[c]","41120","30500"
"New entrant CS","2021","No function","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","Female","Heterosexual / straight","830","[c]","36050","33570"
"New entrant CS","2021","No function","Policy","Female","LGBO","135","[c]","34690","32790"
"New entrant CS","2021","No function","Policy","Female","Undeclared","110","[c]","35670","32960"
"New entrant CS","2021","No function","Policy","Female","Unknown","550","[c]","37350","32790"
"New entrant CS","2021","No function","Policy","Male","Heterosexual / straight","685","[c]","37720","33570"
"New entrant CS","2021","No function","Policy","Male","LGBO","115","[c]","35960","33570"
"New entrant CS","2021","No function","Policy","Male","Undeclared","90","[c]","36950","33570"
"New entrant CS","2021","No function","Policy","Male","Unknown","400","[c]","40170","33570"
"New entrant CS","2021","No function","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Female","Heterosexual / straight","60","[c]","26350","24620"
"New entrant CS","2021","No function","Psychology","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Female","Unknown","40","[c]","27540","25850"
"New entrant CS","2021","No function","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","Female","Heterosexual / straight","415","[c]","32710","31370"
"New entrant CS","2021","No function","Science and Engineering","Female","LGBO","45","[c]","28160","28200"
"New entrant CS","2021","No function","Science and Engineering","Female","Undeclared","55","[c]","32000","31370"
"New entrant CS","2021","No function","Science and Engineering","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","Male","Heterosexual / straight","190","[c]","31550","28590"
"New entrant CS","2021","No function","Science and Engineering","Male","LGBO","35","[c]","28410","26880"
"New entrant CS","2021","No function","Science and Engineering","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","Male","Unknown","40","[c]","33440","24660"
"New entrant CS","2021","No function","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","Female","Heterosexual / straight","270","[c]","22100","20140"
"New entrant CS","2021","No function","Tax","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","Female","Unknown","570","[c]","21160","20140"
"New entrant CS","2021","No function","Tax","Male","Heterosexual / straight","225","[c]","22730","20140"
"New entrant CS","2021","No function","Tax","Male","LGBO","40","[c]","21280","20140"
"New entrant CS","2021","No function","Tax","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","Male","Unknown","540","[c]","21650","20140"
"New entrant CS","2021","No function","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Female","Heterosexual / straight","165","[c]","33060","27500"
"New entrant CS","2021","No function","Unknown","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Female","Unknown","490","[c]","29430","28000"
"New entrant CS","2021","No function","Unknown","Male","Heterosexual / straight","120","[c]","34260","27500"
"New entrant CS","2021","No function","Unknown","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Male","Unknown","335","[c]","30640","28000"
"New entrant CS","2021","No function","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Male","Heterosexual / straight","35","[c]","43480","50000"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
