"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","Commercial","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
