"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Criminal Injuries Compensation Authority","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Operational Delivery","AA/AO","115","105","20260","20650"
"In post","2021","Criminal Injuries Compensation Authority","Operational Delivery","EO","85","80","23340","22710"
"In post","2021","Criminal Injuries Compensation Authority","Operational Delivery","G6/G7","10","10","57210","58000"
"In post","2021","Criminal Injuries Compensation Authority","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Operational Delivery","SEO/HEO","80","75","28990","27240"
"In post","2021","Criminal Injuries Compensation Authority","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Commercial","EO","55","55","23490","22400"
"In post","2021","Crown Commercial Service","Commercial","G6/G7","40","40","47690","47340"
"In post","2021","Crown Commercial Service","Commercial","SCS level","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Commercial","SEO/HEO","265","260","33250","34800"
"In post","2021","Crown Commercial Service","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Communications","SEO/HEO","15","15","33050","33750"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","EO","15","15","24230","23320"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","G6/G7","45","40","54160","52500"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","SCS level","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","SEO/HEO","55","50","33170","34800"
"In post","2021","Crown Commercial Service","Finance","EO","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Finance","G6/G7","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Finance","SEO/HEO","10","10","34580","35110"
"In post","2021","Crown Commercial Service","Human Resources","EO","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Human Resources","SEO/HEO","15","10","33080","31290"
"In post","2021","Crown Commercial Service","Operational Delivery","AA/AO","25","25","19640","18870"
"In post","2021","Crown Commercial Service","Operational Delivery","EO","20","20","23240","22230"
"In post","2021","Crown Commercial Service","Operational Delivery","G6/G7","70","70","54700","55000"
"In post","2021","Crown Commercial Service","Operational Delivery","SCS level","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Operational Delivery","SEO/HEO","60","60","32400","33900"
"In post","2021","Crown Commercial Service","Project Delivery","G6/G7","20","20","52740","48060"
"In post","2021","Crown Commercial Service","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Project Delivery","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","AA/AO","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","EO","10","10","31120","33040"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","G6/G7","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","SEO/HEO","20","20","39300","38150"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","SEO/HEO","10","10","38910","38610"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","AA/AO","10","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","EO","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","SEO/HEO","15","15","35560","33540"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","EO","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","G6/G7","165","155","67480","68470"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","SCS level","20","20","87390","83230"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","SEO/HEO","415","390","47800","52490"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","AA/AO","685","615","21920","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","EO","285","275","27130","26570"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","G6/G7","10","10","62890","61320"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","SCS level","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","SEO/HEO","280","265","33760","34150"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","EO","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","SEO/HEO","10","10","50570","52490"
"In post","2021","Crown Office and Procurator Fiscal Service","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","G6/G7","10","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","SEO/HEO","10","10","37410","38180"
"In post","2021","Crown Prosecution Service","Communications","EO","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","G6/G7","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","SEO/HEO","35","35","38460","39750"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","EO","25","25","26830","25920"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","G6/G7","25","25","58380","57270"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","SEO/HEO","75","70","36900","38180"
"In post","2021","Crown Prosecution Service","Finance","AA/AO","20","20","21440","21950"
"In post","2021","Crown Prosecution Service","Finance","EO","25","25","26650","25920"
"In post","2021","Crown Prosecution Service","Finance","G6/G7","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","SEO/HEO","40","40","34360","33000"
"In post","2021","Crown Prosecution Service","Human Resources","EO","20","20","26460","25920"
"In post","2021","Crown Prosecution Service","Human Resources","G6/G7","40","40","57650","54760"
"In post","2021","Crown Prosecution Service","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Human Resources","SEO/HEO","80","80","34720","33310"
"In post","2021","Crown Prosecution Service","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Legal","EO","100","95","27070","25920"
"In post","2021","Crown Prosecution Service","Legal","G6/G7","2645","2440","57500","55610"
"In post","2021","Crown Prosecution Service","Legal","SCS level","65","65","94440","90410"
"In post","2021","Crown Prosecution Service","Legal","SEO/HEO","375","355","37730","38000"
"In post","2021","Crown Prosecution Service","Operational Delivery","AA/AO","1435","1310","22250","21950"
"In post","2021","Crown Prosecution Service","Operational Delivery","EO","1170","1075","28120","28430"
"In post","2021","Crown Prosecution Service","Operational Delivery","G6/G7","90","90","60140","58590"
"In post","2021","Crown Prosecution Service","Operational Delivery","SCS level","10","10","96770","83860"
"In post","2021","Crown Prosecution Service","Operational Delivery","SEO/HEO","350","340","34530","33310"
"In post","2021","Crown Prosecution Service","Policy","G6/G7","40","35","59350","56300"
"In post","2021","Crown Prosecution Service","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","EO","10","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","G6/G7","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","SEO/HEO","15","15","35600","33930"
"In post","2021","Crown Prosecution Service Inspectorate","Legal","G6/G7","15","15","63940","61850"
"In post","2021","Crown Prosecution Service Inspectorate","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Digital, Data and Technology","G6/G7","15","15","66440","66470"
"In post","2021","Debt Management Office","Digital, Data and Technology","SEO/HEO","15","15","42150","40110"
"In post","2021","Debt Management Office","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Finance","G6/G7","5","5","[c]","[c]"
"In post","2021","Debt Management Office","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Operational Delivery","G6/G7","20","20","76740","70440"
"In post","2021","Debt Management Office","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Operational Delivery","SEO/HEO","20","15","39840","40360"
"In post","2021","Debt Management Office","Policy","G6/G7","10","10","[c]","[c]"
"In post","2021","Debt Management Office","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Commercial","EO","15","15","27860","27460"
"In post","2021","Defence Electronics and Components Agency","Commercial","SEO/HEO","10","10","38170","38560"
"In post","2021","Defence Electronics and Components Agency","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Communications","SCS level","[c]","[c]","[c]","[c]"
