"Status","Year","Age","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","No function","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Westminster","Female","65","[c]","55370","45210"
"Leaver Dept.","2021","50-59","No function","Westminster","Male","45","[c]","54370","47590"
"Leaver Dept.","2021","50-59","No function","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Wiltshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Worcestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Worcestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","York","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","York","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Westminster","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Westminster","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Worcestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Worcestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","York","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","York","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Shropshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Westminster","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","York","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","York","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Angus and Dundee City","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Barnet","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Barnet","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Belfast","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Birmingham","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Birmingham","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Blackpool","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Blackpool","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Bradford","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Bradford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Camden and City of London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cardiff and Vale of Glamorgan","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","City of Edinburgh","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Clackmannanshire and Fife","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Coventry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Croydon","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Croydon","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Dorset CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Dorset CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Durham CC","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Durham CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ealing","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Falkirk","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Glasgow City","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Glasgow City","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Greater Manchester South West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Greater Manchester South West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Hartlepool and Stockton-on-Tees","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Leeds","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Leicester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Leicester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Liverpool","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Liverpool","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Manchester","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Manchester","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Mid Lancashire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Mid Lancashire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
