"Status","Year","Organisation","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Statistics","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Operational Delivery","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Operational Delivery","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Project Delivery","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Property","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Property","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Policy","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Policy","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Accountant in Bankruptcy","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Accountant in Bankruptcy","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","Outside London","Female","80","[c]","24830","24250"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","Outside London","Male","55","[c]","25730","24250"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Outside London","Female","245","[c]","23930","23670"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Outside London","Male","130","[c]","24180","24370"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","Outside London","Female","30","[c]","25590","24370"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","London","Female","665","[c]","38170","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","London","Male","525","[c]","45120","34550"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Outside London","Female","160","[c]","33490","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Outside London","Male","140","[c]","39100","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Female","115","[c]","34380","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Male","95","[c]","39620","28000"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Digital, Data and Technology","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Digital, Data and Technology","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Operational Delivery","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Operational Delivery","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Economics","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Economics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Legal","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Operational Delivery","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Operational Delivery","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Commercial","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Commercial","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Digital, Data and Technology","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Digital, Data and Technology","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Digital, Data and Technology","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Finance","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Operational Delivery","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Operational Delivery","Outside London","Male","30","[c]","34520","27770"
"New entrant CS","2021","Crown Commercial Service","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
