"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","London","Female","330","310","40270","34850"
"In post","2021","50-59","Mixed","London","Male","220","215","43160","36980"
"In post","2021","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Outside London","Female","530","485","31330","27570"
"In post","2021","50-59","Mixed","Outside London","Male","455","435","36030","31810"
"In post","2021","50-59","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Overseas","Female","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Overseas","Male","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","London","Female","155","140","42270","34550"
"In post","2021","50-59","Other ethnicity","London","Male","120","120","45490","36820"
"In post","2021","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Outside London","Female","160","145","31870","27570"
"In post","2021","50-59","Other ethnicity","Outside London","Male","200","195","36680","31810"
"In post","2021","50-59","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Overseas","Male","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","London","Female","830","780","37940","31880"
"In post","2021","50-59","Undeclared","London","Male","805","795","44430","38430"
"In post","2021","50-59","Undeclared","Outside London","Female","2565","2285","30020","27570"
"In post","2021","50-59","Undeclared","Outside London","Male","3570","3455","34580","31810"
"In post","2021","50-59","Undeclared","Overseas","Female","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Overseas","Male","55","55","51350","54170"
"In post","2021","50-59","Undeclared","Unknown","Female","10","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Unknown","Male","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","London","Female","1095","1045","45370","36670"
"In post","2021","50-59","Unknown","London","Male","1170","1160","50930","42160"
"In post","2021","50-59","Unknown","Outside London","Female","4915","4400","29700","25560"
"In post","2021","50-59","Unknown","Outside London","Male","4925","4750","33840","30180"
"In post","2021","50-59","Unknown","Overseas","Female","50","50","51380","46620"
"In post","2021","50-59","Unknown","Overseas","Male","50","50","56840","54530"
"In post","2021","50-59","Unknown","Unknown","Female","45","40","43680","35310"
"In post","2021","50-59","Unknown","Unknown","Male","515","515","43040","38240"
"In post","2021","50-59","White","London","Female","6165","5820","47190","41040"
"In post","2021","50-59","White","London","Male","6980","6860","50470","44030"
"In post","2021","50-59","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","White","Outside London","Female","52370","47045","30660","27570"
"In post","2021","50-59","White","Outside London","Male","40625","39425","35050","31650"
"In post","2021","50-59","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","White","Overseas","Female","255","250","53440","53470"
"In post","2021","50-59","White","Overseas","Male","500","500","54240","54310"
"In post","2021","50-59","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","White","Unknown","Female","200","185","33380","27570"
"In post","2021","50-59","White","Unknown","Male","135","130","35680","29200"
"In post","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","London","Female","520","435","31260","29250"
"In post","2021","60-64","Asian","London","Male","295","270","35810","31060"
"In post","2021","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Outside London","Female","295","230","26910","24260"
"In post","2021","60-64","Asian","Outside London","Male","240","220","32040","27570"
"In post","2021","60-64","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","Female","20","15","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","Male","5","5","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","London","Female","465","425","31540","30110"
"In post","2021","60-64","Black","London","Male","275","260","33790","31060"
"In post","2021","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Outside London","Female","220","185","27500","26990"
"In post","2021","60-64","Black","Outside London","Male","155","145","30610","28200"
"In post","2021","60-64","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","Female","5","5","[c]","[c]"
"In post","2021","60-64","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","London","Female","10","10","[c]","[c]"
"In post","2021","60-64","Chinese","London","Male","10","10","[c]","[c]"
"In post","2021","60-64","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Outside London","Female","20","20","[c]","[c]"
"In post","2021","60-64","Chinese","Outside London","Male","20","15","[c]","[c]"
"In post","2021","60-64","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","London","Female","70","65","33560","31060"
"In post","2021","60-64","Mixed","London","Male","45","45","44230","38560"
"In post","2021","60-64","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Outside London","Female","140","110","27810","25550"
"In post","2021","60-64","Mixed","Outside London","Male","85","75","35300","28850"
"In post","2021","60-64","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","London","Female","50","40","37070","31060"
"In post","2021","60-64","Other ethnicity","London","Male","35","35","51080","38230"
"In post","2021","60-64","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Outside London","Female","50","40","28570","27570"
"In post","2021","60-64","Other ethnicity","Outside London","Male","55","50","35740","31730"
"In post","2021","60-64","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","London","Female","195","170","34640","31180"
"In post","2021","60-64","Undeclared","London","Male","190","165","42870","37860"
"In post","2021","60-64","Undeclared","Outside London","Female","685","525","28500","27130"
"In post","2021","60-64","Undeclared","Outside London","Male","935","785","32990","28860"
"In post","2021","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Overseas","Male","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","Male","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","London","Female","205","180","40530","32520"
"In post","2021","60-64","Unknown","London","Male","255","235","44960","39800"
"In post","2021","60-64","Unknown","Outside London","Female","1360","1075","26050","21440"
"In post","2021","60-64","Unknown","Outside London","Male","1350","1140","30950","27570"
"In post","2021","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Overseas","Male","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Male","125","125","41180","37300"
"In post","2021","60-64","White","London","Female","1380","1210","42290","34790"
"In post","2021","60-64","White","London","Male","1695","1515","47890","41170"
"In post","2021","60-64","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","White","Outside London","Female","14080","10865","27510","25810"
"In post","2021","60-64","White","Outside London","Male","11870","10065","32540","28130"
"In post","2021","60-64","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","White","Overseas","Female","25","25","[c]","[c]"
"In post","2021","60-64","White","Overseas","Male","120","120","54890","47890"
"In post","2021","60-64","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","White","Unknown","Female","30","25","36280","30410"
"In post","2021","60-64","White","Unknown","Male","45","40","36820","35160"
"In post","2021","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","London","Female","260","190","28710","25630"
"In post","2021","65+","Asian","London","Male","210","170","32380","29080"
"In post","2021","65+","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Outside London","Female","85","60","29220","25100"
"In post","2021","65+","Asian","Outside London","Male","100","80","32610","27570"
"In post","2021","65+","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Unknown","Female","10","5","[c]","[c]"
"In post","2021","65+","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","London","Female","145","125","29310","26090"
"In post","2021","65+","Black","London","Male","80","70","30950","27180"
"In post","2021","65+","Black","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Outside London","Female","35","30","27230","22980"
"In post","2021","65+","Black","Outside London","Male","55","50","28030","26670"
"In post","2021","65+","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","London","Female","10","5","[c]","[c]"
"In post","2021","65+","Chinese","London","Male","5","5","[c]","[c]"
"In post","2021","65+","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Outside London","Female","5","5","[c]","[c]"
"In post","2021","65+","Chinese","Outside London","Male","10","10","[c]","[c]"
"In post","2021","65+","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","London","Female","10","10","[c]","[c]"
"In post","2021","65+","Mixed","London","Male","15","15","[c]","[c]"
"In post","2021","65+","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Outside London","Female","30","25","24450","21430"
"In post","2021","65+","Mixed","Outside London","Male","35","30","33770","27570"
"In post","2021","65+","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
