"Status","Year","Function_of_post","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Finance","Unknown","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Operational Delivery","Outside London","Female","30","[c]","22430","21050"
"New entrant CS","2021","Grants Management","Operational Delivery","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","London","Female","155","[c]","37050","32300"
"New entrant CS","2021","Human Resources","Human Resources","London","Male","70","[c]","37710","31910"
"New entrant CS","2021","Human Resources","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Outside London","Female","320","[c]","30810","27000"
"New entrant CS","2021","Human Resources","Human Resources","Outside London","Male","110","[c]","31920","27450"
"New entrant CS","2021","Human Resources","Operational Delivery","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","Outside London","Female","40","[c]","25740","23380"
"New entrant CS","2021","Human Resources","Operational Delivery","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Outside London","Female","35","[c]","31480","23850"
"New entrant CS","2021","Human Resources","Unknown","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","London","Female","260","[c]","46270","50500"
"New entrant CS","2021","Legal","Legal","London","Male","135","[c]","46410","50500"
"New entrant CS","2021","Legal","Legal","Outside London","Female","285","[c]","39270","38000"
"New entrant CS","2021","Legal","Legal","Outside London","Male","185","[c]","41790","47790"
"New entrant CS","2021","Legal","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","London","Female","90","[c]","24820","22310"
"New entrant CS","2021","Legal","Operational Delivery","London","Male","40","[c]","23430","21000"
"New entrant CS","2021","Legal","Operational Delivery","Outside London","Female","245","[c]","21270","20140"
"New entrant CS","2021","Legal","Operational Delivery","Outside London","Male","100","[c]","22580","20120"
"New entrant CS","2021","Legal","Other","London","Female","35","[c]","27380","26950"
"New entrant CS","2021","Legal","Other","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","London","Female","35","[c]","33190","31800"
"New entrant CS","2021","No function","Economics","London","Male","50","[c]","33030","31500"
"New entrant CS","2021","No function","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Outside London","Female","40","[c]","60850","64190"
"New entrant CS","2021","No function","Inspector of Education and Training","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","London","Female","70","[c]","32190","31800"
"New entrant CS","2021","No function","International Trade","London","Male","40","[c]","34560","31800"
"New entrant CS","2021","No function","International Trade","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Outside London","Female","40","[c]","65010","82100"
"New entrant CS","2021","No function","Medicine","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","London","Female","1760","[c]","29960","26880"
"New entrant CS","2021","No function","Operational Delivery","London","Male","1130","[c]","31150","28720"
"New entrant CS","2021","No function","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","Outside London","Female","5990","[c]","23470","22350"
"New entrant CS","2021","No function","Operational Delivery","Outside London","Male","4470","[c]","24890","22850"
"New entrant CS","2021","No function","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","London","Female","85","[c]","34030","29970"
"New entrant CS","2021","No function","Other","London","Male","85","[c]","38390","28620"
"New entrant CS","2021","No function","Other","Outside London","Female","110","[c]","25410","23450"
"New entrant CS","2021","No function","Other","Outside London","Male","75","[c]","32030","23450"
"New entrant CS","2021","No function","Planning","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","London","Female","1225","[c]","36910","33570"
"New entrant CS","2021","No function","Policy","London","Male","1005","[c]","38710","33570"
"New entrant CS","2021","No function","Policy","Outside London","Female","400","[c]","34640","30340"
"New entrant CS","2021","No function","Policy","Outside London","Male","280","[c]","36690","30730"
"New entrant CS","2021","No function","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Outside London","Female","110","[c]","26440","24620"
"New entrant CS","2021","No function","Psychology","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","London","Female","145","[c]","36570","36330"
"New entrant CS","2021","No function","Science and Engineering","London","Male","50","[c]","34180","32330"
"New entrant CS","2021","No function","Science and Engineering","Outside London","Female","400","[c]","30800","28650"
"New entrant CS","2021","No function","Science and Engineering","Outside London","Male","235","[c]","30800","27960"
"New entrant CS","2021","No function","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","London","Male","35","[c]","35230","36160"
"New entrant CS","2021","No function","Tax","Outside London","Female","850","[c]","21210","20140"
"New entrant CS","2021","No function","Tax","Outside London","Male","780","[c]","21450","20140"
"New entrant CS","2021","No function","Unknown","London","Female","425","[c]","32490","28000"
"New entrant CS","2021","No function","Unknown","London","Male","285","[c]","36070","28000"
"New entrant CS","2021","No function","Unknown","Outside London","Female","200","[c]","25240","25560"
"New entrant CS","2021","No function","Unknown","Outside London","Male","165","[c]","24010","20140"
"New entrant CS","2021","No function","Unknown","Unknown","Female","70","[c]","31190","28000"
"New entrant CS","2021","No function","Unknown","Unknown","Male","50","[c]","32890","28000"
"New entrant CS","2021","No function","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Outside London","Male","40","[c]","43290","50000"
"New entrant CS","2021","Project Delivery","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","London","Female","45","[c]","38880","36800"
"New entrant CS","2021","Project Delivery","Operational Delivery","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Outside London","Female","40","[c]","29110","27720"
"New entrant CS","2021","Project Delivery","Operational Delivery","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Outside London","Female","50","[c]","26060","20000"
"New entrant CS","2021","Project Delivery","Other","Outside London","Male","95","[c]","27920","25000"
"New entrant CS","2021","Project Delivery","Policy","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","London","Female","120","[c]","39950","34710"
"New entrant CS","2021","Project Delivery","Project Delivery","London","Male","105","[c]","44320","40780"
"New entrant CS","2021","Project Delivery","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Outside London","Female","385","[c]","34100","33000"
"New entrant CS","2021","Project Delivery","Project Delivery","Outside London","Male","415","[c]","37560","36030"
"New entrant CS","2021","Project Delivery","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Outside London","Female","35","[c]","28950","27540"
"New entrant CS","2021","Project Delivery","Science and Engineering","Outside London","Male","240","[c]","30930","27540"
"New entrant CS","2021","Project Delivery","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Outside London","Female","90","[c]","21690","20880"
"New entrant CS","2021","Property","Operational Delivery","Outside London","Male","60","[c]","24450","20880"
"New entrant CS","2021","Property","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","London","Male","40","[c]","40940","34310"
"New entrant CS","2021","Property","Property","Outside London","Female","145","[c]","29270","26350"
"New entrant CS","2021","Property","Property","Outside London","Male","245","[c]","33830","30000"
"New entrant CS","2021","Property","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Outside London","Male","40","[c]","27440","25140"
"New entrant CS","2021","Security","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","London","Male","55","[c]","32650","29370"
"New entrant CS","2021","Security","Security","Outside London","Female","130","[c]","24950","20920"
"New entrant CS","2021","Security","Security","Outside London","Male","505","[c]","26710","23540"
"New entrant CS","2021","Security","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","London","Female","35","[c]","49830","46280"
"New entrant CS","2021","Unknown","Digital, Data and Technology","London","Male","75","[c]","54260","50530"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Outside London","Male","60","[c]","45310","43640"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","London","Male","40","[c]","32430","32390"
"New entrant CS","2021","Unknown","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","London","Male","20","[c]","[c]","[c]"
