"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Declared disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Government (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Social Security Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","United Kingdom Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Animal and Plant Health Agency","35","[c]","25430","21050"
"New entrant CS","2021","50-59","Declared non-disabled","Cabinet Office (excl. agencies)","45","[c]","46560","40600"
"New entrant CS","2021","50-59","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Competition and Markets Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Crown Office and Procurator Fiscal Service","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Defence Equipment and Support","85","[c]","41210","40000"
"New entrant CS","2021","50-59","Declared non-disabled","Defence Science and Technology Laboratory","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","70","[c]","46210","40180"
"New entrant CS","2021","50-59","Declared non-disabled","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Department for Transport (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Department for Work and Pensions (excl. agencies)","2105","[c]","26600","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Driver and Vehicle Licensing Agency","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Driver and Vehicle Standards Agency","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Food Standards Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Forestry and Land Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Government Legal Department","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Health and Safety Executive","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","HM Courts and Tribunals Service","165","[c]","21530","19930"
"New entrant CS","2021","50-59","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","HM Prison and Probation Service","300","[c]","23780","21980"
"New entrant CS","2021","50-59","Declared non-disabled","HM Revenue and Customs (excl. agencies)","155","[c]","27910","20140"
"New entrant CS","2021","50-59","Declared non-disabled","HM Treasury (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Home Office (incl. agencies)","50","[c]","38910","27380"
"New entrant CS","2021","50-59","Declared non-disabled","Insolvency Service","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Institute for Apprenticeships and Technical Education","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Maritime and Coastguard Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Met Office","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Ministry of Defence (excl. agencies)","490","[c]","29870","26350"
"New entrant CS","2021","50-59","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Ministry of Justice (excl. agencies)","35","[c]","43250","39530"
"New entrant CS","2021","50-59","Declared non-disabled","National Crime Agency","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Office of Gas and Electricity Markets","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Office of Rail and Road","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Office of the Public Guardian","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Planning Inspectorate","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Public Health England","220","[c]","41220","36330"
"New entrant CS","2021","50-59","Declared non-disabled","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Rural Payments Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Scottish Courts and Tribunals Service","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Scottish Government (excl. agencies)","40","[c]","39440","35110"
"New entrant CS","2021","50-59","Declared non-disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Social Security Scotland","35","[c]","27110","26160"
"New entrant CS","2021","50-59","Declared non-disabled","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Submarine Delivery Agency","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","UK Export Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","United Kingdom Statistics Authority","40","[c]","38230","36030"
"New entrant CS","2021","50-59","Declared non-disabled","Valuation Office Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Welsh Government (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Cabinet Office (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Transport (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Work and Pensions (excl. agencies)","100","[c]","26920","27570"
"New entrant CS","2021","50-59","Undeclared","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Food Standards Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HM Prison and Probation Service","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HM Revenue and Customs (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Ministry of Defence (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Public Health England","50","[c]","45690","40070"
"New entrant CS","2021","50-59","Undeclared","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Advisory, Conciliation and Arbitration Service","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Animal and Plant Health Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Cabinet Office (excl. agencies)","85","[c]","78460","72000"
"New entrant CS","2021","50-59","Unknown","Charity Commission","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Crown Commercial Service","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Crown Prosecution Service","65","[c]","45120","48080"
"New entrant CS","2021","50-59","Unknown","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Defence Equipment and Support","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Education (excl. agencies)","45","[c]","41670","36750"
"New entrant CS","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for International Trade","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Work and Pensions (excl. agencies)","270","[c]","27240","27570"
"New entrant CS","2021","50-59","Unknown","Department of Health and Social Care (excl. agencies)","120","[c]","49250","49530"
"New entrant CS","2021","50-59","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Driver and Vehicle Licensing Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Driver and Vehicle Standards Agency","45","[c]","27170","26580"
"New entrant CS","2021","50-59","Unknown","Education and Skills Funding Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Food Standards Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Government Legal Department","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HM Courts and Tribunals Service","125","[c]","20860","18880"
"New entrant CS","2021","50-59","Unknown","HM Land Registry","75","[c]","26120","22350"
"New entrant CS","2021","50-59","Unknown","HM Prison and Probation Service","230","[c]","24380","22120"
"New entrant CS","2021","50-59","Unknown","HM Revenue and Customs (excl. agencies)","370","[c]","26680","20140"
"New entrant CS","2021","50-59","Unknown","Home Office (incl. agencies)","215","[c]","34100","25960"
"New entrant CS","2021","50-59","Unknown","Insolvency Service","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Maritime and Coastguard Agency","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Medicines and Healthcare Products Regulatory Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Ministry of Defence (excl. agencies)","135","[c]","33180","26350"
"New entrant CS","2021","50-59","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Ministry of Justice (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","National Crime Agency","170","[c]","38160","36410"
"New entrant CS","2021","50-59","Unknown","National Records of Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Planning Inspectorate","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Public Health England","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scottish Courts and Tribunals Service","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scottish Government (excl. agencies)","60","[c]","51690","45900"
"New entrant CS","2021","50-59","Unknown","Scottish Prison Service","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Social Security Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Transport Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","UK Intellectual Property Office","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","United Kingdom Statistics Authority","50","[c]","33450","29540"
"New entrant CS","2021","50-59","Unknown","Valuation Office Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Department for Work and Pensions (excl. agencies)","85","[c]","26200","27570"
"New entrant CS","2021","60-64","Declared disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","HM Courts and Tribunals Service","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","HM Prison and Probation Service","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Public Health England","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
