"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Department of Health and Social Care","Unknown","445","[c]","32510","32790"
"New entrant CS","2021","20-29","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","Heterosexual / straight","120","[c]","23540","22350"
"New entrant CS","2021","20-29","HM Land Registry","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","Unknown","140","[c]","24320","22350"
"New entrant CS","2021","20-29","HM Revenue and Customs","Heterosexual / straight","715","[c]","24270","20880"
"New entrant CS","2021","20-29","HM Revenue and Customs","LGBO","115","[c]","24700","24500"
"New entrant CS","2021","20-29","HM Revenue and Customs","Undeclared","40","[c]","24840","24120"
"New entrant CS","2021","20-29","HM Revenue and Customs","Unknown","1650","[c]","23070","20140"
"New entrant CS","2021","20-29","HM Treasury","Heterosexual / straight","200","[c]","30510","28500"
"New entrant CS","2021","20-29","HM Treasury","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury","Undeclared","55","[c]","31830","32320"
"New entrant CS","2021","20-29","HM Treasury","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office","Heterosexual / straight","235","[c]","28020","24890"
"New entrant CS","2021","20-29","Home Office","LGBO","35","[c]","28710","24890"
"New entrant CS","2021","20-29","Home Office","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office","Unknown","685","[c]","28730","25630"
"New entrant CS","2021","20-29","Ministry of Defence","Heterosexual / straight","875","[c]","25930","25390"
"New entrant CS","2021","20-29","Ministry of Defence","LGBO","95","[c]","24930","24560"
"New entrant CS","2021","20-29","Ministry of Defence","Undeclared","75","[c]","25480","22390"
"New entrant CS","2021","20-29","Ministry of Defence","Unknown","290","[c]","23510","23230"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","Heterosexual / straight","130","[c]","29450","27850"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Justice","Heterosexual / straight","2040","[c]","23810","22850"
"New entrant CS","2021","20-29","Ministry of Justice","LGBO","280","[c]","23590","22850"
"New entrant CS","2021","20-29","Ministry of Justice","Undeclared","105","[c]","23830","22850"
"New entrant CS","2021","20-29","Ministry of Justice","Unknown","1725","[c]","23430","22680"
"New entrant CS","2021","20-29","National Crime Agency","Heterosexual / straight","285","[c]","30310","28840"
"New entrant CS","2021","20-29","National Crime Agency","LGBO","30","[c]","31140","29740"
"New entrant CS","2021","20-29","National Crime Agency","Undeclared","35","[c]","27660","27660"
"New entrant CS","2021","20-29","National Crime Agency","Unknown","50","[c]","33810","32260"
"New entrant CS","2021","20-29","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Heterosexual / straight","110","[c]","26280","25000"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","Heterosexual / straight","35","[c]","31310","27770"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government","Heterosexual / straight","255","[c]","25350","24910"
"New entrant CS","2021","20-29","Scottish Government","LGBO","50","[c]","25930","25530"
"New entrant CS","2021","20-29","Scottish Government","Undeclared","60","[c]","23650","20850"
"New entrant CS","2021","20-29","Scottish Government","Unknown","345","[c]","25600","23340"
"New entrant CS","2021","20-29","The National Archives","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Heterosexual / straight","300","[c]","29060","29540"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","LGBO","40","[c]","28610","29540"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Unknown","145","[c]","27220","29540"
"New entrant CS","2021","20-29","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","Heterosexual / straight","55","[c]","22740","20500"
"New entrant CS","2021","20-29","Welsh Government","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","Heterosexual / straight","210","[c]","40710","43920"
"New entrant CS","2021","30-39","Attorney General's Departments","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Departments","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","Heterosexual / straight","140","[c]","43390","40600"
"New entrant CS","2021","30-39","Cabinet Office","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office","Unknown","155","[c]","51050","54700"
"New entrant CS","2021","30-39","Chancellor's other departments","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","140","[c]","38610","37220"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Unknown","175","[c]","31150","25270"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Heterosexual / straight","70","[c]","42090","34020"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Heterosexual / straight","105","[c]","39660","36500"
"New entrant CS","2021","30-39","Department for Education","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Unknown","85","[c]","39300","36500"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Heterosexual / straight","250","[c]","33910","32560"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","LGBO","35","[c]","35350","31460"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Unknown","90","[c]","35880","32560"
"New entrant CS","2021","30-39","Department for International Trade","Heterosexual / straight","45","[c]","40410","38160"
"New entrant CS","2021","30-39","Department for International Trade","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","Heterosexual / straight","185","[c]","36070","34710"
"New entrant CS","2021","30-39","Department for Transport","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","Unknown","110","[c]","33600","30730"
"New entrant CS","2021","30-39","Department for Work and Pensions","Heterosexual / straight","3095","[c]","27220","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","LGBO","320","[c]","27370","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","Undeclared","180","[c]","28280","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","Unknown","470","[c]","28420","27570"
"New entrant CS","2021","30-39","Department of Health and Social Care","Heterosexual / straight","455","[c]","37450","35400"
"New entrant CS","2021","30-39","Department of Health and Social Care","LGBO","35","[c]","38740","36730"
"New entrant CS","2021","30-39","Department of Health and Social Care","Undeclared","75","[c]","38760","35100"
"New entrant CS","2021","30-39","Department of Health and Social Care","Unknown","160","[c]","44090","40650"
"New entrant CS","2021","30-39","Food Standards Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","Heterosexual / straight","90","[c]","28920","22350"
"New entrant CS","2021","30-39","HM Land Registry","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","Unknown","85","[c]","27550","22350"
"New entrant CS","2021","30-39","HM Revenue and Customs","Heterosexual / straight","385","[c]","26830","25560"
"New entrant CS","2021","30-39","HM Revenue and Customs","LGBO","30","[c]","23180","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Revenue and Customs","Unknown","805","[c]","24770","20140"
"New entrant CS","2021","30-39","HM Treasury","Heterosexual / straight","60","[c]","39850","34320"
"New entrant CS","2021","30-39","HM Treasury","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Heterosexual / straight","150","[c]","33040","28210"
"New entrant CS","2021","30-39","Home Office","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Unknown","320","[c]","33390","25780"
"New entrant CS","2021","30-39","Ministry of Defence","Heterosexual / straight","670","[c]","31510","27750"
"New entrant CS","2021","30-39","Ministry of Defence","LGBO","50","[c]","30330","27880"
"New entrant CS","2021","30-39","Ministry of Defence","Undeclared","45","[c]","31860","29000"
"New entrant CS","2021","30-39","Ministry of Defence","Unknown","160","[c]","35090","30620"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","Heterosexual / straight","90","[c]","36530","35700"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice","Heterosexual / straight","1130","[c]","25990","22920"
"New entrant CS","2021","30-39","Ministry of Justice","LGBO","115","[c]","25870","22890"
"New entrant CS","2021","30-39","Ministry of Justice","Undeclared","65","[c]","27800","22920"
"New entrant CS","2021","30-39","Ministry of Justice","Unknown","770","[c]","26080","22850"
"New entrant CS","2021","30-39","National Crime Agency","Heterosexual / straight","225","[c]","34240","33800"
"New entrant CS","2021","30-39","National Crime Agency","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","Heterosexual / straight","45","[c]","47590","44410"
"New entrant CS","2021","30-39","Office for Standards in Education","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Heterosexual / straight","50","[c]","36520","34000"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Heterosexual / straight","50","[c]","35200","34800"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government","Heterosexual / straight","225","[c]","32120","30650"
"New entrant CS","2021","30-39","Scottish Government","LGBO","35","[c]","31930","30650"
"New entrant CS","2021","30-39","Scottish Government","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government","Unknown","315","[c]","31580","28120"
"New entrant CS","2021","30-39","The National Archives","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Export Finance","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Heterosexual / straight","165","[c]","33350","30300"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Unknown","85","[c]","34850","32540"
"New entrant CS","2021","30-39","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government","Heterosexual / straight","50","[c]","28320","25030"
"New entrant CS","2021","30-39","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Heterosexual / straight","125","[c]","46550","48080"
"New entrant CS","2021","40-49","Attorney General's Departments","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Heterosexual / straight","80","[c]","50790","49700"
"New entrant CS","2021","40-49","Cabinet Office","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Unknown","110","[c]","70130","71000"
"New entrant CS","2021","40-49","Chancellor's other departments","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Competition and Markets Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","85","[c]","38120","35070"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Unknown","105","[c]","34140","30950"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","Heterosexual / straight","80","[c]","41600","36500"
"New entrant CS","2021","40-49","Department for Education","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","Unknown","35","[c]","43490","39780"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Heterosexual / straight","150","[c]","37880","32560"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Unknown","60","[c]","38500","33120"
"New entrant CS","2021","40-49","Department for International Trade","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Heterosexual / straight","100","[c]","36560","34710"
"New entrant CS","2021","40-49","Department for Transport","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Unknown","85","[c]","35320","26590"
"New entrant CS","2021","40-49","Department for Work and Pensions","Heterosexual / straight","2585","[c]","27510","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","LGBO","210","[c]","27120","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Undeclared","130","[c]","28940","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","320","[c]","28460","27570"
"New entrant CS","2021","40-49","Department of Health and Social Care","Heterosexual / straight","350","[c]","40960","37890"
"New entrant CS","2021","40-49","Department of Health and Social Care","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Undeclared","55","[c]","41420","36510"
"New entrant CS","2021","40-49","Department of Health and Social Care","Unknown","145","[c]","53000","49530"
"New entrant CS","2021","40-49","Food Standards Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Heterosexual / straight","55","[c]","29330","22350"
"New entrant CS","2021","40-49","HM Land Registry","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Unknown","65","[c]","29200","22350"
"New entrant CS","2021","40-49","HM Revenue and Customs","Heterosexual / straight","220","[c]","28340","25560"
"New entrant CS","2021","40-49","HM Revenue and Customs","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Unknown","520","[c]","26460","20140"
"New entrant CS","2021","40-49","HM Treasury","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","Heterosexual / straight","115","[c]","38840","30820"
