"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - West","325","[c]","46150","42320"
"New entrant CS","2021","Digital, Data & Technology","London","Outer London - South","15","[c]","49640","37290"
"New entrant CS","2021","Digital, Data & Technology","London","Outer London - West and North West","15","[c]","34080","33000"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Northumberland and Tyne and Wear","40","[c]","32550","31810"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Cheshire","35","[c]","36980","35900"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Greater Manchester","55","[c]","41360","36500"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Merseyside","35","[c]","35470","35650"
"New entrant CS","2021","Digital, Data & Technology","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Eastern Scotland","30","[c]","35390","31810"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","West Central Scotland","15","[c]","45200","41000"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","41050","35900"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","85","[c]","37880","34040"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","15","[c]","42810","38630"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Devon","125","[c]","30910","27130"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Dorset and Somerset","20","[c]","33220","33290"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","150","[c]","36330","33000"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","15","[c]","44390","37300"
"New entrant CS","2021","Digital, Data & Technology","Wales","East Wales","155","[c]","35470","32640"
"New entrant CS","2021","Digital, Data & Technology","Wales","West Wales and The Valleys","55","[c]","33700","26130"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","50","[c]","39590","38630"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","West Midlands","75","[c]","39310","36500"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","20","[c]","37270","35900"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","45","[c]","46040","46000"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","45","[c]","37220","31810"
"New entrant CS","2021","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East of England","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Inner London - East","25","[c]","41060","39520"
"New entrant CS","2021","Finance","London","Inner London - West","225","[c]","39590","32850"
"New entrant CS","2021","Finance","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Outer London - West and North West","20","[c]","42530","34630"
"New entrant CS","2021","Finance","North East (England)","Northumberland and Tyne and Wear","15","[c]","33120","31810"
"New entrant CS","2021","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Greater Manchester","20","[c]","33170","32010"
"New entrant CS","2021","Finance","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Merseyside","15","[c]","36310","39330"
"New entrant CS","2021","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Eastern Scotland","20","[c]","33600","35680"
"New entrant CS","2021","Finance","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","West Central Scotland","30","[c]","21890","20140"
"New entrant CS","2021","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","33220","33000"
"New entrant CS","2021","Finance","South East (England)","Hampshire and Isle of Wight","30","[c]","32050","26350"
"New entrant CS","2021","Finance","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","115","[c]","31750","25000"
"New entrant CS","2021","Finance","Wales","East Wales","15","[c]","38800","35100"
"New entrant CS","2021","Finance","Wales","West Wales and The Valleys","20","[c]","27710","21590"
"New entrant CS","2021","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","West Midlands","35","[c]","38070","37040"
"New entrant CS","2021","Finance","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","West Yorkshire","75","[c]","32450","28970"
"New entrant CS","2021","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North East (England)","Northumberland and Tyne and Wear","15","[c]","21050","21050"
"New entrant CS","2021","Grants Management","North West (England)","Cumbria","15","[c]","21050","21050"
"New entrant CS","2021","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","25","[c]","39750","35220"
"New entrant CS","2021","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","East Anglia","10","[c]","22080","20920"
"New entrant CS","2021","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Inner London - East","50","[c]","36610","32260"
"New entrant CS","2021","Human Resources","London","Inner London - West","245","[c]","35780","31150"
"New entrant CS","2021","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Northumberland and Tyne and Wear","35","[c]","26840","23850"
"New entrant CS","2021","Human Resources","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Greater Manchester","75","[c]","29520","26550"
"New entrant CS","2021","Human Resources","North West (England)","Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Merseyside","35","[c]","30890","28280"
"New entrant CS","2021","Human Resources","Scotland","Eastern Scotland","25","[c]","26730","23120"
"New entrant CS","2021","Human Resources","Scotland","Highlands and Islands","15","[c]","20660","19160"
"New entrant CS","2021","Human Resources","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","West Central Scotland","20","[c]","34110","26500"
"New entrant CS","2021","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Hampshire and Isle of Wight","30","[c]","28760","26240"
"New entrant CS","2021","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Devon","10","[c]","41250","37000"
"New entrant CS","2021","Human Resources","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","115","[c]","29430","22780"
"New entrant CS","2021","Human Resources","Unknown","Unknown","15","[c]","32250","32000"
"New entrant CS","2021","Human Resources","Wales","East Wales","30","[c]","35820","31660"
"New entrant CS","2021","Human Resources","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","West Midlands","20","[c]","38690","30130"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","South Yorkshire","15","[c]","27960","25000"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","West Yorkshire","20","[c]","35300","28980"
"New entrant CS","2021","Internal Audit","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","Inner London - West","15","[c]","47480","46570"
"New entrant CS","2021","Internal Audit","North East (England)","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","50","[c]","30760","24000"
"New entrant CS","2021","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","25","[c]","32820","25480"
"New entrant CS","2021","Legal","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Bedfordshire and Hertfordshire","20","[c]","28760","24590"
"New entrant CS","2021","Legal","East of England","East Anglia","20","[c]","30060","21100"
"New entrant CS","2021","Legal","East of England","Essex","35","[c]","31580","26550"
"New entrant CS","2021","Legal","London","Inner London - East","60","[c]","46150","51810"
"New entrant CS","2021","Legal","London","Inner London - West","490","[c]","39580","40000"
"New entrant CS","2021","Legal","London","Outer London - East and North East","10","[c]","25870","24590"
"New entrant CS","2021","Legal","London","Outer London - South","10","[c]","31740","28600"
"New entrant CS","2021","Legal","London","Outer London - West and North West","15","[c]","28520","28600"
"New entrant CS","2021","Legal","North East (England)","Northumberland and Tyne and Wear","25","[c]","31030","24000"
"New entrant CS","2021","Legal","North East (England)","Tees Valley and Durham","10","[c]","39190","38550"
"New entrant CS","2021","Legal","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Greater Manchester","40","[c]","40840","48080"
"New entrant CS","2021","Legal","North West (England)","Lancashire","15","[c]","41140","48080"
"New entrant CS","2021","Legal","North West (England)","Merseyside","40","[c]","31180","25480"
"New entrant CS","2021","Legal","Scotland","Eastern Scotland","85","[c]","25610","20850"
"New entrant CS","2021","Legal","Scotland","Highlands and Islands","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","West Central Scotland","20","[c]","30780","33550"
"New entrant CS","2021","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","34700","26970"
"New entrant CS","2021","Legal","South East (England)","Hampshire and Isle of Wight","50","[c]","34200","26230"
"New entrant CS","2021","Legal","South East (England)","Kent","30","[c]","30900","25490"
"New entrant CS","2021","Legal","South East (England)","Surrey, East and West Sussex","35","[c]","32560","26970"
"New entrant CS","2021","Legal","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Devon","10","[c]","29230","22110"
"New entrant CS","2021","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","38000","38280"
"New entrant CS","2021","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","East Wales","25","[c]","33260","25480"
"New entrant CS","2021","Legal","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","West Midlands","80","[c]","34960","30560"
"New entrant CS","2021","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","North Yorkshire","10","[c]","21490","21950"
"New entrant CS","2021","Legal","Yorkshire and The Humber","South Yorkshire","25","[c]","27570","24000"
"New entrant CS","2021","Legal","Yorkshire and The Humber","West Yorkshire","50","[c]","33400","28840"
"New entrant CS","2021","No function","East Midlands (England)","Derbyshire and Nottinghamshire","560","[c]","25500","22850"
"New entrant CS","2021","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","365","[c]","22280","22350"
"New entrant CS","2021","No function","East Midlands (England)","Lincolnshire","100","[c]","23870","22850"
"New entrant CS","2021","No function","East of England","Bedfordshire and Hertfordshire","280","[c]","24890","22920"
"New entrant CS","2021","No function","East of England","East Anglia","640","[c]","26030","22850"
"New entrant CS","2021","No function","East of England","Essex","210","[c]","25300","22920"
"New entrant CS","2021","No function","London","Inner London - East","1495","[c]","34810","31370"
"New entrant CS","2021","No function","London","Inner London - West","4215","[c]","35520","32560"
"New entrant CS","2021","No function","London","Outer London - East and North East","225","[c]","26320","26810"
"New entrant CS","2021","No function","London","Outer London - South","275","[c]","27650","25850"
"New entrant CS","2021","No function","London","Outer London - West and North West","460","[c]","29820","26880"
"New entrant CS","2021","No function","North East (England)","Northumberland and Tyne and Wear","450","[c]","24470","20140"
"New entrant CS","2021","No function","North East (England)","Tees Valley and Durham","315","[c]","22830","22350"
"New entrant CS","2021","No function","North West (England)","Cheshire","330","[c]","28390","24920"
"New entrant CS","2021","No function","North West (England)","Cumbria","35","[c]","26490","21050"
"New entrant CS","2021","No function","North West (England)","Greater Manchester","940","[c]","24520","20140"
"New entrant CS","2021","No function","North West (England)","Lancashire","300","[c]","23140","22600"
"New entrant CS","2021","No function","North West (England)","Merseyside","475","[c]","23740","20140"
"New entrant CS","2021","No function","Northern Ireland","Northern Ireland","240","[c]","23100","20140"
"New entrant CS","2021","No function","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scotland","Eastern Scotland","300","[c]","23040","20810"
"New entrant CS","2021","No function","Scotland","Highlands and Islands","25","[c]","24150","21050"
"New entrant CS","2021","No function","Scotland","North Eastern Scotland","55","[c]","24190","20810"
"New entrant CS","2021","No function","Scotland","Southern Scotland","120","[c]","21590","20140"
"New entrant CS","2021","No function","Scotland","West Central Scotland","380","[c]","24760","23150"
"New entrant CS","2021","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","420","[c]","26810","25010"
"New entrant CS","2021","No function","South East (England)","Hampshire and Isle of Wight","635","[c]","25850","23050"
"New entrant CS","2021","No function","South East (England)","Kent","400","[c]","25440","24920"
"New entrant CS","2021","No function","South East (England)","Surrey, East and West Sussex","485","[c]","25610","24370"
"New entrant CS","2021","No function","South West (England)","Cornwall and Isles of Scilly","15","[c]","25430","22430"
"New entrant CS","2021","No function","South West (England)","Devon","345","[c]","23800","22850"
"New entrant CS","2021","No function","South West (England)","Dorset and Somerset","195","[c]","23670","22850"
"New entrant CS","2021","No function","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1135","[c]","28630","24620"
"New entrant CS","2021","No function","Unknown","Unknown","135","[c]","31530","28000"
"New entrant CS","2021","No function","Wales","East Wales","925","[c]","23310","21050"
"New entrant CS","2021","No function","Wales","West Wales and The Valleys","455","[c]","22080","21590"
"New entrant CS","2021","No function","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","200","[c]","23270","22850"
"New entrant CS","2021","No function","West Midlands (England)","Shropshire and Staffordshire","540","[c]","21720","21590"
"New entrant CS","2021","No function","West Midlands (England)","West Midlands","915","[c]","28280","22920"
"New entrant CS","2021","No function","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","195","[c]","23030","22350"
"New entrant CS","2021","No function","Yorkshire and The Humber","North Yorkshire","230","[c]","31550","26370"
"New entrant CS","2021","No function","Yorkshire and The Humber","South Yorkshire","260","[c]","25180","22920"
"New entrant CS","2021","No function","Yorkshire and The Humber","West Yorkshire","895","[c]","26950","22850"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","49700","44000"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Lincolnshire","20","[c]","36760","40000"
"New entrant CS","2021","Project Delivery","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","East Anglia","35","[c]","33470","33300"
"New entrant CS","2021","Project Delivery","East of England","Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","Inner London - East","90","[c]","42630","39530"
"New entrant CS","2021","Project Delivery","London","Inner London - West","280","[c]","43010","36800"
"New entrant CS","2021","Project Delivery","London","Outer London - South","10","[c]","35200","28600"
"New entrant CS","2021","Project Delivery","North East (England)","Northumberland and Tyne and Wear","30","[c]","39530","38630"
"New entrant CS","2021","Project Delivery","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Cumbria","25","[c]","39480","34750"
"New entrant CS","2021","Project Delivery","North West (England)","Greater Manchester","50","[c]","38420","34020"
"New entrant CS","2021","Project Delivery","North West (England)","Lancashire","10","[c]","25830","22300"
"New entrant CS","2021","Project Delivery","North West (England)","Merseyside","30","[c]","33490","26060"
"New entrant CS","2021","Project Delivery","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Eastern Scotland","30","[c]","37040","35680"
"New entrant CS","2021","Project Delivery","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Southern Scotland","30","[c]","21380","19160"
"New entrant CS","2021","Project Delivery","Scotland","West Central Scotland","25","[c]","40570","40000"
"New entrant CS","2021","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","45","[c]","33650","33000"
"New entrant CS","2021","Project Delivery","South East (England)","Hampshire and Isle of Wight","125","[c]","35000","33000"
"New entrant CS","2021","Project Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","Devon","75","[c]","34330","32500"
"New entrant CS","2021","Project Delivery","South West (England)","Dorset and Somerset","20","[c]","31910","33000"
"New entrant CS","2021","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","675","[c]","33460","30000"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","East Wales","30","[c]","40400","38750"
"New entrant CS","2021","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","40","[c]","33250","26510"
"New entrant CS","2021","Project Delivery","West Midlands (England)","West Midlands","45","[c]","39850","38640"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","North Yorkshire","10","[c]","35100","35900"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","West Yorkshire","65","[c]","32640","29040"
"New entrant CS","2021","Property","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","33590","30000"
"New entrant CS","2021","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","[c]","19510","18760"
"New entrant CS","2021","Property","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","East Anglia","30","[c]","30970","31500"
"New entrant CS","2021","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Inner London - East","15","[c]","39310","36160"
"New entrant CS","2021","Property","London","Inner London - West","35","[c]","45470","40650"
"New entrant CS","2021","Property","London","Outer London - South","15","[c]","33410","30600"
"New entrant CS","2021","Property","London","Outer London - West and North West","10","[c]","31080","27880"
"New entrant CS","2021","Property","North East (England)","Northumberland and Tyne and Wear","25","[c]","31450","30000"
"New entrant CS","2021","Property","North East (England)","Tees Valley and Durham","80","[c]","22680","20880"
"New entrant CS","2021","Property","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Greater Manchester","25","[c]","32090","25000"
"New entrant CS","2021","Property","North West (England)","Merseyside","15","[c]","27120","26350"
"New entrant CS","2021","Property","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Eastern Scotland","40","[c]","30720","27450"
"New entrant CS","2021","Property","Scotland","Highlands and Islands","25","[c]","25330","25140"
"New entrant CS","2021","Property","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Southern Scotland","20","[c]","28990","28120"
"New entrant CS","2021","Property","Scotland","West Central Scotland","15","[c]","27110","25430"
"New entrant CS","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","35110","34820"
"New entrant CS","2021","Property","South East (England)","Hampshire and Isle of Wight","40","[c]","32100","33000"
"New entrant CS","2021","Property","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","Surrey, East and West Sussex","10","[c]","61880","59000"
"New entrant CS","2021","Property","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","Devon","60","[c]","23030","20880"
"New entrant CS","2021","Property","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","32940","31370"
"New entrant CS","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","East Wales","30","[c]","26720","22440"
"New entrant CS","2021","Property","Wales","West Wales and The Valleys","10","[c]","32960","30890"
"New entrant CS","2021","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","West Midlands","20","[c]","37640","26450"
"New entrant CS","2021","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
