"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Property","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AO","Female","315","[c]","21520","21010"
"New entrant CS","2021","Declared disabled","Unknown","AO","Male","300","[c]","21340","21010"
"New entrant CS","2021","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","EO","Female","885","[c]","28440","27570"
"New entrant CS","2021","Declared disabled","Unknown","EO","Male","525","[c]","28220","27570"
"New entrant CS","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","HEO","Female","45","[c]","32230","31990"
"New entrant CS","2021","Declared disabled","Unknown","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","SEO","Male","30","[c]","42190","41750"
"New entrant CS","2021","Declared non-disabled","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","HEO","Female","40","[c]","32710","32560"
"New entrant CS","2021","Declared non-disabled","Communications","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","EO","Female","45","[c]","25560","25560"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","EO","Male","95","[c]","25660","25560"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","G7","Female","60","[c]","54890","53380"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","G7","Male","125","[c]","56620","55000"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","HEO","Female","65","[c]","31360","31810"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","HEO","Male","85","[c]","32130","32060"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
