"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","Grants Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","London","Heterosexual / straight","95","[c]","43270","36190"
"Leaver Dept.","2021","White","Human Resources","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North East (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","London","Heterosexual / straight","55","[c]","45500","50830"
"Leaver Dept.","2021","White","Legal","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","East Midlands (England)","Heterosexual / straight","55","[c]","23660","21170"
"Leaver Dept.","2021","White","No function","East Midlands (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","East of England","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","London","Heterosexual / straight","760","[c]","47280","41950"
"Leaver Dept.","2021","White","No function","London","LGBO","115","[c]","45680","40220"
"Leaver Dept.","2021","White","No function","London","Undeclared","70","[c]","47100","42970"
"Leaver Dept.","2021","White","No function","London","Unknown","40","[c]","45080","46160"
"Leaver Dept.","2021","White","No function","North East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","North West (England)","Heterosexual / straight","55","[c]","28410","24800"
"Leaver Dept.","2021","White","No function","North West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","North West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Scotland","Heterosexual / straight","35","[c]","27030","22570"
"Leaver Dept.","2021","White","No function","Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","South East (England)","Heterosexual / straight","110","[c]","30190","28430"
"Leaver Dept.","2021","White","No function","South East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","South East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","South West (England)","Heterosexual / straight","65","[c]","35960","34460"
"Leaver Dept.","2021","White","No function","South West (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Unknown","Heterosexual / straight","135","[c]","38060","32000"
"Leaver Dept.","2021","White","No function","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Wales","Heterosexual / straight","100","[c]","27670","21590"
"Leaver Dept.","2021","White","No function","Wales","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","West Midlands (England)","Heterosexual / straight","70","[c]","23820","21170"
"Leaver Dept.","2021","White","No function","West Midlands (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Yorkshire and The Humber","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","London","Heterosexual / straight","70","[c]","50360","45200"
"Leaver Dept.","2021","White","Project Delivery","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","South West (England)","Heterosexual / straight","165","[c]","35140","32330"
"Leaver Dept.","2021","White","Project Delivery","South West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Wales","Undeclared","[c]","[c]","[c]","[c]"
