"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","AA/AO","Heterosexual / straight","95","[c]","23320","24180"
"New entrant CS","2021","50-59","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","EO","Heterosexual / straight","155","[c]","29420","29290"
"New entrant CS","2021","50-59","Black","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SEO/HEO","Heterosexual / straight","45","[c]","37130","36320"
"New entrant CS","2021","50-59","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","EO","Heterosexual / straight","50","[c]","28320","27570"
"New entrant CS","2021","50-59","Mixed","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA/AO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","Undeclared","45","[c]","28500","27570"
"New entrant CS","2021","50-59","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Unknown","755","[c]","21360","20600"
"New entrant CS","2021","50-59","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Unknown","440","[c]","27160","27570"
"New entrant CS","2021","50-59","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6/G7","Unknown","225","[c]","61890","58880"
"New entrant CS","2021","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Unknown","80","[c]","97300","80000"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Unknown","295","[c]","36440","36770"
"New entrant CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","115","[c]","24180","21930"
"New entrant CS","2021","50-59","White","AA/AO","Heterosexual / straight","1425","[c]","21160","21010"
"New entrant CS","2021","50-59","White","AA/AO","LGBO","60","[c]","21010","21010"
"New entrant CS","2021","50-59","White","AA/AO","Undeclared","50","[c]","20890","21010"
"New entrant CS","2021","50-59","White","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","EO","Heterosexual / straight","1660","[c]","27980","27570"
"New entrant CS","2021","50-59","White","EO","LGBO","105","[c]","27670","27570"
"New entrant CS","2021","50-59","White","EO","Undeclared","60","[c]","28240","27570"
"New entrant CS","2021","50-59","White","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","G6/G7","Heterosexual / straight","370","[c]","58030","55660"
"New entrant CS","2021","50-59","White","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SCS level","Heterosexual / straight","55","[c]","103620","1e+05"
"New entrant CS","2021","50-59","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SEO/HEO","Heterosexual / straight","715","[c]","36840","36740"
"New entrant CS","2021","50-59","White","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SEO/HEO","Undeclared","35","[c]","36830","38390"
"New entrant CS","2021","50-59","White","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Heterosexual / straight","110","[c]","28370","22920"
"New entrant CS","2021","50-59","White","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
