"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Operational Delivery","Greater Manchester","Greater Manchester South West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Greater Manchester","Manchester","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Greater Manchester","Manchester","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Hampshire and Isle of Wight","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Hampshire and Isle of Wight","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Hampshire and Isle of Wight","Portsmouth","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Hampshire and Isle of Wight","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Hampshire and Isle of Wight","Southampton","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Hampshire and Isle of Wight","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - East","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - East","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - East","Haringey and Islington","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - East","Haringey and Islington","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - East","Lambeth","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - East","Lambeth","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - East","Lewisham and Southwark","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - East","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - East","Tower Hamlets","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - East","Tower Hamlets","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - West","Camden and City of London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - West","Camden and City of London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - West","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - West","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - West","Westminster","Female","165","[c]","39800","31320"
"Leaver Dept.","2021","Operational Delivery","Inner London - West","Westminster","Male","115","[c]","39200","33270"
"Leaver Dept.","2021","Operational Delivery","Kent","East Kent","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Kent","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Kent","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Kent","Kent Thames Gateway","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Kent","Medway","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Kent","Mid Kent","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Lancashire","Blackpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Lancashire","Blackpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Lancashire","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Lancashire","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Lancashire","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Lancashire","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Lancashire","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Lancashire","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Lincolnshire","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Lincolnshire","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Merseyside","East Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Merseyside","Liverpool","Female","45","[c]","24160","24110"
"Leaver Dept.","2021","Operational Delivery","Merseyside","Liverpool","Male","45","[c]","23970","24110"
"Leaver Dept.","2021","Operational Delivery","Merseyside","Sefton","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Merseyside","Sefton","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Merseyside","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Merseyside","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North Yorkshire","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North Yorkshire","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North Yorkshire","York","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North Yorkshire","York","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","Belfast","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northumberland and Tyne and Wear","Tyneside","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northumberland and Tyne and Wear","Tyneside","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - East and North East","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - East and North East","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - East and North East","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - East and North East","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - East and North East","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - East and North East","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - East and North East","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - East and North East","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - South","Croydon","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - South","Croydon","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - West and North West","Barnet","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - West and North West","Barnet","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - West and North West","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - West and North West","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - West and North West","Ealing","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - West and North West","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - West and North West","Harrow and Hillingdon","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - West and North West","Harrow and Hillingdon","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Shropshire and Staffordshire","Shropshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Shropshire and Staffordshire","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Shropshire and Staffordshire","Staffordshire CC","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Shropshire and Staffordshire","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Shropshire and Staffordshire","Stoke-on-Trent","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Shropshire and Staffordshire","Stoke-on-Trent","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South Yorkshire","Sheffield","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South Yorkshire","Sheffield","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Southern Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Southern Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Southern Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Southern Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","East Surrey","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","West Surrey","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Tees Valley and Durham","Durham CC","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Tees Valley and Durham","Durham CC","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Tees Valley and Durham","South Teesside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Tees Valley and Durham","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Central Scotland","Glasgow City","Female","40","[c]","27110","24250"
"Leaver Dept.","2021","Operational Delivery","West Central Scotland","Glasgow City","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands","Birmingham","Female","70","[c]","22700","20650"
"Leaver Dept.","2021","Operational Delivery","West Midlands","Birmingham","Male","65","[c]","23530","20880"
"Leaver Dept.","2021","Operational Delivery","West Midlands","Coventry","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands","Solihull","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands","Solihull","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Swansea","Female","35","[c]","21900","21170"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Swansea","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Bradford","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Bradford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Leeds","Female","35","[c]","26470","21990"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Leeds","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Wakefield","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Wakefield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","East Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","East Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","East Wales","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","East Wales","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Hampshire and Isle of Wight","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Hampshire and Isle of Wight","Central Hampshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Hampshire and Isle of Wight","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Hampshire and Isle of Wight","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Inner London - East","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Inner London - East","Tower Hamlets","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Inner London - West","Westminster","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Inner London - West","Westminster","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Outer London - South","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Outer London - South","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South Yorkshire","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South Yorkshire","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","West Midlands","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Bedfordshire and Hertfordshire","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Bedfordshire and Hertfordshire","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cheshire","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cheshire","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cumbria","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cumbria","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Devon","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Devon","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Devon","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Devon","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Dorset and Somerset","Dorset CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Dorset and Somerset","Dorset CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Dorset and Somerset","Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Dorset and Somerset","Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","40","[c]","37750","31650"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","30","[c]","[c]","[c]"
