"Status","Year","Age","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Undeclared","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","No function","Operational Delivery","60","[c]","31410","27370"
"New entrant CS","2021","30-39","Undeclared","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","No function","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","No function","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","No function","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","No function","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Unknown","80","[c]","27320","27570"
"New entrant CS","2021","30-39","Unknown","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Analysis","Intelligence Analysis","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Analysis","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Analysis","Social Research","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Analysis","Statistics","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Commercial","Commercial","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Commercial","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Commercial","Unknown","55","[c]","71200","68000"
"New entrant CS","2021","30-39","Unknown","Communications","Communications","30","[c]","44540","45000"
"New entrant CS","2021","30-39","Unknown","Communications","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Communications","Tax","110","[c]","26800","25560"
"New entrant CS","2021","30-39","Unknown","Communications","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","Tax","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Debt","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Debt","Tax","130","[c]","20490","20140"
"New entrant CS","2021","30-39","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","Digital, Data and Technology","170","[c]","41400","38450"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","Finance","40","[c]","33110","32790"
"New entrant CS","2021","30-39","Unknown","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Grants Management","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","Human Resources","35","[c]","34580","32560"
"New entrant CS","2021","30-39","Unknown","Human Resources","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Legal","Legal","65","[c]","44310","48080"
"New entrant CS","2021","30-39","Unknown","Legal","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","International Trade","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","Operational Delivery","1005","[c]","24050","22680"
"New entrant CS","2021","30-39","Unknown","No function","Other","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","Policy","200","[c]","43460","40050"
"New entrant CS","2021","30-39","Unknown","No function","Psychology","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","Tax","245","[c]","21700","20140"
"New entrant CS","2021","30-39","Unknown","No function","Unknown","90","[c]","39520","28000"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Project Delivery","60","[c]","39810","38630"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","Property","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Security","Security","60","[c]","27360","25390"
"New entrant CS","2021","30-39","Unknown","Security","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Digital, Data and Technology","35","[c]","48160","46140"
"New entrant CS","2021","30-39","Unknown","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Medicine","30","[c]","43800","33180"
"New entrant CS","2021","30-39","Unknown","Unknown","Operational Delivery","185","[c]","25440","24880"
"New entrant CS","2021","30-39","Unknown","Unknown","Other","55","[c]","35220","29740"
"New entrant CS","2021","30-39","Unknown","Unknown","Policy","30","[c]","46580","48000"
"New entrant CS","2021","30-39","Unknown","Unknown","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","775","[c]","31130","27570"
"New entrant CS","2021","30-39","White","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","Economics","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","Operational Research","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","Social Research","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Analysis","Statistics","40","[c]","36400","36090"
"New entrant CS","2021","30-39","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","Commercial","55","[c]","36080","34900"
"New entrant CS","2021","30-39","White","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Communications","Communications","55","[c]","41440","36850"
"New entrant CS","2021","30-39","White","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Communications","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Communications","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Communications","Tax","60","[c]","26280","25560"
"New entrant CS","2021","30-39","White","Communications","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Counter Fraud","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Counter Fraud","Tax","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Debt","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Debt","Tax","40","[c]","20570","20140"
"New entrant CS","2021","30-39","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","Digital, Data and Technology","195","[c]","41370","38540"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","Finance","85","[c]","39030","35900"
"New entrant CS","2021","30-39","White","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","Human Resources","105","[c]","34580","30220"
"New entrant CS","2021","30-39","White","Human Resources","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Internal Audit","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Internal Audit","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Legal","Legal","175","[c]","46040","48080"
"New entrant CS","2021","30-39","White","Legal","Operational Delivery","30","[c]","21680","20250"
"New entrant CS","2021","30-39","White","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Economics","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Inspector of Education and Training","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","International Trade","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Knowledge and Information Management","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Medicine","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Operational Delivery","1695","[c]","27050","23790"
"New entrant CS","2021","30-39","White","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Other","55","[c]","31870","30950"
"New entrant CS","2021","30-39","White","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Policy","345","[c]","40800","36500"
"New entrant CS","2021","30-39","White","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Psychology","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Science and Engineering","120","[c]","35700","36330"
"New entrant CS","2021","30-39","White","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","No function","Tax","110","[c]","23470","20140"
"New entrant CS","2021","30-39","White","No function","Unknown","55","[c]","37330","32910"
"New entrant CS","2021","30-39","White","No function","Veterinarian","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","Other","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","Policy","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","Project Delivery","195","[c]","37490","35000"
"New entrant CS","2021","30-39","White","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","Science and Engineering","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Project Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Property","Property","55","[c]","33600","30000"
"New entrant CS","2021","30-39","White","Property","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Security","Security","100","[c]","27400","25540"
"New entrant CS","2021","30-39","White","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Medicine","50","[c]","41010","33780"
"New entrant CS","2021","30-39","White","Unknown","Operational Delivery","100","[c]","24930","24880"
"New entrant CS","2021","30-39","White","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Other","135","[c]","25870","20920"
"New entrant CS","2021","30-39","White","Unknown","Policy","30","[c]","41000","36500"
"New entrant CS","2021","30-39","White","Unknown","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Science and Engineering","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Unknown","2545","[c]","27290","27570"
"New entrant CS","2021","40-49","Asian","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Communications","Tax","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Debt","Tax","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Digital, Data & Technology","Digital, Data and Technology","35","[c]","45140","39000"
"New entrant CS","2021","40-49","Asian","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
