"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Brighton and Hove","Outside London","AO","Male","50","45","21160","21010"
"In post","2021","Brighton and Hove","Outside London","EO","Female","175","155","27470","27570"
"In post","2021","Brighton and Hove","Outside London","EO","Male","95","85","27810","27570"
"In post","2021","Brighton and Hove","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","G7","Female","35","35","58270","59990"
"In post","2021","Brighton and Hove","Outside London","G7","Male","25","25","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","HEO","Female","30","25","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","HEO","Male","15","15","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","SEO","Female","15","15","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","SEO","Male","10","10","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","Unknown","Female","65","55","28620","28200"
"In post","2021","Brighton and Hove","Outside London","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Bristol, City of","Outside London","AA","Female","65","55","18800","18990"
"In post","2021","Bristol, City of","Outside London","AA","Male","65","65","19280","19560"
"In post","2021","Bristol, City of","Outside London","AO","Female","700","610","21390","21050"
"In post","2021","Bristol, City of","Outside London","AO","Male","500","485","22330","21270"
"In post","2021","Bristol, City of","Outside London","EO","Female","785","690","26450","26780"
"In post","2021","Bristol, City of","Outside London","EO","Male","645","620","26900","27530"
"In post","2021","Bristol, City of","Outside London","G6","Female","185","170","64250","61620"
"In post","2021","Bristol, City of","Outside London","G6","Male","305","280","65030","64670"
"In post","2021","Bristol, City of","Outside London","G7","Female","450","420","52390","50630"
"In post","2021","Bristol, City of","Outside London","G7","Male","490","475","52310","51200"
"In post","2021","Bristol, City of","Outside London","HEO","Female","655","600","31640","31810"
"In post","2021","Bristol, City of","Outside London","HEO","Male","595","575","32410","31810"
"In post","2021","Bristol, City of","Outside London","SCS level","Female","45","40","88000","79760"
"In post","2021","Bristol, City of","Outside London","SCS level","Male","40","40","96500","87800"
"In post","2021","Bristol, City of","Outside London","SEO","Female","515","475","39810","38630"
"In post","2021","Bristol, City of","Outside London","SEO","Male","400","390","40340","39140"
"In post","2021","Bristol, City of","Outside London","Unknown","Female","120","105","28590","28200"
"In post","2021","Bristol, City of","Outside London","Unknown","Male","45","40","29530","30210"
"In post","2021","Bromley","London","AA","Female","10","10","[c]","[c]"
"In post","2021","Bromley","London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","London","AO","Female","95","80","22800","22450"
"In post","2021","Bromley","London","AO","Male","35","35","22400","21330"
"In post","2021","Bromley","London","EO","Female","170","150","31010","31060"
"In post","2021","Bromley","London","EO","Male","70","70","31170","31060"
"In post","2021","Bromley","London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","London","HEO","Female","25","25","[c]","[c]"
"In post","2021","Bromley","London","HEO","Male","10","10","[c]","[c]"
"In post","2021","Bromley","London","SEO","Female","15","15","[c]","[c]"
"In post","2021","Bromley","London","SEO","Male","5","5","[c]","[c]"
"In post","2021","Bromley","London","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Bromley","London","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Buckinghamshire CC","Outside London","AA","Female","60","55","20880","21500"
"In post","2021","Buckinghamshire CC","Outside London","AA","Male","55","55","21590","21500"
"In post","2021","Buckinghamshire CC","Outside London","AO","Female","260","240","24680","22920"
"In post","2021","Buckinghamshire CC","Outside London","AO","Male","190","185","28620","30400"
"In post","2021","Buckinghamshire CC","Outside London","EO","Female","285","270","28260","27570"
"In post","2021","Buckinghamshire CC","Outside London","EO","Male","205","200","29470","28670"
"In post","2021","Buckinghamshire CC","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2021","Buckinghamshire CC","Outside London","G6","Male","15","15","[c]","[c]"
"In post","2021","Buckinghamshire CC","Outside London","G7","Female","35","30","60160","56540"
"In post","2021","Buckinghamshire CC","Outside London","G7","Male","25","25","[c]","[c]"
"In post","2021","Buckinghamshire CC","Outside London","HEO","Female","150","145","34580","35300"
"In post","2021","Buckinghamshire CC","Outside London","HEO","Male","125","120","35680","35300"
"In post","2021","Buckinghamshire CC","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Buckinghamshire CC","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Buckinghamshire CC","Outside London","SEO","Female","95","90","44200","42580"
"In post","2021","Buckinghamshire CC","Outside London","SEO","Male","75","70","45380","42580"
"In post","2021","Buckinghamshire CC","Outside London","Unknown","Female","80","75","29590","30210"
"In post","2021","Buckinghamshire CC","Outside London","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","AA","Female","10","10","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","AA","Male","10","5","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","AO","Female","35","30","23740","22870"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","AO","Male","30","30","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","Female","50","45","28290","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","Male","45","40","31220","29190"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","HEO","Female","10","10","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","HEO","Male","15","10","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","SEO","Male","5","5","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Outside London","AA","Female","20","15","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Outside London","AO","Female","145","110","20700","21010"
"In post","2021","Calderdale and Kirklees","Outside London","AO","Male","65","65","20880","21010"
"In post","2021","Calderdale and Kirklees","Outside London","EO","Female","370","315","27260","27570"
"In post","2021","Calderdale and Kirklees","Outside London","EO","Male","240","235","27400","27570"
"In post","2021","Calderdale and Kirklees","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Outside London","G7","Female","5","5","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Outside London","G7","Male","5","5","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Outside London","HEO","Female","45","40","32120","32170"
"In post","2021","Calderdale and Kirklees","Outside London","HEO","Male","20","20","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Outside London","SEO","Female","20","20","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Outside London","SEO","Male","5","5","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Outside London","Unknown","Female","95","85","28680","28200"
"In post","2021","Calderdale and Kirklees","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Cambridgeshire CC","Outside London","AA","Female","125","110","20180","20600"
"In post","2021","Cambridgeshire CC","Outside London","AA","Male","110","100","20510","20600"
"In post","2021","Cambridgeshire CC","Outside London","AO","Female","380","350","23990","21710"
"In post","2021","Cambridgeshire CC","Outside London","AO","Male","520","500","28610","29810"
"In post","2021","Cambridgeshire CC","Outside London","EO","Female","350","320","27130","26930"
"In post","2021","Cambridgeshire CC","Outside London","EO","Male","360","355","28800","27570"
"In post","2021","Cambridgeshire CC","Outside London","G6","Female","40","35","71210","66290"
"In post","2021","Cambridgeshire CC","Outside London","G6","Male","30","30","67130","64220"
"In post","2021","Cambridgeshire CC","Outside London","G7","Female","110","105","57410","54540"
"In post","2021","Cambridgeshire CC","Outside London","G7","Male","125","120","58310","54540"
"In post","2021","Cambridgeshire CC","Outside London","HEO","Female","305","290","32850","33300"
"In post","2021","Cambridgeshire CC","Outside London","HEO","Male","345","340","33980","33300"
"In post","2021","Cambridgeshire CC","Outside London","SCS level","Female","20","15","[c]","[c]"
"In post","2021","Cambridgeshire CC","Outside London","SCS level","Male","25","20","[c]","[c]"
"In post","2021","Cambridgeshire CC","Outside London","SEO","Female","205","195","43260","40810"
"In post","2021","Cambridgeshire CC","Outside London","SEO","Male","225","220","42550","40580"
"In post","2021","Cambridgeshire CC","Outside London","Unknown","Female","85","80","29870","30210"
"In post","2021","Cambridgeshire CC","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Camden and City of London","London","AA","Female","55","50","20230","20280"
"In post","2021","Camden and City of London","London","AA","Male","80","75","21310","20280"
"In post","2021","Camden and City of London","London","AO","Female","425","395","23570","23500"
"In post","2021","Camden and City of London","London","AO","Male","300","295","24810","23500"
"In post","2021","Camden and City of London","London","EO","Female","495","460","29470","29570"
"In post","2021","Camden and City of London","London","EO","Male","430","425","30010","29570"
"In post","2021","Camden and City of London","London","G6","Female","70","60","80780","72830"
"In post","2021","Camden and City of London","London","G6","Male","130","125","86290","78800"
"In post","2021","Camden and City of London","London","G7","Female","160","155","58800","59160"
"In post","2021","Camden and City of London","London","G7","Male","235","230","59560","59160"
"In post","2021","Camden and City of London","London","HEO","Female","365","350","35650","36160"
"In post","2021","Camden and City of London","London","HEO","Male","395","385","36500","36160"
"In post","2021","Camden and City of London","London","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Camden and City of London","London","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Camden and City of London","London","SEO","Female","175","170","42980","42060"
"In post","2021","Camden and City of London","London","SEO","Male","255","250","43620","42060"
"In post","2021","Camden and City of London","London","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Camden and City of London","London","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Outside London","AA","Female","85","75","19140","20060"
