"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Security","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East of England","Female","45","[c]","27430","27570"
"New entrant CS","2021","Mixed","Unknown","East of England","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","London","Female","185","[c]","29940","31060"
"New entrant CS","2021","Mixed","Unknown","London","Male","80","[c]","31610","31060"
"New entrant CS","2021","Mixed","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","North East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","North East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","North West (England)","Female","35","[c]","24370","27570"
"New entrant CS","2021","Mixed","Unknown","North West (England)","Male","30","[c]","24890","27570"
"New entrant CS","2021","Mixed","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South East (England)","Female","45","[c]","27760","27570"
"New entrant CS","2021","Mixed","Unknown","South East (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","West Midlands (England)","Female","35","[c]","26450","27570"
"New entrant CS","2021","Mixed","Unknown","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Yorkshire and The Humber","Female","50","[c]","24970","27570"
"New entrant CS","2021","Mixed","Unknown","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","London","Unknown","[c]","[c]","[c]","[c]"
