"Status","Year","Disability","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Male","Undeclared","45","[c]","37130","33070"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Female","Heterosexual / straight","40","[c]","38170","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Female","Unknown","90","[c]","40840","32320"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Male","Unknown","70","[c]","38050","33510"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Female","Heterosexual / straight","2080","[c]","37690","32000"
"Leaver Dept.","2021","Declared non-disabled","White","Female","LGBO","155","[c]","36250","33090"
"Leaver Dept.","2021","Declared non-disabled","White","Female","Undeclared","140","[c]","41440","36310"
"Leaver Dept.","2021","Declared non-disabled","White","Female","Unknown","515","[c]","35440","29290"
"Leaver Dept.","2021","Declared non-disabled","White","Male","Heterosexual / straight","1540","[c]","39580","33910"
"Leaver Dept.","2021","Declared non-disabled","White","Male","LGBO","195","[c]","37330","32020"
"Leaver Dept.","2021","Declared non-disabled","White","Male","Undeclared","90","[c]","39620","34800"
"Leaver Dept.","2021","Declared non-disabled","White","Male","Unknown","375","[c]","35420","31210"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Female","Undeclared","35","[c]","36400","32120"
"Leaver Dept.","2021","Undeclared","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Male","Undeclared","70","[c]","39170","36730"
"Leaver Dept.","2021","Undeclared","Undeclared","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","Unknown","40","[c]","40240","42460"
"Leaver Dept.","2021","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Male","Unknown","40","[c]","39560","34880"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Female","Heterosexual / straight","95","[c]","37030","32320"
"Leaver Dept.","2021","Undeclared","White","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Male","Heterosexual / straight","65","[c]","37200","33570"
"Leaver Dept.","2021","Undeclared","White","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Female","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Male","Unknown","65","[c]","37260","37020"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Unknown","1450","[c]","36690","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Unknown","1305","[c]","37910","32980"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Female","Heterosexual / straight","90","[c]","43800","38600"
"Leaver Dept.","2021","Unknown","White","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Female","Unknown","80","[c]","39530","34190"
"Leaver Dept.","2021","Unknown","White","Male","Heterosexual / straight","90","[c]","44410","38960"
"Leaver Dept.","2021","Unknown","White","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Male","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Female","Heterosexual / straight","145","[c]","28740","27570"
"New entrant CS","2021","Declared disabled","Asian","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Male","Heterosexual / straight","110","[c]","30280","27570"
"New entrant CS","2021","Declared disabled","Asian","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Female","Heterosexual / straight","170","[c]","29870","30220"
"New entrant CS","2021","Declared disabled","Black","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Male","Heterosexual / straight","45","[c]","31750","30720"
"New entrant CS","2021","Declared disabled","Black","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Female","Heterosexual / straight","70","[c]","26710","27570"
"New entrant CS","2021","Declared disabled","Mixed","Female","LGBO","30","[c]","27660","27570"
"New entrant CS","2021","Declared disabled","Mixed","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Male","Heterosexual / straight","55","[c]","28570","27570"
"New entrant CS","2021","Declared disabled","Mixed","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
