"Status","Year","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Outside London","35","[c]","32490","30190"
"New entrant CS","2021","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","Outside London","55","[c]","30120","28590"
"New entrant CS","2021","Asian","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","Outside London","170","[c]","22080","20140"
"New entrant CS","2021","Asian","Unknown","London","875","[c]","31780","31060"
"New entrant CS","2021","Asian","Unknown","Outside London","1250","[c]","26530","27570"
"New entrant CS","2021","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","35","[c]","29640","27570"
"New entrant CS","2021","Asian","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data and Technology","London","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data and Technology","Outside London","40","[c]","36570","36500"
"New entrant CS","2021","Black","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Economics","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","London","320","[c]","28500","26810"
"New entrant CS","2021","Black","Operational Delivery","Outside London","220","[c]","25880","22920"
"New entrant CS","2021","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","London","35","[c]","31460","27750"
"New entrant CS","2021","Black","Other","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","London","110","[c]","34590","33210"
"New entrant CS","2021","Black","Policy","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Outside London","30","[c]","33080","33000"
"New entrant CS","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Science and Engineering","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Science and Engineering","Outside London","30","[c]","29820","30000"
"New entrant CS","2021","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Statistics","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Tax","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Tax","Outside London","35","[c]","21940","20140"
"New entrant CS","2021","Black","Unknown","London","890","[c]","30310","31060"
"New entrant CS","2021","Black","Unknown","Outside London","605","[c]","26940","27570"
"New entrant CS","2021","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","London","120","[c]","32060","30220"
"New entrant CS","2021","Mixed","Operational Delivery","Outside London","220","[c]","24600","22920"
"New entrant CS","2021","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","London","80","[c]","33790","32790"
"New entrant CS","2021","Mixed","Policy","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Social Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Tax","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","London","290","[c]","31650","31060"
"New entrant CS","2021","Mixed","Unknown","Outside London","480","[c]","26360","27570"
"New entrant CS","2021","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Medicine","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Operational Delivery","London","30","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Operational Delivery","Outside London","40","[c]","23380","21460"
"New entrant CS","2021","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Other","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Policy","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Outside London","5","[c]","[c]","[c]"
