"Status","Year","Age","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Digital, Data & Technology","Male","Unknown","110","[c]","44360","40590"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Female","Heterosexual / straight","60","[c]","40920","37350"
"New entrant CS","2021","40-49","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Male","Heterosexual / straight","40","[c]","43420","38630"
"New entrant CS","2021","40-49","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Female","Heterosexual / straight","80","[c]","35210","31740"
"New entrant CS","2021","40-49","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Female","Unknown","35","[c]","39370","38630"
"New entrant CS","2021","40-49","Human Resources","Male","Heterosexual / straight","30","[c]","44900","35000"
"New entrant CS","2021","40-49","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Female","Heterosexual / straight","95","[c]","45560","48080"
"New entrant CS","2021","40-49","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Male","Heterosexual / straight","50","[c]","46790","48080"
"New entrant CS","2021","40-49","Legal","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Female","Heterosexual / straight","975","[c]","32720","28000"
"New entrant CS","2021","40-49","No function","Female","LGBO","50","[c]","31340","24240"
"New entrant CS","2021","40-49","No function","Female","Undeclared","95","[c]","34440","31370"
"New entrant CS","2021","40-49","No function","Female","Unknown","510","[c]","28520","22350"
"New entrant CS","2021","40-49","No function","Male","Heterosexual / straight","605","[c]","34360","27910"
"New entrant CS","2021","40-49","No function","Male","LGBO","65","[c]","33720","29680"
"New entrant CS","2021","40-49","No function","Male","Undeclared","40","[c]","41670","36690"
"New entrant CS","2021","40-49","No function","Male","Unknown","445","[c]","30740","22850"
"New entrant CS","2021","40-49","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Female","Heterosexual / straight","105","[c]","40660","39500"
"New entrant CS","2021","40-49","Project Delivery","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Female","Unknown","35","[c]","41380","39030"
"New entrant CS","2021","40-49","Project Delivery","Male","Heterosexual / straight","165","[c]","42320","40250"
"New entrant CS","2021","40-49","Project Delivery","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Female","Heterosexual / straight","35","[c]","32830","28590"
"New entrant CS","2021","40-49","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Male","Heterosexual / straight","55","[c]","36570","33000"
"New entrant CS","2021","40-49","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Male","Heterosexual / straight","70","[c]","28620","23540"
"New entrant CS","2021","40-49","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Male","Unknown","35","[c]","33190","39070"
"New entrant CS","2021","40-49","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Female","Heterosexual / straight","1860","[c]","28060","27570"
"New entrant CS","2021","40-49","Unknown","Female","LGBO","75","[c]","28800","27570"
"New entrant CS","2021","40-49","Unknown","Female","Undeclared","90","[c]","29710","27570"
"New entrant CS","2021","40-49","Unknown","Female","Unknown","470","[c]","34180","27580"
"New entrant CS","2021","40-49","Unknown","Male","Heterosexual / straight","1260","[c]","29610","27570"
"New entrant CS","2021","40-49","Unknown","Male","LGBO","160","[c]","27530","27570"
"New entrant CS","2021","40-49","Unknown","Male","Undeclared","65","[c]","32560","27570"
"New entrant CS","2021","40-49","Unknown","Male","Unknown","370","[c]","32860","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Female","Unknown","35","[c]","76970","71250"
"New entrant CS","2021","50-59","Commercial","Male","Heterosexual / straight","35","[c]","48460","40580"
"New entrant CS","2021","50-59","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Male","Unknown","45","[c]","87360","72500"
"New entrant CS","2021","50-59","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Female","Unknown","30","[c]","20260","20140"
"New entrant CS","2021","50-59","Debt","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Male","Unknown","35","[c]","20940","20140"
"New entrant CS","2021","50-59","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Female","Heterosexual / straight","35","[c]","41680","42370"
"New entrant CS","2021","50-59","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Male","Heterosexual / straight","95","[c]","47170","47630"
"New entrant CS","2021","50-59","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Male","Unknown","60","[c]","46720","40930"
"New entrant CS","2021","50-59","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Female","Heterosexual / straight","35","[c]","32010","29000"
"New entrant CS","2021","50-59","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Male","Heterosexual / straight","35","[c]","44970","37080"
"New entrant CS","2021","50-59","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Female","Heterosexual / straight","55","[c]","40170","32260"
"New entrant CS","2021","50-59","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Female","Heterosexual / straight","40","[c]","45600","48080"
"New entrant CS","2021","50-59","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Male","Heterosexual / straight","45","[c]","46160","48080"
"New entrant CS","2021","50-59","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Female","Heterosexual / straight","700","[c]","29790","24020"
"New entrant CS","2021","50-59","No function","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Female","Undeclared","60","[c]","31980","28230"
"New entrant CS","2021","50-59","No function","Female","Unknown","420","[c]","26180","21500"
"New entrant CS","2021","50-59","No function","Male","Heterosexual / straight","590","[c]","34440","29180"
"New entrant CS","2021","50-59","No function","Male","LGBO","45","[c]","29330","24770"
"New entrant CS","2021","50-59","No function","Male","Undeclared","45","[c]","37570","32260"
"New entrant CS","2021","50-59","No function","Male","Unknown","375","[c]","29130","22850"
"New entrant CS","2021","50-59","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Female","Heterosexual / straight","75","[c]","38070","34020"
"New entrant CS","2021","50-59","Project Delivery","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Male","Heterosexual / straight","150","[c]","43810","40580"
"New entrant CS","2021","50-59","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Male","Unknown","30","[c]","46100","42000"
"New entrant CS","2021","50-59","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Male","Heterosexual / straight","75","[c]","40050","33300"
"New entrant CS","2021","50-59","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Male","Unknown","30","[c]","31540","25140"
"New entrant CS","2021","50-59","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Male","Heterosexual / straight","100","[c]","29470","24080"
"New entrant CS","2021","50-59","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Male","Unknown","40","[c]","34220","38150"
"New entrant CS","2021","50-59","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Female","Heterosexual / straight","1720","[c]","27180","27570"
"New entrant CS","2021","50-59","Unknown","Female","LGBO","60","[c]","27490","27570"
"New entrant CS","2021","50-59","Unknown","Female","Undeclared","90","[c]","27740","27570"
"New entrant CS","2021","50-59","Unknown","Female","Unknown","365","[c]","31970","27570"
"New entrant CS","2021","50-59","Unknown","Male","Heterosexual / straight","1125","[c]","28220","27570"
"New entrant CS","2021","50-59","Unknown","Male","LGBO","85","[c]","26860","27570"
"New entrant CS","2021","50-59","Unknown","Male","Undeclared","60","[c]","28670","27570"
"New entrant CS","2021","50-59","Unknown","Male","Unknown","335","[c]","34610","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
