"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","North West (England)","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","North West (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Wales","AO","30","25","21810","22490"
"In post","2021","Declared disabled","Companies House","Wales","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Wales","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Wales","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","London","G6","10","10","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","London","G7","10","5","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","London","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Scotland","AO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Scotland","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Scotland","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","North West (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Wales","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","AO","35","30","21930","22220"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","HEO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","SEO","40","35","47640","52490"
"In post","2021","Declared disabled","Crown Prosecution Service","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East Midlands (England)","AO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East Midlands (England)","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East of England","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East of England","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East of England","G7","20","20","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East of England","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","London","AO","30","25","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","London","EO","35","30","29420","30110"
"In post","2021","Declared disabled","Crown Prosecution Service","London","G6","5","5","[c]","[c]"
