"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Staffordshire CC","SEO/HEO","40","40","39860","37610"
"In post","2021","Commercial","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","G6/G7","5","5","[c]","[c]"
"In post","2021","Commercial","Suffolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","SEO/HEO","15","15","40900","40060"
"In post","2021","Commercial","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Swansea","AA/AO","35","30","20890","21590"
"In post","2021","Commercial","Swansea","EO","35","35","26580","26700"
"In post","2021","Commercial","Swansea","G6/G7","15","15","57210","55300"
"In post","2021","Commercial","Swansea","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Swansea","SEO/HEO","80","75","36690","33350"
"In post","2021","Commercial","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","SEO/HEO","15","15","38210","38630"
"In post","2021","Commercial","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","G6/G7","10","10","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","SEO/HEO","35","35","39460","38960"
"In post","2021","Commercial","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tyneside","G6/G7","5","5","[c]","[c]"
"In post","2021","Commercial","Tyneside","SEO/HEO","20","20","36960","36910"
"In post","2021","Commercial","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Commercial","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wakefield","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Commercial","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warrington","SEO/HEO","15","10","35620","35900"
"In post","2021","Commercial","Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Cumbria","Unknown","15","15","39570","38860"
"In post","2021","Commercial","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Lothian","AA/AO","5","5","[c]","[c]"
"In post","2021","Commercial","West Lothian","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Commercial","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Surrey","SEO/HEO","10","10","44870","40330"
"In post","2021","Commercial","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Westminster","AA/AO","10","10","24040","24230"
"In post","2021","Commercial","Westminster","EO","60","55","28780","29240"
"In post","2021","Commercial","Westminster","G6/G7","180","175","63460","61570"
"In post","2021","Commercial","Westminster","SCS level","50","45","86340","77510"
"In post","2021","Commercial","Westminster","SEO/HEO","260","260","40470","40650"
"In post","2021","Commercial","Westminster","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Wiltshire","AA/AO","25","25","23400","20920"
"In post","2021","Commercial","Wiltshire","EO","40","35","26550","27280"
"In post","2021","Commercial","Wiltshire","G6/G7","10","10","49500","50780"
"In post","2021","Commercial","Wiltshire","SEO/HEO","105","100","37100","36460"
"In post","2021","Commercial","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Worcestershire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Commercial","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","York","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","York","G6/G7","10","10","55770","52070"
"In post","2021","Commercial","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","York","SEO/HEO","30","30","35170","37240"
"In post","2021","Commercial","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Barnet","SEO/HEO","10","10","37410","36840"
"In post","2021","Communications","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","10","24950","25850"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","5","[c]","[c]"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","35","35","35690","35400"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","G6/G7","5","5","[c]","[c]"
"In post","2021","Communications","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","SEO/HEO","15","15","36770","37370"
"In post","2021","Communications","Berkshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Communications","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire","SEO/HEO","10","10","34110","36460"
"In post","2021","Communications","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","EO","5","5","[c]","[c]"
"In post","2021","Communications","Birmingham","G6/G7","10","10","[c]","[c]"
"In post","2021","Communications","Birmingham","SEO/HEO","25","25","40870","39180"
"In post","2021","Communications","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bournemouth and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","EO","15","10","26430","26410"
"In post","2021","Communications","Bristol, City of","G6/G7","15","15","56090","54940"
"In post","2021","Communications","Bristol, City of","SEO/HEO","60","55","35790","36340"
"In post","2021","Communications","Buckinghamshire CC","AA/AO","5","5","[c]","[c]"
"In post","2021","Communications","Buckinghamshire CC","EO","10","10","28940","28670"
"In post","2021","Communications","Buckinghamshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Buckinghamshire CC","SEO/HEO","10","10","38690","36880"
"In post","2021","Communications","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Communications","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Camden and City of London","G6/G7","5","5","[c]","[c]"
"In post","2021","Communications","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Camden and City of London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","AA/AO","15","15","23380","23830"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","EO","30","30","28280","28850"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","G6/G7","25","25","58770","60830"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","SEO/HEO","105","100","39180","37410"
"In post","2021","Communications","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Hampshire","AA/AO","10","10","21230","21030"
"In post","2021","Communications","Central Hampshire","EO","25","25","27080","26670"
"In post","2021","Communications","Central Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Communications","Central Hampshire","SEO/HEO","25","25","37220","36460"
"In post","2021","Communications","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Communications","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","EO","10","10","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","G6/G7","5","5","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","SEO/HEO","25","25","37160","36780"
"In post","2021","Communications","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","AA/AO","10","10","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Coventry","EO","10","10","[c]","[c]"
"In post","2021","Communications","Coventry","G6/G7","20","20","55290","50630"
"In post","2021","Communications","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Coventry","SEO/HEO","20","20","36370","36960"
"In post","2021","Communications","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Croydon","SEO/HEO","25","25","40750","39440"
"In post","2021","Communications","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Darlington","EO","15","10","26910","26000"
"In post","2021","Communications","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Darlington","SEO/HEO","15","10","34330","32300"
"In post","2021","Communications","Devon CC","AA/AO","5","5","[c]","[c]"
"In post","2021","Communications","Devon CC","EO","5","5","[c]","[c]"
"In post","2021","Communications","Devon CC","G6/G7","10","10","[c]","[c]"
"In post","2021","Communications","Devon CC","SEO/HEO","25","20","35900","37010"
"In post","2021","Communications","Dorset CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset CC","EO","10","10","28150","29200"
"In post","2021","Communications","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Communications","Durham CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","EO","5","5","[c]","[c]"
"In post","2021","Communications","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","SEO/HEO","10","10","37780","37450"
"In post","2021","Communications","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hackney and Newham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Communications","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hertfordshire","EO","5","5","[c]","[c]"
"In post","2021","Communications","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hertfordshire","SEO/HEO","15","15","39330","40770"
"In post","2021","Communications","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hounslow and Richmond upon Thames","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Communications","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
