"Status","Year","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","Heterosexual / straight","180","[c]","35420","32790"
"New entrant CS","2021","Asian","Policy","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Policy","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Heterosexual / straight","60","[c]","35050","34000"
"New entrant CS","2021","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","Heterosexual / straight","75","[c]","30460","28590"
"New entrant CS","2021","Asian","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","Heterosexual / straight","150","[c]","22430","20140"
"New entrant CS","2021","Asian","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tax","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Heterosexual / straight","2040","[c]","28790","27570"
"New entrant CS","2021","Asian","Unknown","LGBO","45","[c]","27220","27570"
"New entrant CS","2021","Asian","Unknown","Undeclared","65","[c]","27880","27570"
"New entrant CS","2021","Asian","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data and Technology","Heterosexual / straight","65","[c]","40540","39040"
"New entrant CS","2021","Black","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Economics","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Heterosexual / straight","35","[c]","36670","35070"
"New entrant CS","2021","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Heterosexual / straight","495","[c]","27450","25450"
"New entrant CS","2021","Black","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Heterosexual / straight","45","[c]","27860","26950"
"New entrant CS","2021","Black","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Heterosexual / straight","110","[c]","34600","33210"
"New entrant CS","2021","Black","Policy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Heterosexual / straight","50","[c]","36510","34360"
"New entrant CS","2021","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Science and Engineering","Heterosexual / straight","55","[c]","30920","30000"
"New entrant CS","2021","Black","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Tax","Heterosexual / straight","40","[c]","23010","20140"
"New entrant CS","2021","Black","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Heterosexual / straight","1410","[c]","29000","29290"
"New entrant CS","2021","Black","Unknown","LGBO","60","[c]","27630","27570"
"New entrant CS","2021","Black","Unknown","Undeclared","40","[c]","28980","31060"
"New entrant CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Heterosexual / straight","40","[c]","27370","27570"
"New entrant CS","2021","Chinese","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","Heterosexual / straight","20","[c]","[c]","[c]"
