"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Finance","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","SEO/HEO","Heterosexual / straight","55","[c]","33970","32870"
"New entrant CS","2021","Project Delivery","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","EO","Heterosexual / straight","45","[c]","19450","19040"
"New entrant CS","2021","Project Delivery","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","SEO/HEO","Heterosexual / straight","50","[c]","30390","28500"
"New entrant CS","2021","Project Delivery","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","EO","Heterosexual / straight","135","[c]","25980","26350"
"New entrant CS","2021","Project Delivery","Project Delivery","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","EO","Unknown","55","[c]","22480","25560"
"New entrant CS","2021","Project Delivery","Project Delivery","G6/G7","Heterosexual / straight","110","[c]","55910","53970"
"New entrant CS","2021","Project Delivery","Project Delivery","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","G6/G7","Unknown","40","[c]","55830","53500"
"New entrant CS","2021","Project Delivery","Project Delivery","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","SEO/HEO","Heterosexual / straight","385","[c]","36210","35060"
"New entrant CS","2021","Project Delivery","Project Delivery","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","SEO/HEO","Unknown","100","[c]","35730","35900"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","Heterosexual / straight","45","[c]","41660","40750"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","EO","Heterosexual / straight","45","[c]","26360","27540"
"New entrant CS","2021","Project Delivery","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","EO","Unknown","50","[c]","18310","16780"
"New entrant CS","2021","Project Delivery","Science and Engineering","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","SEO/HEO","Heterosexual / straight","70","[c]","37700","39500"
"New entrant CS","2021","Project Delivery","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Unknown","Heterosexual / straight","50","[c]","36320","33000"
"New entrant CS","2021","Project Delivery","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","AA/AO","Heterosexual / straight","65","[c]","21000","20880"
"New entrant CS","2021","Property","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","AA/AO","Unknown","60","[c]","20880","20880"
"New entrant CS","2021","Property","Operational Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","AA/AO","Heterosexual / straight","50","[c]","19110","18760"
"New entrant CS","2021","Property","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","EO","Heterosexual / straight","75","[c]","25800","26130"
"New entrant CS","2021","Property","Property","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","EO","Unknown","35","[c]","25230","24500"
"New entrant CS","2021","Property","Property","G6/G7","Heterosexual / straight","40","[c]","57510","54540"
"New entrant CS","2021","Property","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","SEO/HEO","Heterosexual / straight","150","[c]","34860","33300"
"New entrant CS","2021","Property","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","SEO/HEO","Unknown","40","[c]","35040","33150"
"New entrant CS","2021","Property","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","AA/AO","Unknown","30","[c]","23710","25140"
"New entrant CS","2021","Property","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","AA/AO","Heterosexual / straight","315","[c]","24080","20920"
"New entrant CS","2021","Security","Security","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","AA/AO","Unknown","190","[c]","26750","24750"
"New entrant CS","2021","Security","Security","EO","Heterosexual / straight","50","[c]","27540","24810"
"New entrant CS","2021","Security","Security","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","SEO/HEO","Heterosexual / straight","45","[c]","35440","34880"
"New entrant CS","2021","Security","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","AA/AO","Unknown","45","[c]","20570","20800"
"New entrant CS","2021","Security","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
