"Status","Year","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Policy","North East (England)","30","[c]","34960","29360"
"New entrant CS","2021","Policy","North West (England)","110","[c]","35540","32870"
"New entrant CS","2021","Policy","Northern Ireland","10","[c]","36700","36450"
"New entrant CS","2021","Policy","Scotland","30","[c]","30680","27800"
"New entrant CS","2021","Policy","South East (England)","45","[c]","36990","38650"
"New entrant CS","2021","Policy","South West (England)","120","[c]","34150","30220"
"New entrant CS","2021","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","50","[c]","30190","26290"
"New entrant CS","2021","Policy","West Midlands (England)","70","[c]","36210","30730"
"New entrant CS","2021","Policy","Yorkshire and The Humber","305","[c]","36330","30190"
"New entrant CS","2021","Project Delivery","East Midlands (England)","15","[c]","38920","40000"
"New entrant CS","2021","Project Delivery","East of England","45","[c]","33510","33300"
"New entrant CS","2021","Project Delivery","London","300","[c]","42330","36430"
"New entrant CS","2021","Project Delivery","North East (England)","30","[c]","38510","36520"
"New entrant CS","2021","Project Delivery","North West (England)","90","[c]","35540","30820"
"New entrant CS","2021","Project Delivery","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","30","[c]","36520","33000"
"New entrant CS","2021","Project Delivery","South East (England)","160","[c]","34400","33000"
"New entrant CS","2021","Project Delivery","South West (England)","325","[c]","36460","33000"
"New entrant CS","2021","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","45","[c]","37610","36380"
"New entrant CS","2021","Project Delivery","West Midlands (England)","85","[c]","37140","36340"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","55","[c]","34160","35900"
"New entrant CS","2021","Property","East Midlands (England)","45","[c]","25720","21630"
"New entrant CS","2021","Property","East of England","35","[c]","30280","28330"
"New entrant CS","2021","Property","London","60","[c]","40440","34310"
"New entrant CS","2021","Property","North East (England)","40","[c]","30860","29830"
"New entrant CS","2021","Property","North West (England)","50","[c]","32700","26450"
"New entrant CS","2021","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","25","[c]","34940","30880"
"New entrant CS","2021","Property","South East (England)","65","[c]","37570","33000"
"New entrant CS","2021","Property","South West (England)","65","[c]","32010","30000"
"New entrant CS","2021","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","20","[c]","30300","30000"
"New entrant CS","2021","Property","West Midlands (England)","25","[c]","37620","30660"
"New entrant CS","2021","Property","Yorkshire and The Humber","50","[c]","34270","31500"
"New entrant CS","2021","Psychology","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East of England","10","[c]","27780","27700"
"New entrant CS","2021","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","20","[c]","25630","24620"
"New entrant CS","2021","Psychology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","20","[c]","27750","24620"
"New entrant CS","2021","Psychology","South West (England)","15","[c]","26840","27700"
"New entrant CS","2021","Psychology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Midlands (England)","15","[c]","26640","24620"
"New entrant CS","2021","Psychology","Yorkshire and The Humber","15","[c]","24770","24620"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","45","[c]","35290","31370"
"New entrant CS","2021","Science and Engineering","East of England","65","[c]","30570","29750"
"New entrant CS","2021","Science and Engineering","London","215","[c]","36910","33950"
"New entrant CS","2021","Science and Engineering","North East (England)","20","[c]","35360","37610"
"New entrant CS","2021","Science and Engineering","North West (England)","120","[c]","30120","28290"
"New entrant CS","2021","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","40","[c]","29970","26000"
"New entrant CS","2021","Science and Engineering","South East (England)","145","[c]","29700","27960"
"New entrant CS","2021","Science and Engineering","South West (England)","535","[c]","29780","27540"
"New entrant CS","2021","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Wales","20","[c]","28170","29890"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","45","[c]","32860","28590"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","65","[c]","34470","26370"
"New entrant CS","2021","Security","East Midlands (England)","30","[c]","23310","19560"
"New entrant CS","2021","Security","East of England","60","[c]","26390","23540"
"New entrant CS","2021","Security","London","105","[c]","32260","29970"
"New entrant CS","2021","Security","North East (England)","10","[c]","28710","24620"
"New entrant CS","2021","Security","North West (England)","55","[c]","27880","23540"
"New entrant CS","2021","Security","Northern Ireland","20","[c]","19830","19560"
"New entrant CS","2021","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","85","[c]","23280","19560"
"New entrant CS","2021","Security","South East (England)","185","[c]","28380","25540"
"New entrant CS","2021","Security","South West (England)","110","[c]","25490","19900"
"New entrant CS","2021","Security","Wales","25","[c]","25410","25390"
"New entrant CS","2021","Security","West Midlands (England)","30","[c]","30520","27020"
"New entrant CS","2021","Security","Yorkshire and The Humber","30","[c]","30510","23540"
"New entrant CS","2021","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","105","[c]","35960","32540"
"New entrant CS","2021","Social Research","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","25","[c]","29750","29540"
"New entrant CS","2021","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","70","[c]","32260","29540"
"New entrant CS","2021","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","185","[c]","35990","32540"
"New entrant CS","2021","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","25","[c]","31680","31810"
"New entrant CS","2021","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","35","[c]","30260","29540"
"New entrant CS","2021","Statistics","South West (England)","15","[c]","31970","31700"
"New entrant CS","2021","Statistics","Wales","70","[c]","31120","29540"
"New entrant CS","2021","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","20","[c]","27450","24920"
"New entrant CS","2021","Tax","East Midlands (England)","195","[c]","25740","25560"
"New entrant CS","2021","Tax","London","100","[c]","31810","32320"
"New entrant CS","2021","Tax","North East (England)","800","[c]","22840","20140"
"New entrant CS","2021","Tax","North West (England)","675","[c]","22360","20140"
"New entrant CS","2021","Tax","Northern Ireland","130","[c]","21830","20140"
"New entrant CS","2021","Tax","Scotland","455","[c]","20830","20140"
"New entrant CS","2021","Tax","South East (England)","85","[c]","20140","20140"
"New entrant CS","2021","Tax","South West (England)","10","[c]","29730","31810"
"New entrant CS","2021","Tax","Wales","245","[c]","21660","20140"
"New entrant CS","2021","Tax","West Midlands (England)","200","[c]","21550","20140"
"New entrant CS","2021","Tax","Yorkshire and The Humber","345","[c]","22150","20140"
"New entrant CS","2021","Unknown","East Midlands (England)","880","[c]","26340","27570"
"New entrant CS","2021","Unknown","East of England","1275","[c]","27570","27570"
"New entrant CS","2021","Unknown","London","4685","[c]","33820","31060"
"New entrant CS","2021","Unknown","North East (England)","1560","[c]","24210","21010"
"New entrant CS","2021","Unknown","North West (England)","2665","[c]","25820","27570"
"New entrant CS","2021","Unknown","Northern Ireland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","2630","[c]","29590","27570"
"New entrant CS","2021","Unknown","South East (England)","2095","[c]","27240","27570"
"New entrant CS","2021","Unknown","South West (England)","1250","[c]","26210","27570"
"New entrant CS","2021","Unknown","Unknown","855","[c]","32060","27570"
"New entrant CS","2021","Unknown","Wales","680","[c]","24870","27570"
"New entrant CS","2021","Unknown","West Midlands (England)","1080","[c]","26710","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","1790","[c]","26650","27570"
"New entrant CS","2021","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Yorkshire and The Humber","10","[c]","31340","35900"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","",""
"","The Department for Work and Pensions provided aggregated professions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
