"Status","Year","Function_of_post","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","HM Prison and Probation Service","Essex","Female","75","[c]","22400","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","Essex","Male","45","[c]","24320","25850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","120","[c]","22210","20600"
"New entrant CS","2021","No function","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","70","[c]","22450","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Greater Manchester","Female","80","[c]","22550","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Greater Manchester","Male","60","[c]","23770","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Hampshire and Isle of Wight","Female","75","[c]","22140","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Hampshire and Isle of Wight","Male","60","[c]","24040","23970"
"New entrant CS","2021","No function","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Female","90","[c]","22350","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Male","70","[c]","22600","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Inner London - East","Female","160","[c]","27450","26810"
"New entrant CS","2021","No function","HM Prison and Probation Service","Inner London - East","Male","100","[c]","28620","30220"
"New entrant CS","2021","No function","HM Prison and Probation Service","Inner London - West","Female","120","[c]","28640","30220"
"New entrant CS","2021","No function","HM Prison and Probation Service","Inner London - West","Male","120","[c]","29000","30220"
"New entrant CS","2021","No function","HM Prison and Probation Service","Kent","Female","130","[c]","24300","24020"
"New entrant CS","2021","No function","HM Prison and Probation Service","Kent","Male","130","[c]","25720","27850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Lancashire","Female","95","[c]","22290","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Lancashire","Male","90","[c]","22400","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Female","110","[c]","22140","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Male","90","[c]","22410","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Lincolnshire","Female","40","[c]","21670","20600"
"New entrant CS","2021","No function","HM Prison and Probation Service","Lincolnshire","Male","35","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","Merseyside","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","Merseyside","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","North Yorkshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","Northumberland and Tyne and Wear","Female","35","[c]","21440","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","Northumberland and Tyne and Wear","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","Outer London - East and North East","Female","95","[c]","26940","26810"
"New entrant CS","2021","No function","HM Prison and Probation Service","Outer London - East and North East","Male","80","[c]","28160","28720"
"New entrant CS","2021","No function","HM Prison and Probation Service","Outer London - South","Female","40","[c]","25730","22350"
"New entrant CS","2021","No function","HM Prison and Probation Service","Outer London - South","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","Outer London - West and North West","Female","65","[c]","26370","26810"
"New entrant CS","2021","No function","HM Prison and Probation Service","Outer London - West and North West","Male","40","[c]","29880","30720"
"New entrant CS","2021","No function","HM Prison and Probation Service","Shropshire and Staffordshire","Female","155","[c]","22430","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Shropshire and Staffordshire","Male","115","[c]","23040","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","South Yorkshire","Female","90","[c]","21340","20600"
"New entrant CS","2021","No function","HM Prison and Probation Service","South Yorkshire","Male","65","[c]","22510","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Surrey, East and West Sussex","Female","160","[c]","24120","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","Surrey, East and West Sussex","Male","145","[c]","25730","25850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Tees Valley and Durham","Female","115","[c]","22170","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Tees Valley and Durham","Male","95","[c]","22540","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","West Midlands","Female","95","[c]","22120","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","West Midlands","Male","45","[c]","23330","21730"
"New entrant CS","2021","No function","HM Prison and Probation Service","West Wales and The Valleys","Female","45","[c]","22060","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","West Wales and The Valleys","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","West Yorkshire","Female","135","[c]","23090","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","West Yorkshire","Male","100","[c]","21990","21220"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","East Wales","Female","130","[c]","21100","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","East Wales","Male","130","[c]","21030","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Female","55","[c]","21220","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Male","50","[c]","20610","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Greater Manchester","Female","170","[c]","20950","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Greater Manchester","Male","160","[c]","21660","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Female","45","[c]","20260","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Male","40","[c]","20140","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Inner London - East","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Inner London - West","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Merseyside","Female","115","[c]","20620","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Merseyside","Male","80","[c]","20750","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Northern Ireland","Female","100","[c]","21180","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Northern Ireland","Male","105","[c]","21290","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Female","140","[c]","21000","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Male","100","[c]","21590","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Outer London - South","Female","35","[c]","32640","29570"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Outer London - South","Male","50","[c]","31500","29570"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Southern Scotland","Female","50","[c]","21590","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Southern Scotland","Male","40","[c]","20140","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","West Central Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","West Central Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","West Midlands","Female","60","[c]","22370","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","West Midlands","Male","60","[c]","21980","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","West Yorkshire","Female","105","[c]","21080","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","West Yorkshire","Male","135","[c]","20580","20140"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","East Anglia","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","Inner London - West","Female","155","[c]","31670","28500"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","Inner London - West","Male","160","[c]","33470","29360"
"New entrant CS","2021","No function","Insolvency Service","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Devon","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Devon","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","East Anglia","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Eastern Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Greater Manchester","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Greater Manchester","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Inner London - East","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Inner London - East","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Kent","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Kent","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","West Midlands","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","West Midlands","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","West Yorkshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","West Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","Inner London - West","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","Inner London - West","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","West Midlands","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","West Midlands","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Derbyshire and Nottinghamshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Merseyside","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Northumberland and Tyne and Wear","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","West Midlands","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Female","40","[c]","28280","26350"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Male","50","[c]","32210","26590"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","North Eastern Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Devon","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","Female","75","[c]","39440","33210"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","Male","50","[c]","40790","33210"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Greater Manchester","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Inner London - East","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Inner London - East","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Inner London - West","Female","95","[c]","34640","36800"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Inner London - West","Male","55","[c]","33010","30850"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","West Yorkshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","West Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Bedfordshire and Hertfordshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Cheshire","Female","95","[c]","29540","28840"
"New entrant CS","2021","No function","National Crime Agency","Cheshire","Male","85","[c]","34030","32770"
"New entrant CS","2021","No function","National Crime Agency","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Devon","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Devon","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Essex","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","45","[c]","31370","32770"
"New entrant CS","2021","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","40","[c]","32990","32770"
"New entrant CS","2021","No function","National Crime Agency","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Hampshire and Isle of Wight","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Hampshire and Isle of Wight","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Inner London - East","Female","135","[c]","35370","32260"
"New entrant CS","2021","No function","National Crime Agency","Inner London - East","Male","115","[c]","38180","37560"
