"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","AA/AO","425","[c]","21250","20600"
"New entrant CS","2021","Declared disabled","Operational Delivery","EO","125","[c]","25890","25000"
"New entrant CS","2021","Declared disabled","Operational Delivery","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","SEO/HEO","110","[c]","34580","32720"
"New entrant CS","2021","Declared disabled","Operational Delivery","Unknown","125","[c]","23450","22920"
"New entrant CS","2021","Declared disabled","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","AA/AO","50","[c]","20200","20710"
"New entrant CS","2021","Declared disabled","Other","EO","40","[c]","25300","26350"
"New entrant CS","2021","Declared disabled","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","EO","45","[c]","26600","26180"
"New entrant CS","2021","Declared disabled","Policy","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Policy","SEO/HEO","145","[c]","33680","33570"
"New entrant CS","2021","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","SEO/HEO","40","[c]","34470","33000"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Psychology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Science and Engineering","SEO/HEO","45","[c]","32340","31510"
"New entrant CS","2021","Declared disabled","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Research","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Statistics","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","AA/AO","55","[c]","20360","20140"
"New entrant CS","2021","Declared disabled","Tax","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tax","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA/AO","670","[c]","21330","21010"
"New entrant CS","2021","Declared disabled","Unknown","EO","1410","[c]","28360","27570"
"New entrant CS","2021","Declared disabled","Unknown","G6/G7","45","[c]","57050","55990"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO/HEO","105","[c]","34250","34550"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","EO","40","[c]","25230","26350"
"New entrant CS","2021","Declared non-disabled","Commercial","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","SEO/HEO","100","[c]","37380","35900"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","EO","40","[c]","26210","26290"
"New entrant CS","2021","Declared non-disabled","Communications","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SEO/HEO","100","[c]","36040","33300"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","AA/AO","35","[c]","21020","20920"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","EO","135","[c]","25610","25560"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","G6/G7","205","[c]","57790","56000"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","SEO/HEO","355","[c]","37280","36670"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","AA/AO","40","[c]","23400","23310"
"New entrant CS","2021","Declared non-disabled","Economics","EO","30","[c]","27540","27680"
"New entrant CS","2021","Declared non-disabled","Economics","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","SEO/HEO","160","[c]","32970","32750"
"New entrant CS","2021","Declared non-disabled","Finance","AA/AO","50","[c]","21010","20920"
"New entrant CS","2021","Declared non-disabled","Finance","EO","90","[c]","24740","25000"
"New entrant CS","2021","Declared non-disabled","Finance","G6/G7","45","[c]","58370","58000"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SEO/HEO","145","[c]","37400","36650"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA/AO","95","[c]","20990","20920"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","70","[c]","25590","26180"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6/G7","50","[c]","58130","55250"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO/HEO","135","[c]","34650","34020"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","G6/G7","50","[c]","73390","75500"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","SEO/HEO","30","[c]","48390","46360"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","SEO/HEO","45","[c]","33220","31800"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","SEO/HEO","60","[c]","34910","32540"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","EO","55","[c]","27470","29280"
"New entrant CS","2021","Declared non-disabled","Legal","G6/G7","140","[c]","55560","51810"
"New entrant CS","2021","Declared non-disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SEO/HEO","160","[c]","34720","33550"
"New entrant CS","2021","Declared non-disabled","Medicine","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","EO","40","[c]","29530","30620"
"New entrant CS","2021","Declared non-disabled","Medicine","G6/G7","60","[c]","70830","73760"
"New entrant CS","2021","Declared non-disabled","Medicine","SCS level","35","[c]","91780","82100"
"New entrant CS","2021","Declared non-disabled","Medicine","SEO/HEO","70","[c]","36690","37890"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","AA/AO","3965","[c]","22040","21270"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","EO","905","[c]","25630","25010"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","G6/G7","240","[c]","56050","53150"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","SEO/HEO","1045","[c]","34800","33290"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","890","[c]","23170","22920"
"New entrant CS","2021","Declared non-disabled","Operational Research","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","SEO/HEO","45","[c]","35130","34710"
"New entrant CS","2021","Declared non-disabled","Other","AA/AO","445","[c]","20610","20920"
"New entrant CS","2021","Declared non-disabled","Other","EO","355","[c]","25310","26350"
"New entrant CS","2021","Declared non-disabled","Other","G6/G7","65","[c]","61330","57460"
"New entrant CS","2021","Declared non-disabled","Other","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","SEO/HEO","205","[c]","34320","34000"
"New entrant CS","2021","Declared non-disabled","Other","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","AA/AO","40","[c]","21400","20920"
"New entrant CS","2021","Declared non-disabled","Policy","EO","235","[c]","26670","26410"
"New entrant CS","2021","Declared non-disabled","Policy","G6/G7","205","[c]","56060","53380"
"New entrant CS","2021","Declared non-disabled","Policy","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","SEO/HEO","905","[c]","34060","33570"
"New entrant CS","2021","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","EO","135","[c]","25810","26350"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G6/G7","115","[c]","56120","54110"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SEO/HEO","380","[c]","35850","35000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","45","[c]","40650","40000"
"New entrant CS","2021","Declared non-disabled","Property","AA/AO","40","[c]","19040","18760"
"New entrant CS","2021","Declared non-disabled","Property","EO","70","[c]","25780","26350"
"New entrant CS","2021","Declared non-disabled","Property","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SEO/HEO","150","[c]","34800","33000"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","EO","30","[c]","25010","24620"
"New entrant CS","2021","Declared non-disabled","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","AA/AO","175","[c]","21070","20660"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","EO","195","[c]","26090","26370"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","G6/G7","60","[c]","55420","52620"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","SEO/HEO","465","[c]","34980","33790"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Unknown","50","[c]","36500","33000"
"New entrant CS","2021","Declared non-disabled","Security","AA/AO","295","[c]","23870","20920"
"New entrant CS","2021","Declared non-disabled","Security","EO","50","[c]","27780","26250"
"New entrant CS","2021","Declared non-disabled","Security","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SEO/HEO","45","[c]","34790","33000"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","SEO/HEO","90","[c]","33830","32540"
"New entrant CS","2021","Declared non-disabled","Statistics","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","EO","55","[c]","27010","27850"
"New entrant CS","2021","Declared non-disabled","Statistics","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","SEO/HEO","105","[c]","34390","32560"
"New entrant CS","2021","Declared non-disabled","Tax","AA/AO","610","[c]","20210","20140"
"New entrant CS","2021","Declared non-disabled","Tax","EO","270","[c]","25700","25560"
"New entrant CS","2021","Declared non-disabled","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","SEO/HEO","95","[c]","32290","31810"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","4650","[c]","21610","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","8210","[c]","28520","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","335","[c]","56850","54700"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","35","[c]","96470","92500"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","780","[c]","35310","34710"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","AA/AO","180","[c]","21260","20600"
"New entrant CS","2021","Undeclared","Operational Delivery","EO","75","[c]","25540","25260"
"New entrant CS","2021","Undeclared","Operational Delivery","G6/G7","35","[c]","58030","56950"
"New entrant CS","2021","Undeclared","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","SEO/HEO","110","[c]","34850","33730"
"New entrant CS","2021","Undeclared","Operational Delivery","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","EO","30","[c]","25070","23970"
"New entrant CS","2021","Undeclared","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","EO","20","[c]","[c]","[c]"
