"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Heterosexual / straight","100","[c]","40210","36760"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Economics","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Economics","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Finance","Heterosexual / straight","35","[c]","41020","38750"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Human Resources","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","Heterosexual / straight","300","[c]","24560","24370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","LGBO","45","[c]","25030","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","Undeclared","35","[c]","24490","24370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","100","[c]","23770","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Policy","Heterosexual / straight","360","[c]","36360","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Policy","LGBO","40","[c]","39300","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Policy","Undeclared","40","[c]","33380","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Policy","Unknown","150","[c]","36690","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Property","Heterosexual / straight","35","[c]","40590","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Property","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Heterosexual / straight","45","[c]","27910","27960"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Communications","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Digital, Data and Technology","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Digital, Data and Technology","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Economics","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Economics","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","International Trade","Heterosexual / straight","80","[c]","35390","31800"
"New entrant CS","2021","Department for International Trade","International Trade","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","International Trade","Unknown","50","[c]","29960","31800"
"New entrant CS","2021","Department for International Trade","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Policy","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Policy","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Commercial","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Commercial","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Communications","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Communications","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Heterosexual / straight","85","[c]","37220","31350"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Unknown","40","[c]","38620","33690"
"New entrant CS","2021","Department for Transport","Economics","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Economics","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Economics","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Medicine","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Heterosexual / straight","225","[c]","24400","21590"
"New entrant CS","2021","Department for Transport","Operational Delivery","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Unknown","300","[c]","23700","21590"
"New entrant CS","2021","Department for Transport","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Heterosexual / straight","35","[c]","31130","29970"
"New entrant CS","2021","Department for Transport","Other","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Heterosexual / straight","105","[c]","35930","34710"
"New entrant CS","2021","Department for Transport","Policy","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Unknown","45","[c]","35650","34710"
"New entrant CS","2021","Department for Transport","Project Delivery","Heterosexual / straight","45","[c]","36830","34710"
"New entrant CS","2021","Department for Transport","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Security","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Statistics","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Statistics","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Heterosexual / straight","90","[c]","33740","31660"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Science and Engineering","Heterosexual / straight","45","[c]","26600","26370"
"New entrant CS","2021","Department for Work and Pensions","Science and Engineering","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Heterosexual / straight","13095","[c]","26700","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","LGBO","1355","[c]","26400","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Undeclared","765","[c]","27200","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","1765","[c]","27630","27570"
"New entrant CS","2021","Department of Health and Social Care","Commercial","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Commercial","Unknown","60","[c]","46750","40650"
"New entrant CS","2021","Department of Health and Social Care","Communications","Heterosexual / straight","30","[c]","36550","32640"
"New entrant CS","2021","Department of Health and Social Care","Communications","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Communications","Unknown","40","[c]","41500","27270"
"New entrant CS","2021","Department of Health and Social Care","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Digital, Data and Technology","Unknown","45","[c]","37590","32790"
"New entrant CS","2021","Department of Health and Social Care","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Economics","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Finance","Heterosexual / straight","55","[c]","40540","35010"
"New entrant CS","2021","Department of Health and Social Care","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Finance","Unknown","85","[c]","34750","32790"
"New entrant CS","2021","Department of Health and Social Care","Human Resources","Heterosexual / straight","50","[c]","32510","28380"
"New entrant CS","2021","Department of Health and Social Care","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Human Resources","Unknown","30","[c]","31450","27270"
"New entrant CS","2021","Department of Health and Social Care","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Intelligence Analysis","Unknown","50","[c]","52720","53360"
"New entrant CS","2021","Department of Health and Social Care","Knowledge and Information Management","Heterosexual / straight","35","[c]","35210","36330"
"New entrant CS","2021","Department of Health and Social Care","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Knowledge and Information Management","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Medicine","Heterosexual / straight","60","[c]","72160","82100"
"New entrant CS","2021","Department of Health and Social Care","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Medicine","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Medicine","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Operational Delivery","Heterosexual / straight","985","[c]","32770","28590"
"New entrant CS","2021","Department of Health and Social Care","Operational Delivery","LGBO","70","[c]","30740","26880"
"New entrant CS","2021","Department of Health and Social Care","Operational Delivery","Undeclared","210","[c]","33910","30780"
"New entrant CS","2021","Department of Health and Social Care","Operational Delivery","Unknown","55","[c]","34920","30780"
"New entrant CS","2021","Department of Health and Social Care","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Policy","Heterosexual / straight","105","[c]","38260","32790"
"New entrant CS","2021","Department of Health and Social Care","Policy","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Policy","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Policy","Unknown","460","[c]","40060","32790"
"New entrant CS","2021","Department of Health and Social Care","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Science and Engineering","Heterosexual / straight","415","[c]","33420","31370"
"New entrant CS","2021","Department of Health and Social Care","Science and Engineering","LGBO","40","[c]","30640","28590"
"New entrant CS","2021","Department of Health and Social Care","Science and Engineering","Undeclared","65","[c]","32270","31850"
"New entrant CS","2021","Department of Health and Social Care","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Statistics","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Heterosexual / straight","95","[c]","38990","37170"
"New entrant CS","2021","Department of Health and Social Care","Unknown","LGBO","5","[c]","[c]","[c]"
