"Status","Year","Age","Ethnicity","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Black","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
