"Status","Year","Age","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Declared disabled","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Operational Delivery","Heterosexual / straight","90","[c]","25150","21830"
"New entrant CS","2021","50-59","Declared disabled","Operational Delivery","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Tax","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Heterosexual / straight","340","[c]","27580","27570"
"New entrant CS","2021","50-59","Declared disabled","Unknown","LGBO","35","[c]","27020","27570"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data and Technology","Heterosexual / straight","90","[c]","47220","47550"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","Heterosexual / straight","45","[c]","38120","33760"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","Heterosexual / straight","45","[c]","37350","27380"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Inspector of Education and Training","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Internal Audit","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Medicine","Heterosexual / straight","45","[c]","55220","45270"
"New entrant CS","2021","50-59","Declared non-disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Operational Delivery","Heterosexual / straight","780","[c]","28040","22850"
"New entrant CS","2021","50-59","Declared non-disabled","Operational Delivery","LGBO","40","[c]","26710","22850"
"New entrant CS","2021","50-59","Declared non-disabled","Operational Delivery","Undeclared","50","[c]","29380","21050"
"New entrant CS","2021","50-59","Declared non-disabled","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Other","Heterosexual / straight","195","[c]","29090","25390"
"New entrant CS","2021","50-59","Declared non-disabled","Other","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Other","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Other","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Policy","Heterosexual / straight","70","[c]","49360","46370"
"New entrant CS","2021","50-59","Declared non-disabled","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","Heterosexual / straight","105","[c]","43750","40000"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Property","Heterosexual / straight","65","[c]","39100","33300"
"New entrant CS","2021","50-59","Declared non-disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Science and Engineering","Heterosexual / straight","115","[c]","37720","37600"
"New entrant CS","2021","50-59","Declared non-disabled","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Science and Engineering","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Security","Heterosexual / straight","90","[c]","27490","21030"
"New entrant CS","2021","50-59","Declared non-disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Tax","Heterosexual / straight","80","[c]","22830","20140"
"New entrant CS","2021","50-59","Declared non-disabled","Tax","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Heterosexual / straight","2070","[c]","27500","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","LGBO","90","[c]","27080","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Undeclared","95","[c]","26960","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Operational Delivery","Heterosexual / straight","45","[c]","31150","25200"
"New entrant CS","2021","50-59","Undeclared","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Operational Delivery","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
