"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","London","Heterosexual / straight","60","[c]","50040","50520"
"New entrant CS","2021","40-49","Legal","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","East Midlands (England)","Heterosexual / straight","90","[c]","27490","24000"
"New entrant CS","2021","40-49","No function","East Midlands (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","East Midlands (England)","Unknown","50","[c]","24290","22350"
"New entrant CS","2021","40-49","No function","East of England","Heterosexual / straight","115","[c]","28170","24070"
"New entrant CS","2021","40-49","No function","East of England","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","East of England","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","East of England","Unknown","60","[c]","21960","21230"
"New entrant CS","2021","40-49","No function","London","Heterosexual / straight","390","[c]","42770","38890"
"New entrant CS","2021","40-49","No function","London","LGBO","35","[c]","45830","40070"
"New entrant CS","2021","40-49","No function","London","Undeclared","60","[c]","42980","39030"
"New entrant CS","2021","40-49","No function","London","Unknown","210","[c]","44350","32790"
"New entrant CS","2021","40-49","No function","North East (England)","Heterosexual / straight","70","[c]","26860","22920"
"New entrant CS","2021","40-49","No function","North East (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","North East (England)","Unknown","45","[c]","23750","20600"
"New entrant CS","2021","40-49","No function","North West (England)","Heterosexual / straight","155","[c]","32380","29120"
"New entrant CS","2021","40-49","No function","North West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","North West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","North West (England)","Unknown","120","[c]","23020","20140"
"New entrant CS","2021","40-49","No function","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Northern Ireland","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Scotland","Heterosexual / straight","50","[c]","29960","23450"
"New entrant CS","2021","40-49","No function","Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Scotland","Unknown","55","[c]","22320","20810"
"New entrant CS","2021","40-49","No function","South East (England)","Heterosexual / straight","170","[c]","28690","27850"
"New entrant CS","2021","40-49","No function","South East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","South East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","South East (England)","Unknown","90","[c]","26380","22920"
"New entrant CS","2021","40-49","No function","South West (England)","Heterosexual / straight","165","[c]","33930","28650"
"New entrant CS","2021","40-49","No function","South West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","South West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","South West (England)","Unknown","60","[c]","27510","22850"
"New entrant CS","2021","40-49","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Wales","Heterosexual / straight","95","[c]","26860","22350"
"New entrant CS","2021","40-49","No function","Wales","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Wales","Unknown","70","[c]","23480","21590"
"New entrant CS","2021","40-49","No function","West Midlands (England)","Heterosexual / straight","150","[c]","29970","22920"
"New entrant CS","2021","40-49","No function","West Midlands (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","West Midlands (England)","Unknown","90","[c]","27200","22570"
"New entrant CS","2021","40-49","No function","Yorkshire and The Humber","Heterosexual / straight","115","[c]","33240","25560"
"New entrant CS","2021","40-49","No function","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Yorkshire and The Humber","Unknown","80","[c]","31870","23440"
"New entrant CS","2021","40-49","Project Delivery","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","London","Heterosexual / straight","35","[c]","55530","51730"
"New entrant CS","2021","40-49","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South East (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South West (England)","Heterosexual / straight","125","[c]","39020","38000"
"New entrant CS","2021","40-49","Project Delivery","South West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","South West (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","South West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
