"Status","Year","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Animal and Plant Health Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office (excl. agencies)","40","[c]","40150","34550"
"New entrant CS","2021","Mixed","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Competition and Markets Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Crown Prosecution Service","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Defence Equipment and Support","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","30","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Digital, Culture, Media and Sport","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Education (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for International Trade","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport (excl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions (excl. agencies)","670","[c]","26900","27570"
"New entrant CS","2021","Mixed","Department of Health and Social Care (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Driver and Vehicle Licensing Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Government Legal Department","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Courts and Tribunals Service","45","[c]","23560","22570"
"New entrant CS","2021","Mixed","HM Land Registry","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Prison and Probation Service","125","[c]","24780","23090"
"New entrant CS","2021","Mixed","HM Revenue and Customs (excl. agencies)","50","[c]","25340","20140"
"New entrant CS","2021","Mixed","HM Treasury (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office (incl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicines and Healthcare Products Regulatory Agency","50","[c]","36660","32640"
"New entrant CS","2021","Mixed","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Defence (excl. agencies)","50","[c]","29720","26350"
"New entrant CS","2021","Mixed","Ministry of Housing, Communities and Local Government (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ministry of Justice (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Crime Agency","30","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning Inspectorate","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Public Health England","65","[c]","35330","30460"
"New entrant CS","2021","Mixed","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Government (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Export Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","United Kingdom Statistics Authority","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Animal and Plant Health Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Crown Prosecution Service","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","160","[c]","28160","28430"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Legal Department","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Property Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Prison and Probation Service","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Public Health England","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Animal and Plant Health Agency","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Prosecution Service","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Equipment and Support","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Science and Technology Laboratory","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for International Trade","50","[c]","19720","18200"
"New entrant CS","2021","Undeclared","Department for Transport (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","315","[c]","27320","27570"
"New entrant CS","2021","Undeclared","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","50","[c]","25040","23380"
"New entrant CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office (incl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Maritime and Coastguard Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Met Office","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","60","[c]","30740","26350"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","45","[c]","30740","28250"
"New entrant CS","2021","Undeclared","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","115","[c]","36120","31370"
"New entrant CS","2021","Undeclared","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Security Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Space Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","105","[c]","26330","24250"
