"Status","Year","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Wales Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","London","Heterosexual / straight","345","[c]","40150","43920"
"New entrant CS","2021","Attorney General's Departments","London","LGBO","35","[c]","36680","29280"
"New entrant CS","2021","Attorney General's Departments","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","London","Unknown","60","[c]","33300","26960"
"New entrant CS","2021","Attorney General's Departments","Outside London","Heterosexual / straight","410","[c]","33840","30130"
"New entrant CS","2021","Attorney General's Departments","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Outside London","Unknown","95","[c]","31520","25480"
"New entrant CS","2021","Cabinet Office","London","Heterosexual / straight","430","[c]","40050","34550"
"New entrant CS","2021","Cabinet Office","London","LGBO","65","[c]","36500","34550"
"New entrant CS","2021","Cabinet Office","London","Undeclared","55","[c]","38140","34550"
"New entrant CS","2021","Cabinet Office","London","Unknown","665","[c]","42540","28000"
"New entrant CS","2021","Cabinet Office","Outside London","Heterosexual / straight","70","[c]","31380","30000"
"New entrant CS","2021","Cabinet Office","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Outside London","Unknown","230","[c]","37930","28000"
"New entrant CS","2021","Cabinet Office","Unknown","Heterosexual / straight","55","[c]","36790","34550"
"New entrant CS","2021","Cabinet Office","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","145","[c]","37390","28000"
"New entrant CS","2021","Chancellor's other departments","London","Heterosexual / straight","30","[c]","45510","39000"
"New entrant CS","2021","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","Heterosexual / straight","55","[c]","50430","53530"
"New entrant CS","2021","Competition and Markets Authority","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","450","[c]","38600","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","LGBO","75","[c]","34680","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","Undeclared","60","[c]","38530","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","Unknown","150","[c]","37350","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","210","[c]","29780","24570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","35","[c]","30000","24660"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","510","[c]","27940","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","250","[c]","38530","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","LGBO","45","[c]","39030","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Unknown","45","[c]","42540","35680"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Heterosexual / straight","105","[c]","41460","36660"
"New entrant CS","2021","Department for Education","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Unknown","120","[c]","37440","32940"
"New entrant CS","2021","Department for Education","Outside London","Heterosexual / straight","300","[c]","34210","30000"
"New entrant CS","2021","Department for Education","Outside London","LGBO","30","[c]","29100","29360"
"New entrant CS","2021","Department for Education","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Outside London","Unknown","175","[c]","35240","32300"
"New entrant CS","2021","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","310","[c]","36600","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","LGBO","40","[c]","43400","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Undeclared","40","[c]","34690","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Unknown","160","[c]","38290","32990"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","685","[c]","31220","28030"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Outside London","LGBO","85","[c]","28240","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","65","[c]","29600","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Outside London","Unknown","235","[c]","28760","24920"
"New entrant CS","2021","Department for International Trade","London","Heterosexual / straight","170","[c]","35720","31800"
"New entrant CS","2021","Department for International Trade","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Unknown","140","[c]","32620","31800"
"New entrant CS","2021","Department for International Trade","Outside London","Heterosexual / straight","35","[c]","33990","31800"
"New entrant CS","2021","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Heterosexual / straight","260","[c]","37310","34710"
"New entrant CS","2021","Department for Transport","London","LGBO","40","[c]","34550","34710"
"New entrant CS","2021","Department for Transport","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Unknown","165","[c]","37920","34710"
"New entrant CS","2021","Department for Transport","Outside London","Heterosexual / straight","445","[c]","29680","26130"
"New entrant CS","2021","Department for Transport","Outside London","LGBO","45","[c]","26090","21590"
"New entrant CS","2021","Department for Transport","Outside London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Outside London","Unknown","410","[c]","26630","21590"
"New entrant CS","2021","Department for Work and Pensions","London","Heterosexual / straight","2510","[c]","30410","31060"
"New entrant CS","2021","Department for Work and Pensions","London","LGBO","205","[c]","30380","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Undeclared","165","[c]","31380","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Unknown","385","[c]","32090","31060"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Heterosexual / straight","10500","[c]","25840","27570"
"New entrant CS","2021","Department for Work and Pensions","Outside London","LGBO","1155","[c]","25740","27570"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Undeclared","590","[c]","25980","27570"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Unknown","1350","[c]","26410","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Heterosexual / straight","235","[c]","28420","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","50","[c]","31620","27570"
"New entrant CS","2021","Department of Health and Social Care","London","Heterosexual / straight","955","[c]","38320","32790"
"New entrant CS","2021","Department of Health and Social Care","London","LGBO","95","[c]","35310","32640"
"New entrant CS","2021","Department of Health and Social Care","London","Undeclared","180","[c]","39660","32650"
"New entrant CS","2021","Department of Health and Social Care","London","Unknown","645","[c]","41680","32790"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Heterosexual / straight","960","[c]","32460","28590"
"New entrant CS","2021","Department of Health and Social Care","Outside London","LGBO","65","[c]","30740","28590"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Undeclared","155","[c]","34060","28590"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Unknown","255","[c]","38420","32790"
"New entrant CS","2021","ESTYN","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Heterosexual / straight","30","[c]","35250","32350"
"New entrant CS","2021","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Heterosexual / straight","50","[c]","34580","37350"
"New entrant CS","2021","Food Standards Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Heterosexual / straight","290","[c]","25500","22350"
"New entrant CS","2021","HM Land Registry","Outside London","LGBO","35","[c]","23790","22350"
"New entrant CS","2021","HM Land Registry","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Unknown","305","[c]","25710","22350"
"New entrant CS","2021","HM Revenue and Customs","London","Heterosexual / straight","120","[c]","34090","29570"
"New entrant CS","2021","HM Revenue and Customs","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","Unknown","205","[c]","35650","36160"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Heterosexual / straight","1435","[c]","25040","20140"
"New entrant CS","2021","HM Revenue and Customs","Outside London","LGBO","170","[c]","24360","20140"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Undeclared","80","[c]","25880","20880"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Unknown","3045","[c]","23490","20140"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","Heterosexual / straight","295","[c]","33710","28500"
"New entrant CS","2021","HM Treasury","London","LGBO","35","[c]","32640","28500"
"New entrant CS","2021","HM Treasury","London","Undeclared","80","[c]","35720","32320"
"New entrant CS","2021","HM Treasury","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","London","Heterosexual / straight","260","[c]","40400","35050"
"New entrant CS","2021","Home Office","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","London","Unknown","630","[c]","38660","35050"
"New entrant CS","2021","Home Office","Outside London","Heterosexual / straight","355","[c]","26890","24880"
"New entrant CS","2021","Home Office","Outside London","LGBO","35","[c]","25460","24880"
"New entrant CS","2021","Home Office","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outside London","Unknown","815","[c]","25820","24880"
"New entrant CS","2021","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","Heterosexual / straight","180","[c]","33310","30200"
"New entrant CS","2021","Ministry of Defence","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","Unknown","55","[c]","31150","29370"
"New entrant CS","2021","Ministry of Defence","Outside London","Heterosexual / straight","2845","[c]","30110","26350"
"New entrant CS","2021","Ministry of Defence","Outside London","LGBO","165","[c]","26270","26000"
"New entrant CS","2021","Ministry of Defence","Outside London","Undeclared","165","[c]","30920","26350"
"New entrant CS","2021","Ministry of Defence","Outside London","Unknown","725","[c]","29540","25540"
"New entrant CS","2021","Ministry of Defence","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Heterosexual / straight","150","[c]","40350","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Heterosexual / straight","150","[c]","34120","30190"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Unknown","40","[c]","32410","27860"
"New entrant CS","2021","Ministry of Justice","London","Heterosexual / straight","940","[c]","30130","26810"
"New entrant CS","2021","Ministry of Justice","London","LGBO","100","[c]","30320","28470"
"New entrant CS","2021","Ministry of Justice","London","Undeclared","65","[c]","32870","30220"
"New entrant CS","2021","Ministry of Justice","London","Unknown","1020","[c]","28900","26410"
"New entrant CS","2021","Ministry of Justice","Outside London","Heterosexual / straight","3640","[c]","23370","22850"
"New entrant CS","2021","Ministry of Justice","Outside London","LGBO","380","[c]","22440","22850"
"New entrant CS","2021","Ministry of Justice","Outside London","Undeclared","165","[c]","24060","22710"
"New entrant CS","2021","Ministry of Justice","Outside London","Unknown","2460","[c]","22460","21170"
"New entrant CS","2021","Ministry of Justice","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Heterosexual / straight","245","[c]","37980","37390"
"New entrant CS","2021","National Crime Agency","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","Unknown","55","[c]","41810","37560"
"New entrant CS","2021","National Crime Agency","Outside London","Heterosexual / straight","555","[c]","32500","32770"
"New entrant CS","2021","National Crime Agency","Outside London","LGBO","40","[c]","29830","28840"
"New entrant CS","2021","National Crime Agency","Outside London","Undeclared","45","[c]","29430","28840"
"New entrant CS","2021","National Crime Agency","Outside London","Unknown","65","[c]","33900","34140"
"New entrant CS","2021","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","Heterosexual / straight","40","[c]","47500","42460"
"New entrant CS","2021","Office for Standards in Education","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Outside London","Heterosexual / straight","100","[c]","50750","48860"
"New entrant CS","2021","Office for Standards in Education","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Heterosexual / straight","100","[c]","40020","33400"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","120","[c]","30110","25000"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Outside London","Heterosexual / straight","135","[c]","37420","34800"
"New entrant CS","2021","Other Cabinet Office Agencies","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Outside London","Unknown","35","[c]","33240","31000"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Outside London","Heterosexual / straight","795","[c]","29750","26160"
"New entrant CS","2021","Scottish Government","Outside London","LGBO","105","[c]","29450","26160"
"New entrant CS","2021","Scottish Government","Outside London","Undeclared","150","[c]","27400","20850"
"New entrant CS","2021","Scottish Government","Outside London","Unknown","1020","[c]","31400","26160"
"New entrant CS","2021","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","Heterosexual / straight","35","[c]","34930","33960"
"New entrant CS","2021","The National Archives","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","Heterosexual / straight","70","[c]","47110","46500"
"New entrant CS","2021","UK Export Finance","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","Heterosexual / straight","160","[c]","38210","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","Unknown","65","[c]","35780","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","Heterosexual / straight","485","[c]","29850","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","LGBO","50","[c]","29130","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","Undeclared","35","[c]","32000","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","Unknown","230","[c]","29650","29540"
"New entrant CS","2021","Wales Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
