"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","Heterosexual / straight","160","[c]","21680","21010"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","Undeclared","40","[c]","21530","21010"
"New entrant CS","2021","Undeclared","Unknown","EO","Heterosexual / straight","280","[c]","28650","27570"
"New entrant CS","2021","Undeclared","Unknown","EO","LGBO","50","[c]","28170","27570"
"New entrant CS","2021","Undeclared","Unknown","EO","Undeclared","95","[c]","28680","27570"
"New entrant CS","2021","Undeclared","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","Heterosexual / straight","55","[c]","34370","35470"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","Unknown","65","[c]","37400","39010"
"New entrant CS","2021","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","Unknown","70","[c]","26660","27270"
"New entrant CS","2021","Unknown","Communications","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","G6/G7","Unknown","35","[c]","58310","56540"
"New entrant CS","2021","Unknown","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","Unknown","50","[c]","36850","36660"
"New entrant CS","2021","Unknown","Corporate Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Corporate Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Corporate Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Corporate Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Corporate Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","Heterosexual / straight","55","[c]","27840","27130"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","Unknown","140","[c]","26400","25560"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6/G7","Heterosexual / straight","60","[c]","56910","55000"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6/G7","Unknown","185","[c]","59730","57430"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","100","[c]","36900","36500"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","Unknown","320","[c]","37190","36800"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","SEO/HEO","Unknown","80","[c]","34770","33570"
"New entrant CS","2021","Unknown","Finance","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA/AO","Unknown","30","[c]","20180","20140"
"New entrant CS","2021","Unknown","Finance","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","EO","Unknown","40","[c]","24580","25000"
"New entrant CS","2021","Unknown","Finance","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","Heterosexual / straight","35","[c]","36050","36500"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","Unknown","110","[c]","35500","32790"
"New entrant CS","2021","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","EO","Heterosexual / straight","35","[c]","26440","25000"
"New entrant CS","2021","Unknown","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","EO","Unknown","55","[c]","25640","26820"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","Unknown","30","[c]","57310","55250"
"New entrant CS","2021","Unknown","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","Heterosexual / straight","35","[c]","33620","32170"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","Unknown","50","[c]","34760","32790"
"New entrant CS","2021","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","EO","Unknown","35","[c]","25970","24880"
"New entrant CS","2021","Unknown","Intelligence Analysis","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","G6/G7","Unknown","40","[c]","58670","53360"
"New entrant CS","2021","Unknown","Intelligence Analysis","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","EO","Unknown","55","[c]","25900","25560"
"New entrant CS","2021","Unknown","Legal","G6/G7","Heterosexual / straight","180","[c]","51630","50520"
"New entrant CS","2021","Unknown","Legal","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","G6/G7","Unknown","75","[c]","55210","55000"
