"Status","Year","Age","Disability","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Declared non-disabled","Legal","Male","50","[c]","43160","49710"
"New entrant CS","2021","30-39","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","No function","Female","1220","[c]","29880","26750"
"New entrant CS","2021","30-39","Declared non-disabled","No function","Male","1070","[c]","30680","26050"
"New entrant CS","2021","30-39","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Project Delivery","Female","160","[c]","35260","33300"
"New entrant CS","2021","30-39","Declared non-disabled","Project Delivery","Male","185","[c]","39220","38000"
"New entrant CS","2021","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Property","Female","50","[c]","30610","26670"
"New entrant CS","2021","30-39","Declared non-disabled","Property","Male","60","[c]","31700","30000"
"New entrant CS","2021","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Security","Female","30","[c]","26380","24620"
"New entrant CS","2021","30-39","Declared non-disabled","Security","Male","65","[c]","27330","24540"
"New entrant CS","2021","30-39","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Female","2040","[c]","28170","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Male","1440","[c]","27850","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Digital, Data & Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","No function","Female","100","[c]","36490","32330"
"New entrant CS","2021","30-39","Undeclared","No function","Male","70","[c]","36030","33870"
"New entrant CS","2021","30-39","Undeclared","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Female","105","[c]","27270","27570"
"New entrant CS","2021","30-39","Undeclared","Unknown","Male","85","[c]","26730","27570"
"New entrant CS","2021","30-39","Unknown","Analysis","Female","30","[c]","41440","37900"
"New entrant CS","2021","30-39","Unknown","Analysis","Male","55","[c]","38140","32540"
"New entrant CS","2021","30-39","Unknown","Analysis","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Commercial","Female","60","[c]","54330","51550"
"New entrant CS","2021","30-39","Unknown","Commercial","Male","55","[c]","53950","56930"
"New entrant CS","2021","30-39","Unknown","Communications","Female","90","[c]","32660","25560"
"New entrant CS","2021","30-39","Unknown","Communications","Male","100","[c]","31230","25560"
"New entrant CS","2021","30-39","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Debt","Female","80","[c]","20590","20140"
"New entrant CS","2021","30-39","Unknown","Debt","Male","70","[c]","20370","20140"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","Female","115","[c]","41050","38630"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","Male","150","[c]","41650","38300"
"New entrant CS","2021","30-39","Unknown","Finance","Female","40","[c]","35960","34020"
"New entrant CS","2021","30-39","Unknown","Finance","Male","35","[c]","34270","31810"
"New entrant CS","2021","30-39","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","Female","60","[c]","33410","29840"
"New entrant CS","2021","30-39","Unknown","Human Resources","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Legal","Female","165","[c]","39430","38370"
"New entrant CS","2021","30-39","Unknown","Legal","Male","70","[c]","41770","40000"
"New entrant CS","2021","30-39","Unknown","No function","Female","1100","[c]","28110","23320"
"New entrant CS","2021","30-39","Unknown","No function","Male","945","[c]","28810","24620"
"New entrant CS","2021","30-39","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Female","60","[c]","41220","39280"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Male","70","[c]","37610","38590"
"New entrant CS","2021","30-39","Unknown","Property","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","Male","30","[c]","35040","30000"
"New entrant CS","2021","30-39","Unknown","Security","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Security","Male","55","[c]","26770","25390"
"New entrant CS","2021","30-39","Unknown","Unknown","Female","730","[c]","31810","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","Male","585","[c]","33380","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Analysis","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Digital, Data & Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","No function","Female","110","[c]","30260","24920"
"New entrant CS","2021","40-49","Declared disabled","No function","Male","60","[c]","31440","25470"
"New entrant CS","2021","40-49","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Female","275","[c]","27490","27570"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Male","200","[c]","28140","27570"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Analysis","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Analysis","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","Female","40","[c]","40020","38710"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","Female","40","[c]","34320","31700"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","Male","40","[c]","34120","31810"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Counter Fraud","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Debt","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Debt","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data & Technology","Female","55","[c]","44120","40540"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data & Technology","Male","135","[c]","46600","45000"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","Female","45","[c]","39260","36740"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","Male","35","[c]","46050","39540"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Grants Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Grants Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","Female","70","[c]","36990","31740"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Internal Audit","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","Female","40","[c]","47300","50500"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","No function","Female","805","[c]","32770","27850"
"New entrant CS","2021","40-49","Declared non-disabled","No function","Male","520","[c]","33950","26890"
"New entrant CS","2021","40-49","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","Female","100","[c]","39850","38630"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","Male","155","[c]","42540","40000"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","Female","30","[c]","29370","27200"
"New entrant CS","2021","40-49","Declared non-disabled","Property","Male","55","[c]","36010","33000"
"New entrant CS","2021","40-49","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","Male","60","[c]","29050","23540"
"New entrant CS","2021","40-49","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Female","1615","[c]","27960","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Male","1160","[c]","29030","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data & Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data & Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","No function","Female","70","[c]","36730","31370"
"New entrant CS","2021","40-49","Undeclared","No function","Male","45","[c]","45580","35290"
"New entrant CS","2021","40-49","Undeclared","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Female","80","[c]","28610","27570"
"New entrant CS","2021","40-49","Undeclared","Unknown","Male","60","[c]","28540","27570"
"New entrant CS","2021","40-49","Unknown","Analysis","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Analysis","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Commercial","Female","55","[c]","59420","65000"
"New entrant CS","2021","40-49","Unknown","Commercial","Male","60","[c]","75500","72000"
"New entrant CS","2021","40-49","Unknown","Communications","Female","55","[c]","34880","30500"
"New entrant CS","2021","40-49","Unknown","Communications","Male","60","[c]","34940","25560"
"New entrant CS","2021","40-49","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Debt","Female","50","[c]","20640","20140"
"New entrant CS","2021","40-49","Unknown","Debt","Male","40","[c]","20630","20140"
"New entrant CS","2021","40-49","Unknown","Digital, Data & Technology","Female","75","[c]","43600","40600"
"New entrant CS","2021","40-49","Unknown","Digital, Data & Technology","Male","135","[c]","44260","40480"
"New entrant CS","2021","40-49","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Finance","Female","30","[c]","38850","38980"
"New entrant CS","2021","40-49","Unknown","Finance","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Human Resources","Female","45","[c]","36600","32840"
"New entrant CS","2021","40-49","Unknown","Human Resources","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Legal","Female","85","[c]","42540","48080"
"New entrant CS","2021","40-49","Unknown","Legal","Male","65","[c]","45340","48080"
"New entrant CS","2021","40-49","Unknown","No function","Female","640","[c]","29520","22920"
"New entrant CS","2021","40-49","Unknown","No function","Male","535","[c]","31660","24440"
"New entrant CS","2021","40-49","Unknown","Project Delivery","Female","40","[c]","40970","38550"
"New entrant CS","2021","40-49","Unknown","Project Delivery","Male","30","[c]","43580","40000"
"New entrant CS","2021","40-49","Unknown","Property","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Property","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Security","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Security","Male","45","[c]","31270","33730"
"New entrant CS","2021","40-49","Unknown","Unknown","Female","520","[c]","34480","28650"
"New entrant CS","2021","40-49","Unknown","Unknown","Male","440","[c]","34470","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","No function","Female","75","[c]","27180","23470"
"New entrant CS","2021","50-59","Declared disabled","No function","Male","50","[c]","28470","24020"
"New entrant CS","2021","50-59","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Female","250","[c]","27110","27570"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Male","170","[c]","27320","27570"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Analysis","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Analysis","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","Female","15","[c]","[c]","[c]"
