"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal Aid Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Heterosexual / straight","75","[c]","35200","31040"
"New entrant CS","2021","Declared non-disabled","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","60","[c]","38230","32960"
"New entrant CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Met Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Met Office","Unknown","130","[c]","33780","30930"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Heterosexual / straight","1825","[c]","29060","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","LGBO","85","[c]","28460","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Undeclared","70","[c]","29210","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","55","[c]","28570","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","180","[c]","39830","33210"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Heterosexual / straight","330","[c]","37410","34090"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","LGBO","35","[c]","33020","30850"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Heterosexual / straight","55","[c]","39120","36200"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Infrastructure Commission","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Records of Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Savings and Investments","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Budget Responsibility","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","130","[c]","50220","46360"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","195","[c]","34850","27000"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Public Guardian","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Scottish Charity Regulator","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectorate","Heterosexual / straight","55","[c]","29850","26050"
"New entrant CS","2021","Declared non-disabled","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Public Health England","Heterosexual / straight","1335","[c]","34360","31370"
"New entrant CS","2021","Declared non-disabled","Public Health England","LGBO","90","[c]","32570","28590"
"New entrant CS","2021","Declared non-disabled","Public Health England","Undeclared","150","[c]","35900","32330"
"New entrant CS","2021","Declared non-disabled","Public Health England","Unknown","30","[c]","39680","31370"
"New entrant CS","2021","Declared non-disabled","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Registers of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Revenue Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Rural Payments Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Rural Payments Agency","Unknown","45","[c]","24240","21050"
"New entrant CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Forestry","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Forestry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Forestry","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","Heterosexual / straight","225","[c]","36390","30650"
"New entrant CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Housing Regulator","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Public Pensions Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Serious Fraud Office","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Security Scotland","Heterosexual / straight","175","[c]","25160","20060"
"New entrant CS","2021","Declared non-disabled","Social Security Scotland","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Security Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Student Awards Agency for Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Student Awards Agency for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Submarine Delivery Agency","Heterosexual / straight","130","[c]","38720","38000"
"New entrant CS","2021","Declared non-disabled","Submarine Delivery Agency","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Submarine Delivery Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Submarine Delivery Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Teaching Regulation Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","Heterosexual / straight","30","[c]","36160","34130"
"New entrant CS","2021","Declared non-disabled","The National Archives","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Transport Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Transport Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","Heterosexual / straight","65","[c]","47650","47000"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Hydrographic Office","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Intellectual Property Office","Heterosexual / straight","35","[c]","32380","29890"
"New entrant CS","2021","Declared non-disabled","UK Intellectual Property Office","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Space Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Heterosexual / straight","295","[c]","32660","29540"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Valuation Office Agency","Heterosexual / straight","110","[c]","25440","24500"
"New entrant CS","2021","Declared non-disabled","Valuation Office Agency","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Valuation Office Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Vehicle Certification Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","Heterosexual / straight","130","[c]","28160","25030"
"New entrant CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Revenue Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Animal and Plant Health Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Companies House","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Equipment and Support","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
