"Status","Year","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","South Yorkshire","Outside London","AO","20","[c]","21030","21010"
"Leaver Dept.","2021","South Yorkshire","Outside London","EO","40","[c]","26110","25730"
"Leaver Dept.","2021","South Yorkshire","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","G7","15","[c]","50510","50530"
"Leaver Dept.","2021","South Yorkshire","Outside London","HEO","35","[c]","31800","31990"
"Leaver Dept.","2021","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","SEO","30","[c]","37400","36870"
"Leaver Dept.","2021","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","SEO","10","[c]","40660","40100"
"Leaver Dept.","2021","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","AO","35","[c]","21620","21010"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","EO","25","[c]","26550","25990"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","AO","90","[c]","21050","21010"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","EO","35","[c]","26220","27570"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","25","[c]","27610","27570"
"Leaver Dept.","2021","Unknown","Unknown","G6","25","[c]","64270","64220"
"Leaver Dept.","2021","Unknown","Unknown","G7","55","[c]","54620","54440"
"Leaver Dept.","2021","Unknown","Unknown","HEO","550","[c]","31550","32000"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","15","[c]","81430","74420"
"Leaver Dept.","2021","Unknown","Unknown","SEO","20","[c]","39950","40220"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","AO","115","[c]","20670","20760"
"Leaver Dept.","2021","West Central Scotland","Outside London","EO","105","[c]","26100","27120"
"Leaver Dept.","2021","West Central Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","HEO","45","[c]","31380","31210"
"Leaver Dept.","2021","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","SEO","20","[c]","38480","36990"
"Leaver Dept.","2021","West Midlands","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","AO","160","[c]","20380","19930"
"Leaver Dept.","2021","West Midlands","Outside London","EO","115","[c]","25110","24770"
"Leaver Dept.","2021","West Midlands","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","G7","25","[c]","53070","51910"
"Leaver Dept.","2021","West Midlands","Outside London","HEO","55","[c]","30240","30200"
"Leaver Dept.","2021","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","SEO","25","[c]","38680","36960"
"Leaver Dept.","2021","West Midlands","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Outside London","AA","10","[c]","17800","17800"
"Leaver Dept.","2021","West Wales and The Valleys","Outside London","AO","65","[c]","21160","21170"
"Leaver Dept.","2021","West Wales and The Valleys","Outside London","EO","45","[c]","26350","26780"
"Leaver Dept.","2021","West Wales and The Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Outside London","HEO","25","[c]","31990","31860"
"Leaver Dept.","2021","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Outside London","SEO","20","[c]","41780","41540"
"Leaver Dept.","2021","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Outside London","AO","90","[c]","20470","20880"
"Leaver Dept.","2021","West Yorkshire","Outside London","EO","100","[c]","26390","27570"
"Leaver Dept.","2021","West Yorkshire","Outside London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Outside London","G7","20","[c]","52180","50820"
"Leaver Dept.","2021","West Yorkshire","Outside London","HEO","65","[c]","32020","31990"
"Leaver Dept.","2021","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Outside London","SEO","40","[c]","37760","35900"
"Leaver Dept.","2021","West Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Outside London","AA","65","[c]","19960","20600"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Outside London","AO","235","[c]","24050","24180"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Outside London","EO","375","[c]","28470","29290"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Outside London","HEO","50","[c]","33670","33000"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Outside London","SEO","15","[c]","40230","40450"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Outside London","Unknown","70","[c]","21430","22920"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","95","[c]","20120","21050"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","400","[c]","24490","24180"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","455","[c]","27780","27570"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","45","[c]","57930","53500"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","95","[c]","32540","31800"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","55","[c]","39440","38890"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","95","[c]","25240","24020"
"New entrant CS","2021","Cheshire","Outside London","AA","35","[c]","20340","20600"
"New entrant CS","2021","Cheshire","Outside London","AO","205","[c]","21540","21010"
"New entrant CS","2021","Cheshire","Outside London","EO","330","[c]","28520","27570"
"New entrant CS","2021","Cheshire","Outside London","G7","25","[c]","52020","48370"
"New entrant CS","2021","Cheshire","Outside London","HEO","45","[c]","34640","36740"
"New entrant CS","2021","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Outside London","SEO","20","[c]","40520","37000"
"New entrant CS","2021","Cheshire","Outside London","Unknown","15","[c]","22290","18460"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","AA","15","[c]","19330","19560"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","AO","55","[c]","21040","21010"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","EO","95","[c]","27330","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Outside London","AO","75","[c]","22930","21050"
"New entrant CS","2021","Cumbria","Outside London","EO","20","[c]","26670","25010"
"New entrant CS","2021","Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Outside London","HEO","10","[c]","31330","29560"
"New entrant CS","2021","Cumbria","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Outside London","Unknown","30","[c]","38140","33000"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Outside London","AA","75","[c]","19860","20600"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Outside London","AO","400","[c]","21300","21010"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Outside London","EO","520","[c]","26570","27570"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Outside London","G6","10","[c]","67350","64670"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Outside London","G7","45","[c]","53190","50000"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Outside London","HEO","145","[c]","31150","31780"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Outside London","SEO","60","[c]","40420","39450"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Outside London","Unknown","55","[c]","23800","22920"
"New entrant CS","2021","Devon","Outside London","AA","85","[c]","19460","19560"
"New entrant CS","2021","Devon","Outside London","AO","470","[c]","21650","21010"
"New entrant CS","2021","Devon","Outside London","EO","290","[c]","26770","27570"
"New entrant CS","2021","Devon","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Outside London","G7","30","[c]","51090","49650"
"New entrant CS","2021","Devon","Outside London","HEO","75","[c]","32860","32060"
"New entrant CS","2021","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Outside London","SEO","55","[c]","39490","39010"
"New entrant CS","2021","Devon","Outside London","Unknown","40","[c]","25870","22920"
"New entrant CS","2021","Dorset and Somerset","Outside London","AA","30","[c]","19010","18760"
"New entrant CS","2021","Dorset and Somerset","Outside London","AO","220","[c]","21670","21010"
"New entrant CS","2021","Dorset and Somerset","Outside London","EO","175","[c]","27060","27570"
"New entrant CS","2021","Dorset and Somerset","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Outside London","G7","10","[c]","57330","57600"
"New entrant CS","2021","Dorset and Somerset","Outside London","HEO","40","[c]","31420","33000"
"New entrant CS","2021","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Outside London","SEO","15","[c]","42060","42250"
"New entrant CS","2021","Dorset and Somerset","Outside London","Unknown","30","[c]","21690","22920"
"New entrant CS","2021","East Anglia","Outside London","AA","135","[c]","19800","20600"
"New entrant CS","2021","East Anglia","Outside London","AO","505","[c]","22530","21430"
"New entrant CS","2021","East Anglia","Outside London","EO","505","[c]","26940","27570"
"New entrant CS","2021","East Anglia","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Outside London","G7","30","[c]","58050","53260"
"New entrant CS","2021","East Anglia","Outside London","HEO","105","[c]","31040","30970"
"New entrant CS","2021","East Anglia","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Outside London","SEO","45","[c]","39590","40000"
"New entrant CS","2021","East Anglia","Outside London","Unknown","65","[c]","22520","22920"
"New entrant CS","2021","East Wales","Outside London","AA","85","[c]","19310","20600"
"New entrant CS","2021","East Wales","Outside London","AO","815","[c]","20610","20140"
"New entrant CS","2021","East Wales","Outside London","EO","470","[c]","25620","25560"
"New entrant CS","2021","East Wales","Outside London","G6","15","[c]","64810","63190"
"New entrant CS","2021","East Wales","Outside London","G7","90","[c]","52670","50870"
"New entrant CS","2021","East Wales","Outside London","HEO","265","[c]","30170","29540"
"New entrant CS","2021","East Wales","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Outside London","SEO","170","[c]","38910","38040"
"New entrant CS","2021","East Wales","Outside London","Unknown","25","[c]","22300","22920"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Outside London","AA","50","[c]","20090","20600"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Outside London","AO","190","[c]","22150","22030"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Outside London","EO","155","[c]","26910","27570"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Outside London","HEO","15","[c]","31660","31920"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","20","[c]","22700","22920"
"New entrant CS","2021","Eastern Scotland","Outside London","AA","140","[c]","20260","20060"
"New entrant CS","2021","Eastern Scotland","Outside London","AO","870","[c]","20900","20810"
"New entrant CS","2021","Eastern Scotland","Outside London","EO","410","[c]","26880","27570"
"New entrant CS","2021","Eastern Scotland","Outside London","G6","40","[c]","69380","66290"
"New entrant CS","2021","Eastern Scotland","Outside London","G7","150","[c]","52030","48930"
"New entrant CS","2021","Eastern Scotland","Outside London","HEO","275","[c]","31710","30650"
"New entrant CS","2021","Eastern Scotland","Outside London","SCS level","10","[c]","102700","95930"
"New entrant CS","2021","Eastern Scotland","Outside London","SEO","190","[c]","40170","38540"
"New entrant CS","2021","Eastern Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Outside London","AA","30","[c]","19270","20600"
"New entrant CS","2021","Essex","Outside London","AO","225","[c]","23470","24180"
"New entrant CS","2021","Essex","Outside London","EO","390","[c]","28600","29290"
"New entrant CS","2021","Essex","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Outside London","HEO","60","[c]","32140","31810"
"New entrant CS","2021","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Outside London","SEO","20","[c]","38330","38630"
"New entrant CS","2021","Essex","Outside London","Unknown","55","[c]","21430","22920"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","160","[c]","18910","19300"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","595","[c]","21230","20920"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","1025","[c]","25640","27540"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","40","[c]","72630","68580"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","190","[c]","53590","53500"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","565","[c]","30640","30000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","25","[c]","91880","88750"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","415","[c]","39970","40000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","195","[c]","31430","27270"
"New entrant CS","2021","Greater Manchester","Outside London","AA","55","[c]","18000","16840"
"New entrant CS","2021","Greater Manchester","Outside London","AO","915","[c]","20660","20500"
"New entrant CS","2021","Greater Manchester","Outside London","EO","985","[c]","26590","27570"
"New entrant CS","2021","Greater Manchester","Outside London","G6","35","[c]","67260","65500"
"New entrant CS","2021","Greater Manchester","Outside London","G7","140","[c]","53640","52580"
"New entrant CS","2021","Greater Manchester","Outside London","HEO","320","[c]","31290","31810"
"New entrant CS","2021","Greater Manchester","Outside London","SCS level","15","[c]","92720","91000"
"New entrant CS","2021","Greater Manchester","Outside London","SEO","150","[c]","38220","37300"
"New entrant CS","2021","Greater Manchester","Outside London","Unknown","55","[c]","23480","22920"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","AA","125","[c]","19200","19560"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","AO","505","[c]","22110","20920"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","EO","615","[c]","26760","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","G6","15","[c]","72780","68000"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","G7","80","[c]","54750","52240"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","HEO","295","[c]","31100","29540"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","SCS level","10","[c]","86140","82100"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","SEO","175","[c]","38460","38650"
"New entrant CS","2021","Hampshire and Isle of Wight","Outside London","Unknown","50","[c]","24530","22920"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","35","[c]","19650","20600"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","175","[c]","22560","22850"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","120","[c]","26940","27570"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","10","[c]","29460","28590"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","20","[c]","39370","37290"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","35","[c]","21670","22920"
"New entrant CS","2021","Highlands and Islands","Outside London","AA","45","[c]","19330","19560"
"New entrant CS","2021","Highlands and Islands","Outside London","AO","70","[c]","21750","21010"
"New entrant CS","2021","Highlands and Islands","Outside London","EO","70","[c]","27300","27570"
"New entrant CS","2021","Highlands and Islands","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","HEO","10","[c]","34810","35400"
"New entrant CS","2021","Highlands and Islands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","AA","70","[c]","21700","21120"
"New entrant CS","2021","Inner London - East","London","AO","525","[c]","24780","25110"
"New entrant CS","2021","Inner London - East","London","EO","1315","[c]","30110","31060"
"New entrant CS","2021","Inner London - East","London","G6","75","[c]","70000","70000"
"New entrant CS","2021","Inner London - East","London","G7","315","[c]","56470","54700"
"New entrant CS","2021","Inner London - East","London","HEO","485","[c]","34330","33000"
"New entrant CS","2021","Inner London - East","London","SCS level","65","[c]","95380","90200"
"New entrant CS","2021","Inner London - East","London","SEO","360","[c]","41060","40070"
"New entrant CS","2021","Inner London - East","London","Unknown","125","[c]","26580","26810"
"New entrant CS","2021","Inner London - West","London","AA","130","[c]","22180","22210"
"New entrant CS","2021","Inner London - West","London","AO","840","[c]","24120","22680"
"New entrant CS","2021","Inner London - West","London","EO","1820","[c]","28040","27680"
"New entrant CS","2021","Inner London - West","London","G6","275","[c]","69630","66230"
"New entrant CS","2021","Inner London - West","London","G7","1055","[c]","55360","53890"
"New entrant CS","2021","Inner London - West","London","HEO","2935","[c]","33050","32790"
"New entrant CS","2021","Inner London - West","London","SCS level","260","[c]","89610","80000"
"New entrant CS","2021","Inner London - West","London","SEO","985","[c]","41120","40650"
"New entrant CS","2021","Inner London - West","London","Unknown","35","[c]","27540","26810"
"New entrant CS","2021","Kent","Outside London","AA","95","[c]","19780","20600"
"New entrant CS","2021","Kent","Outside London","AO","425","[c]","24230","24180"
"New entrant CS","2021","Kent","Outside London","EO","550","[c]","28580","29290"
"New entrant CS","2021","Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Outside London","G7","15","[c]","52720","50970"
"New entrant CS","2021","Kent","Outside London","HEO","30","[c]","32600","31740"
"New entrant CS","2021","Kent","Outside London","SEO","10","[c]","38040","38200"
"New entrant CS","2021","Kent","Outside London","Unknown","25","[c]","22810","24020"
"New entrant CS","2021","Lancashire","Outside London","AA","90","[c]","19660","20600"
"New entrant CS","2021","Lancashire","Outside London","AO","875","[c]","21210","21010"
"New entrant CS","2021","Lancashire","Outside London","EO","205","[c]","27270","27570"
"New entrant CS","2021","Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Outside London","G7","25","[c]","53410","55000"
"New entrant CS","2021","Lancashire","Outside London","HEO","45","[c]","31940","31990"
"New entrant CS","2021","Lancashire","Outside London","SEO","25","[c]","38310","38180"
"New entrant CS","2021","Lancashire","Outside London","Unknown","25","[c]","20400","18460"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","AA","85","[c]","19360","18760"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","AO","370","[c]","21150","21010"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","EO","325","[c]","27320","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","G7","10","[c]","54960","48350"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","35","[c]","33020","31810"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","10","[c]","41990","43690"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","45","[c]","22270","22920"
"New entrant CS","2021","Lincolnshire","Outside London","AA","65","[c]","19450","19560"
"New entrant CS","2021","Lincolnshire","Outside London","AO","60","[c]","21490","20920"
"New entrant CS","2021","Lincolnshire","Outside London","EO","95","[c]","27120","27570"
"New entrant CS","2021","Lincolnshire","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","HEO","20","[c]","31240","32700"
"New entrant CS","2021","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","SEO","20","[c]","40090","40580"
"New entrant CS","2021","Lincolnshire","Outside London","Unknown","15","[c]","24240","22920"
"New entrant CS","2021","Merseyside","Outside London","AA","45","[c]","17940","17990"
"New entrant CS","2021","Merseyside","Outside London","AO","565","[c]","20770","20480"
"New entrant CS","2021","Merseyside","Outside London","EO","360","[c]","26260","27570"
"New entrant CS","2021","Merseyside","Outside London","G6","10","[c]","64630","64420"
"New entrant CS","2021","Merseyside","Outside London","G7","50","[c]","51870","52050"
"New entrant CS","2021","Merseyside","Outside London","HEO","110","[c]","31090","31100"
"New entrant CS","2021","Merseyside","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Outside London","SEO","65","[c]","39420","38630"
"New entrant CS","2021","Merseyside","Outside London","Unknown","30","[c]","20910","19420"
"New entrant CS","2021","North Eastern Scotland","Outside London","AA","10","[c]","19500","19160"
"New entrant CS","2021","North Eastern Scotland","Outside London","AO","60","[c]","23260","20930"
"New entrant CS","2021","North Eastern Scotland","Outside London","EO","75","[c]","27130","27570"
"New entrant CS","2021","North Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","HEO","25","[c]","31900","30650"
"New entrant CS","2021","North Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Outside London","SEO","15","[c]","40420","38540"
"New entrant CS","2021","North Yorkshire","Outside London","AA","20","[c]","18730","18760"
"New entrant CS","2021","North Yorkshire","Outside London","AO","170","[c]","21790","20920"
"New entrant CS","2021","North Yorkshire","Outside London","EO","175","[c]","26710","27570"
"New entrant CS","2021","North Yorkshire","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","G7","40","[c]","62240","69490"
"New entrant CS","2021","North Yorkshire","Outside London","HEO","75","[c]","30440","29180"
"New entrant CS","2021","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Outside London","SEO","55","[c]","38930","37350"
"New entrant CS","2021","North Yorkshire","Outside London","Unknown","15","[c]","22170","22920"
"New entrant CS","2021","Northern Ireland","Outside London","AA","25","[c]","19840","19560"
"New entrant CS","2021","Northern Ireland","Outside London","AO","200","[c]","20250","20140"
"New entrant CS","2021","Northern Ireland","Outside London","EO","85","[c]","26160","25560"
"New entrant CS","2021","Northern Ireland","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","HEO","25","[c]","33220","31810"
"New entrant CS","2021","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Outside London","SEO","10","[c]","38280","38420"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","AA","10","[c]","17670","17640"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","AO","1395","[c]","20650","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","EO","765","[c]","26320","25560"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","G6","15","[c]","65930","65000"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","G7","60","[c]","51720","51250"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","HEO","180","[c]","31260","31810"
"New entrant CS","2021","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
